Athlete_Comp_ID,Athlete_name,Score_Metric,Finish_Rank,mean,stddev,Score_Multiplier,Adjusted_score,Season,Season_Comp,Round,tier
BLOECHL Gerhard - GER - World Cup 8 - 2003 - Qualification,BLOECHL Gerhard - GER,15.540000000000004,18,52.045625,19.629915934852473,0.06292891710991133,0.9779153718880224,2003,2003-World Cup 8,Qualification,1
WESTERLUND Luke - USA - World Cup 8 - 2003 - Qualification,WESTERLUND Luke - USA,10.270000000000003,19,51.883828125,20.57346140666925,0.04310464983188641,0.44268475377347355,2003,2003-World Cup 8,Qualification,1
SUGA Tadashi - JPN - World Cup 8 - 2003 - Qualification,SUGA Tadashi - JPN,1.4700000000000024,20,51.77173228346456,20.770367637630866,0.015443733205175938,0.022702287811608667,2003,2003-World Cup 8,Qualification,1
ROUSSEAU Pierre Alexandre - CAN - World Cup 5 - 2003 - Final 1,ROUSSEAU Pierre Alexandre - CAN,89.97,1,87.31145038167939,2.9430884546880636,1.6336437268314428,146.97892610302492,2003,2003-World Cup 5,Final 1,1
BLOOM Jeremy - USA - World Cup 5 - 2003 - Final 1,BLOOM Jeremy - USA,88.9,2,85.42320610687023,2.977848823229363,1.757012552198838,156.1984158904767,2003,2003-World Cup 5,Final 1,1
LUUSUA Tapio - FIN - World Cup 5 - 2003 - Final 1,LUUSUA Tapio - FIN,87.63,3,84.0767175572519,3.2358946856177666,1.7278319543315415,151.40991415807298,2003,2003-World Cup 5,Final 1,1
MAYER Travis - USA - World Cup 5 - 2003 - Final 1,MAYER Travis - USA,87.63,4,82.89274809160304,3.469604120549786,1.8278594572733635,160.17532424086482,2003,2003-World Cup 5,Final 1,1
DAWSON Toby - USA - World Cup 5 - 2003 - Final 1,DAWSON Toby - USA,87.43,5,80.99320610687023,4.992386610832916,1.80271383452491,157.6112705525129,2003,2003-World Cup 5,Final 1,1
BABIC David - USA - World Cup 5 - 2003 - Final 1,BABIC David - USA,86.9,6,76.65404580152672,11.469265586651087,1.6283248990806272,141.5014337301065,2003,2003-World Cup 5,Final 1,1
WESTERLUND Luke - USA - World Cup 5 - 2003 - Final 1,WESTERLUND Luke - USA,85.8,7,75.75183206106868,11.474050563694092,1.618823055829167,138.8950181901425,2003,2003-World Cup 5,Final 1,1
BELLAVANCE Scott - CAN - World Cup 5 - 2003 - Final 1,BELLAVANCE Scott - CAN,85.37,8,74.6448854961832,11.728168568194613,1.639532581974307,139.9668965231466,2003,2003-World Cup 5,Final 1,1
ROBERTSON Michael - AUS - World Cup 5 - 2003 - Final 1,ROBERTSON Michael - AUS,81.93,9,73.21160305343511,12.15202290933482,1.5268998734334531,125.09890663040282,2003,2003-World Cup 5,Final 1,1
ROCHON Stephane - CAN - World Cup 5 - 2003 - Final 1,ROCHON Stephane - CAN,79.37,10,70.71961832061069,13.218052333377587,1.4871696560572023,118.03665560126015,2003,2003-World Cup 5,Final 1,1
CABRAL Travis Antone - USA - World Cup 5 - 2003 - Final 1,CABRAL Travis Antone - USA,79.03,11,67.62875968992249,14.336555488255623,1.573535743767203,124.35652982992207,2003,2003-World Cup 5,Final 1,1
WONG Chris - CAN - World Cup 5 - 2003 - Final 1,WONG Chris - CAN,49.2,12,62.854461538461535,16.622690750506735,0.41139848071751806,20.24080525130189,2003,2003-World Cup 5,Final 1,1
COSTA Adrian - AUS - World Cup 5 - 2003 - Qualification,COSTA Adrian - AUS,48.27000000000001,13,62.163538461538465,16.428677968326674,0.39772672925908115,19.198269221335853,2003,2003-World Cup 5,Qualification,1
TANNER Warren - CAN - World Cup 5 - 2003 - Qualification,TANNER Warren - CAN,47.84,14,57.873384615384616,18.230520248867794,0.5820711434272655,27.846283501560386,2003,2003-World Cup 5,Qualification,1
