Athlete_Comp,Metric,Finish,Gender,Temp__Air,Judge_1_Score,Judge_2_Score,Judge_3_Score,Judge_4_Score,Judge_5_Score,Judge_6_Score__1,Judge_7_Score__1,Major_Finalist,Major_Medalist,Nation,Olympic_Finalist,Olympic_Medalist,Temp__Snow,Season,Season_Comp,Round,Wind,age_yrs
LINTON Jessica - CAN - Canadian Championships - 2018 - Qualification 1,62.95,11,Women,0.0,14.0,15.3,15.3,15.2,15.0,5.3,5.9,0,0,CAN,0,0,0.0,2018,2018-Canadian Championships,Qualification 1,0.0,19.0
VAN DONGEN Oscar - CAN - Canada Cup 3 - 2018 - Qualification 1,54.22,21,Men,-17.0,15.0,13.9,14.4,14.3,14.0,8.0,7.2,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Qualification 1,0.0,
LESSARD Olivier - CAN - Canada Cup 2 - 2018 - Final 1,79.43,6,Men,0.0,18.6,18.2,18.6,18.4,18.5,6.8,6.7,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 2,Final 1,0.0,
BRUNELLE Catherine - CAN - Canadian Championships - 2018 - Qualification 1,58.24,19,Women,0.0,15.5,15.5,14.9,15.3,14.6,5.1,5.1,0,0,CAN,0,0,0.0,2018,2018-Canadian Championships,Qualification 1,0.0,23.0
GHERT Talya - CAN - Canada Cup 1 - 2018 - Qualification 1,13.97,21,Women,0.0,12.6,12.5,13.4,11.7,11.5,6.3,6.2,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 1,Qualification 1,0.0,
BELLUCCI Massimo - CAN - Canadian Selections 1 - 2018 - Qualification 1,58.29,21,Men,0.0,14.2,14.3,14.4,12.8,14.3,6.7,6.1,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 1,Qualification 1,0.0,21.0
VAILLANCOURT Elliot - CAN - Canadian Selections 2 - 2018 - Qualification 2,74.31,5,Men,0.0,18.3,18.2,16.3,17.4,17.2,6.0,6.2,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 2,Qualification 2,0.0,21.0
KAJIWARA Yuki - JPN - Canadian Selections 1 - 2018 - Qualification 1,62.97,6,Women,0.0,16.4,15.2,14.3,14.3,14.8,6.6,6.4,0,0,JPN,0,0,0.0,2018,2018-Canadian Selections 1,Qualification 1,0.0,18.0
LESSARD Olivier - CAN - Canadian Selections 1 - 2018 - Qualification 2,68.5,13,Men,0.0,16.2,17.0,17.2,15.8,16.8,6.5,6.4,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 1,Qualification 2,0.0,22.0
FRECHETTE Christian - CAN - Canada Cup 3 - 2018 - Qualification 1,23.25,39,Men,-17.0,16.0,15.8,16.3,15.7,15.4,7.9,8.4,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Qualification 1,0.0,
MIKKELSEN Maya - CAN - Canada Cup 3 - 2018 - Qualification 2,66.59,6,Women,-17.0,16.8,15.8,16.7,16.3,15.9,5.6,5.2,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Qualification 2,0.0,
WOLFE Marie  Elizabeth - CAN - Canada Cup 2 - 2018 - Qualification 1,52.04,16,Women,0.0,12.8,13.6,13.6,13.4,12.4,5.2,5.5,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 2,Qualification 1,0.0,
FORGET Emilie - CAN - Canada Cup 1 - 2018 - Qualification 2,61.72,9,Women,0.0,13.6,14.8,14.8,14.7,13.0,8.1,7.8,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 1,Qualification 2,0.0,
GAUTHIER Julien - CAN - Canada Cup 2 - 2018 - Final 1,77.06,11,Men,0.0,17.8,17.5,18.4,18.0,17.9,7.1,7.8,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 2,Final 1,0.0,
CAMPEAU Nicolas - CAN - Canadian Selections 2 - 2018 - Qualification 1,61.36,26,Men,0.0,14.3,14.8,16.0,13.8,15.0,7.6,7.5,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 2,Qualification 1,0.0,22.0
PARKER Madison - CAN - Canadian Selections 2 - 2018 - Qualification 2,55.97,20,Women,0.0,13.6,14.1,14.6,14.5,13.2,6.1,6.7,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 2,Qualification 2,0.0,21.0
GERLE Avery - CAN - Canada Cup 3 - 2018 - Qualification 2,52.29,21,Men,-17.0,13.4,13.1,13.8,13.2,13.7,7.6,7.0,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Qualification 2,0.0,
IMBEAU Christophe - CAN - Canada Cup 1 - 2018 - Qualification 2,44.22,44,Men,0.0,15.6,15.5,14.1,16.0,15.0,7.9,7.2,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 1,Qualification 2,0.0,
LABELLE Cassandre - CAN - Canadian Selections 1 - 2018 - Qualification 1,9.65,29,Women,0.0,10.7,10.0,9.8,10.5,10.0,1.8,1.5,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 1,Qualification 1,0.0,20.0
BERTRAND Felix - CAN - Canadian Selections 2 - 2018 - Qualification 1,30.97,39,Men,0.0,12.2,15.0,15.1,15.9,14.8,7.9,7.9,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 2,Qualification 1,0.0,18.0
TREMBLAY Alexis - CAN - Canada Cup 1 - 2018 - Qualification 1,58.32,27,Men,0.0,15.0,14.9,14.6,15.6,15.2,7.5,7.1,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 1,Qualification 1,0.0,
DESAUTELS Mia - CAN - Canada Cup 2 - 2018 - Qualification 1,66.7,7,Women,0.0,17.0,16.5,16.2,16.1,16.4,7.6,7.3,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 2,Qualification 1,0.0,
CHUNLAUD Kerrian - CAN - Canadian Championships - 2018 - Qualification 1,79.47,6,Men,0.0,16.5,16.5,17.9,17.8,16.6,8.7,8.0,0,0,CAN,0,0,0.0,2018,2018-Canadian Championships,Qualification 1,0.0,27.0
TANNER Marc - CAN - Canadian Selections 2 - 2018 - Qualification 1,57.73,30,Men,0.0,13.9,14.2,13.8,15.2,15.0,5.4,4.9,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 2,Qualification 1,0.0,19.0
GREANYA Aiden - CAN - Canada Cup 1 - 2018 - Qualification 1,11.16,53,Men,0.0,12.8,12.5,12.5,12.0,12.0,3.8,4.0,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 1,Qualification 1,0.0,
JOHNSTON Parker - CAN - Canadian Selections 2 - 2018 - Qualification 2,65.79,17,Men,0.0,13.9,15.0,16.0,14.3,15.8,7.3,6.7,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 2,Qualification 2,0.0,18.0
CAMPEAU Nicolas - CAN - Canadian Championships - 2018 - Qualification 1,65.79,26,Men,0.0,16.2,15.3,15.3,15.7,15.9,5.2,6.0,0,0,CAN,0,0,0.0,2018,2018-Canadian Championships,Qualification 1,0.0,22.0
KIMOTO Masahiro - JPN - Canadian Selections 1 - 2018 - Qualification 2,63.22,18,Men,0.0,13.7,15.5,15.4,13.5,14.9,6.1,5.7,0,0,JPN,0,0,0.0,2018,2018-Canadian Selections 1,Qualification 2,0.0,20.0
DURHAM Joseph - CAN - Canadian Selections 1 - 2018 - Qualification 2,58.54,25,Men,0.0,14.4,15.3,15.9,14.0,15.0,6.5,7.1,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 1,Qualification 2,0.0,22.0
SCHWINGHAMMER Maia - CAN - Canadian Selections 1 - 2018 - Qualification 1,20.54,23,Women,0.0,12.8,10.7,11.6,11.5,11.0,7.0,7.6,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 1,Qualification 1,0.0,19.0
AGATSUMA Sora - JPN - Canadian Selections 1 - 2018 - Qualification 2,46.24,38,Men,0.0,10.2,11.5,11.3,10.2,10.8,7.8,7.8,0,0,JPN,0,0,0.0,2018,2018-Canadian Selections 1,Qualification 2,0.0,22.0
TODD Kassidy - CAN - Canadian Selections 2 - 2018 - Qualification 2,61.77,11,Women,0.0,15.1,14.3,14.6,14.2,14.4,7.7,7.4,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 2,Qualification 2,0.0,22.0
TANIGUCHI Ayaho - JPN - Canadian Selections 1 - 2018 - Qualification 1,64.67,3,Women,0.0,14.8,14.5,14.9,16.2,15.8,7.3,7.7,0,0,JPN,0,0,0.0,2018,2018-Canadian Selections 1,Qualification 1,0.0,24.0
JOHNSTON Parker - CAN - Canada Cup 2 - 2018 - Qualification 1,77.19,5,Men,0.0,18.8,18.2,17.6,16.9,17.9,6.8,5.9,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 2,Qualification 1,0.0,
DELISLE Simon - CAN - Canada Cup 1 - 2018 - Qualification 2,53.68,38,Men,0.0,13.0,12.9,15.6,15.2,14.4,7.0,6.6,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 1,Qualification 2,0.0,
VAILLANCOURT Sandrine - CAN - Canada Cup 2 - 2018 - Final 1,73.25,4,Women,0.0,16.8,16.0,17.6,18.2,17.0,7.4,7.1,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 2,Final 1,0.0,
VIEL Julien - CAN - Canada Cup 3 - 2018 - Qualification 1,73.25,5,Men,-17.0,17.0,17.6,17.1,17.0,17.5,8.2,7.8,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Qualification 1,0.0,
NEISH Jory - CAN - Canada Cup 1 - 2018 - Qualification 2,24.15,20,Women,0.0,10.0,11.5,10.8,11.3,10.4,6.0,5.9,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 1,Qualification 2,0.0,
GUY TESSIER Olivier - CAN - Canada Cup 2 - 2018 - Qualification 1,79.37,2,Men,0.0,18.8,18.0,18.2,18.4,18.1,8.0,7.7,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 2,Qualification 1,0.0,
HURRY Kiera - CAN - Canada Cup 1 - 2018 - Qualification 2,33.82,17,Women,0.0,11.5,11.9,10.8,11.6,11.5,8.2,7.9,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 1,Qualification 2,0.0,
DROUIN Xavier - CAN - Canada Cup 1 - 2018 - Qualification 2,66.45,22,Men,0.0,16.2,17.2,16.8,15.9,16.7,6.2,6.1,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 1,Qualification 2,0.0,
BELLUCCI Massimo - CAN - Canadian Selections 1 - 2018 - Qualification 2,54.48,32,Men,0.0,13.6,13.9,15.5,12.4,14.0,7.0,7.0,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 1,Qualification 2,0.0,21.0
KAWATA Yuka - JPN - Canadian Selections 1 - 2018 - Qualification 2,51.35,18,Women,0.0,13.0,13.3,13.8,11.2,11.0,6.2,6.7,0,0,JPN,0,0,0.0,2018,2018-Canadian Selections 1,Qualification 2,0.0,22.0
VAN DER MERWE Dylan - CAN - Canada Cup 1 - 2018 - Qualification 2,62.73,28,Men,0.0,16.0,16.2,15.8,16.2,16.8,4.5,5.0,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 1,Qualification 2,0.0,
TREMBLAY Alexis - CAN - Canada Cup 2 - 2018 - Qualification 1,28.62,50,Men,0.0,12.8,13.3,14.0,14.0,13.4,3.8,2.1,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 2,Qualification 1,0.0,
IMBEAU Christophe - CAN - Canadian Selections 1 - 2018 - Qualification 1,55.51,25,Men,0.0,14.9,15.8,15.3,13.9,15.5,6.4,6.1,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 1,Qualification 1,0.0,20.0
GAGNON Alex Anne - CAN - Canadian Championships - 2018 - Qualification 1,73.55,4,Women,0.0,16.5,16.2,16.3,16.5,15.9,7.1,7.0,0,0,CAN,0,0,0.0,2018,2018-Canadian Championships,Qualification 1,0.0,25.0
ANDISON Robbie - CAN - Canadian Selections 1 - 2018 - Qualification 1,73.55,6,Men,0.0,17.0,17.0,16.5,16.8,17.2,7.4,8.0,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 1,Qualification 1,0.0,23.0
JOHNSTON Parker - CAN - Canada Cup 1 - 2018 - Qualification 2,73.55,8,Men,0.0,17.6,17.9,18.0,17.0,17.8,8.1,8.2,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 1,Qualification 2,0.0,
KOIWA Kai - JPN - Canadian Selections 2 - 2018 - Qualification 1,66.38,21,Men,0.0,14.3,14.1,14.4,15.6,15.9,7.8,7.4,0,0,JPN,0,0,0.0,2018,2018-Canadian Selections 2,Qualification 1,0.0,31.0
GOSSELIN Pier Alexandre - CAN - Canada Cup 2 - 2018 - Qualification 1,68.67,19,Men,0.0,14.5,15.5,16.3,16.3,16.6,7.8,7.8,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 2,Qualification 1,0.0,
CAPICIK Chase - CAN - Canada Cup 3 - 2018 - Qualification 2,59.52,11,Women,-17.0,13.2,15.8,15.3,14.9,15.5,7.1,7.6,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Qualification 2,0.0,
BETY Marc Antoine - CAN - Canada Cup 2 - 2018 - Qualification 1,78.71,3,Men,0.0,18.5,18.3,18.0,18.2,17.8,7.8,7.7,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 2,Qualification 1,0.0,
IHARA Haruka - JPN - Canadian Selections 1 - 2018 - Qualification 1,55.82,12,Women,0.0,12.2,14.2,14.7,13.5,13.0,6.7,6.4,0,0,JPN,0,0,0.0,2018,2018-Canadian Selections 1,Qualification 1,0.0,22.0
IMBEAU Christophe - CAN - Canada Cup 1 - 2018 - Qualification 1,43.75,41,Men,0.0,15.8,15.0,14.2,15.9,15.1,7.9,7.9,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 1,Qualification 1,0.0,
BOUCHER Frederic - CAN - Canada Cup 1 - 2018 - Qualification 2,58.64,33,Men,0.0,15.2,12.6,14.2,14.4,14.2,6.5,6.8,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 1,Qualification 2,0.0,
DELSAME Florence - CAN - Canada Cup 1 - 2018 - Qualification 2,73.41,2,Women,0.0,16.8,16.9,17.2,18.4,17.4,7.2,6.9,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 1,Qualification 2,0.0,
PHIPPS Koleton - CAN - Canadian Selections 2 - 2018 - Qualification 2,58.18,27,Men,0.0,14.7,14.4,14.5,13.8,15.0,5.6,6.3,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 2,Qualification 2,0.0,22.0
LESSARD Olivier - CAN - Canadian Championships - 2018 - Final 1,58.18,13,Men,0.0,15.0,14.5,13.5,14.2,14.1,9.2,8.7,0,0,CAN,0,0,0.0,2018,2018-Canadian Championships,Final 1,0.0,22.0
DELISLE Simon - CAN - Canada Cup 2 - 2018 - Qualification 1,32.61,49,Men,0.0,11.0,10.5,10.8,11.8,11.0,5.5,5.3,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 2,Qualification 1,0.0,
MIKKELSEN Maya - CAN - Canadian Selections 1 - 2018 - Qualification 2,52.45,16,Women,0.0,13.4,13.1,12.8,14.6,13.0,6.3,6.1,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 1,Qualification 2,0.0,17.0
CLOWATER Dylan - CAN - Canada Cup 1 - 2018 - Qualification 1,32.5,45,Men,0.0,12.2,13.0,12.9,12.7,11.6,6.9,7.1,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 1,Qualification 1,0.0,
WOLFE Marie  Elizabeth - CAN - Canada Cup 1 - 2018 - Qualification 1,54.28,12,Women,0.0,14.8,1.2,14.8,11.2,13.4,7.4,8.0,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 1,Qualification 1,0.0,
DELSAME Florence - CAN - Canada Cup 2 - 2018 - Final 1,74.18,3,Women,0.0,17.2,17.0,17.2,18.0,17.2,6.0,6.8,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 2,Final 1,0.0,
CAMPEAU Nicolas - CAN - Canadian Selections 1 - 2018 - Qualification 2,29.12,39,Men,0.0,10.1,12.5,13.0,11.5,11.8,7.0,7.6,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 1,Qualification 2,0.0,22.0
CASHMORE Cole - CAN - Canada Cup 2 - 2018 - Qualification 1,42.71,45,Men,0.0,12.6,12.3,11.2,12.8,10.5,6.9,6.2,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 2,Qualification 1,0.0,
TODD Kassidy - CAN - Canada Cup 3 - 2018 - Qualification 2,69.24,4,Women,-17.0,14.9,16.4,17.0,16.6,17.1,6.1,5.8,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Qualification 2,0.0,
DURHAM Joseph - CAN - Canada Cup 3 - 2018 - Qualification 2,69.24,9,Men,-17.0,16.6,17.1,17.4,16.0,16.5,6.8,7.1,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Qualification 2,0.0,
ULSIFER Luke - CAN - Canadian Selections 2 - 2018 - Qualification 1,80.53,2,Men,0.0,18.3,18.2,18.2,18.1,17.9,8.2,8.2,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 2,Qualification 1,0.0,27.0
BOBYN George - CAN - Canada Cup 3 - 2018 - Qualification 2,31.48,34,Men,-17.0,10.3,10.7,10.3,10.1,12.1,5.3,5.0,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Qualification 2,0.0,
WOLFE Marie  Elizabeth - CAN - Canada Cup 1 - 2018 - Qualification 2,56.21,12,Women,0.0,13.9,14.0,13.6,11.3,13.2,8.0,7.8,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 1,Qualification 2,0.0,
SIKORA Sydney - CAN - Canada Cup 3 - 2018 - Qualification 1,19.88,28,Women,-17.0,12.3,12.9,13.4,13.1,10.9,2.1,3.0,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Qualification 1,0.0,
VIEL Julien - CAN - Canada Cup 2 - 2018 - Final 1,75.04,15,Men,0.0,18.4,18.0,17.2,18.3,18.0,7.6,7.4,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 2,Final 1,0.0,
BOULIANNE Annarose - CAN - Canada Cup 1 - 2018 - Qualification 1,51.66,13,Women,0.0,14.0,13.8,12.8,12.5,13.0,4.2,4.0,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 1,Qualification 1,0.0,
OTSUKA Sachi - JPN - Canadian Selections 1 - 2018 - Qualification 1,51.61,16,Women,0.0,12.7,13.7,13.2,14.8,13.0,5.9,5.0,0,0,JPN,0,0,0.0,2018,2018-Canadian Selections 1,Qualification 1,0.0,20.0
GAGNON Alex Anne - CAN - Canadian Championships - 2018 - Final 1,75.0,4,Women,0.0,16.3,16.5,16.4,16.5,16.7,6.9,7.1,0,0,CAN,0,0,0.0,2018,2018-Canadian Championships,Final 1,0.0,25.0
BOBYN George - CAN - Canada Cup 3 - 2018 - Qualification 1,31.72,36,Men,-17.0,9.9,11.1,11.3,10.9,12.0,4.9,4.6,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Qualification 1,0.0,
KOBER Chloe - CAN - Canadian Selections 2 - 2018 - Qualification 2,47.3,25,Women,0.0,14.9,11.8,10.4,13.8,11.0,5.6,6.0,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 2,Qualification 2,0.0,21.0
GOSSELIN Pier Alexandre - CAN - Canadian Selections 1 - 2018 - Qualification 1,12.19,39,Men,0.0,10.5,10.1,11.0,11.0,9.8,7.8,7.3,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 1,Qualification 1,0.0,23.0
JOHNSTON Parker - CAN - Canada Cup 3 - 2018 - Qualification 1,74.76,3,Men,-17.0,17.4,17.7,17.6,17.5,17.1,7.4,6.2,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Qualification 1,0.0,
CAMPEAU Nicolas - CAN - Canadian Selections 1 - 2018 - Qualification 1,58.46,20,Men,0.0,12.6,13.7,13.9,13.9,13.9,7.1,7.4,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 1,Qualification 1,0.0,22.0
SIKORA Sydney - CAN - Canada Cup 3 - 2018 - Qualification 2,8.44,27,Women,-17.0,10.7,11.0,13.1,10.5,10.7,5.0,5.6,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Qualification 2,0.0,
SCHWINGHAMMER Maia - CAN - Canadian Championships - 2018 - Final 1,72.96,5,Women,0.0,15.9,16.2,16.2,16.2,16.6,6.5,7.0,0,0,CAN,0,0,0.0,2018,2018-Canadian Championships,Final 1,0.0,19.0
RETZER Mathew - CZE - Canadian Championships - 2018 - Qualification 1,69.71,19,Men,0.0,15.0,15.1,15.8,15.6,16.0,5.1,6.0,0,0,CZE,0,0,0.0,2018,2018-Canadian Championships,Qualification 1,0.0,25.0
KELLY Brenden - CAN - Canadian Selections 2 - 2018 - Qualification 1,82.52,1,Men,0.0,18.9,19.0,16.7,18.8,17.8,8.8,8.4,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 2,Qualification 1,0.0,25.0
PARKER Madison - CAN - Canada Cup 3 - 2018 - Qualification 2,63.44,8,Women,-17.0,14.6,15.9,16.0,15.8,14.6,7.0,6.8,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Qualification 2,0.0,
PERSON Hayden - CAN - Canadian Selections 2 - 2018 - Qualification 2,72.58,7,Men,0.0,17.0,17.4,17.6,16.2,17.6,7.0,6.1,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 2,Qualification 2,0.0,20.0
NISHIZAWA Taketo - JPN - Canadian Selections 2 - 2018 - Qualification 2,66.79,15,Men,0.0,17.7,16.0,15.4,15.2,15.5,7.9,7.4,0,0,JPN,0,0,0.0,2018,2018-Canadian Selections 2,Qualification 2,0.0,21.0
GAGNON Sofiane - CAN - Canadian Selections 2 - 2018 - Qualification 1,73.85,2,Women,0.0,17.6,17.5,17.6,15.6,16.8,6.8,7.1,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 2,Qualification 1,0.0,21.0
TANNER Daniel - CAN - Canadian Selections 1 - 2018 - Qualification 2,73.85,8,Men,0.0,17.0,17.8,17.3,18.0,17.2,6.8,6.8,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 1,Qualification 2,0.0,22.0
TANNER Daniel - CAN - Canadian Championships - 2018 - Qualification 1,73.85,13,Men,0.0,16.7,16.0,17.4,17.2,16.0,7.8,7.0,0,0,CAN,0,0,0.0,2018,2018-Canadian Championships,Qualification 1,0.0,22.0
CLOUTIER ASSELIN Felix - CAN - Canada Cup 2 - 2018 - Final 1,76.84,12,Men,0.0,17.6,17.5,18.2,17.3,17.6,6.0,6.8,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 2,Final 1,0.0,
PORTELLO Ryan - CAN - Canadian Championships - 2018 - Qualification 1,76.76,9,Men,0.0,16.9,16.2,15.9,16.6,16.7,6.6,7.1,0,0,CAN,0,0,0.0,2018,2018-Canadian Championships,Qualification 1,0.0,23.0
CLOUTIER Gabriel - CAN - Canada Cup 1 - 2018 - Qualification 2,71.32,13,Men,0.0,17.5,17.5,18.6,18.5,17.5,7.9,7.8,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 1,Qualification 2,0.0,
KIMOTO Masahiro - JPN - Canadian Selections 2 - 2018 - Qualification 2,61.65,21,Men,0.0,15.6,16.1,13.9,12.5,13.0,5.8,5.0,0,0,JPN,0,0,0.0,2018,2018-Canadian Selections 2,Qualification 2,0.0,20.0
SCHWINGHAMMER Maia - CAN - Canada Cup 3 - 2018 - Qualification 2,73.61,3,Women,-17.0,17.4,17.0,17.4,17.4,17.0,6.9,6.6,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Qualification 2,0.0,
BUTTERWORTH Cassidy - CAN - Canada Cup 3 - 2018 - Qualification 1,52.72,15,Women,-17.0,13.7,14.4,16.1,15.5,13.8,5.0,6.2,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Qualification 1,0.0,17.0
PERSON Hayden - CAN - Canadian Championships - 2018 - Qualification 1,66.57,23,Men,0.0,16.4,15.6,15.5,15.6,15.6,5.6,5.0,0,0,CAN,0,0,0.0,2018,2018-Canadian Championships,Qualification 1,0.0,20.0
DURHAM Joseph - CAN - Canada Cup 3 - 2018 - Qualification 1,17.71,40,Men,-17.0,13.9,13.9,15.1,14.1,14.4,5.6,5.1,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Qualification 1,0.0,
DUMAIS Laurent - CAN - Canadian Championships - 2018 - Final 1,81.55,5,Men,0.0,17.8,17.5,17.2,16.9,17.5,9.3,9.0,0,0,CAN,0,0,0.0,2018,2018-Canadian Championships,Final 1,0.0,24.0
ERB BEAUCHAMP - CAN - Canada Cup 3 - 2018 - Qualification 1,27.47,38,Men,-17.0,9.9,10.1,11.0,10.2,10.2,5.2,4.8,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Qualification 1,0.0,
BERTRAND Felix - CAN - Canada Cup 3 - 2018 - Qualification 2,70.61,6,Men,-17.0,17.0,16.9,17.1,17.0,17.4,7.6,7.5,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Qualification 2,0.0,
HLADUN Thomas - CAN - Canada Cup 3 - 2018 - Qualification 2,31.26,36,Men,-17.0,11.3,10.4,10.7,10.9,10.7,4.6,5.0,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Qualification 2,0.0,
NADEAU Jean Christophe - CAN - Canadian Championships - 2018 - Qualification 1,72.62,15,Men,0.0,16.4,16.8,16.0,15.8,16.2,7.2,8.0,0,0,CAN,0,0,0.0,2018,2018-Canadian Championships,Qualification 1,0.0,22.0
MAGA Joshua - CAN - Canada Cup 3 - 2018 - Qualification 1,52.4,25,Men,-17.0,14.6,14.5,15.6,13.9,14.7,5.6,6.0,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Qualification 1,0.0,
GAGNON Thomas - CAN - Canadian Selections 2 - 2018 - Qualification 1,53.63,35,Men,0.0,13.6,13.8,15.7,13.2,13.6,6.7,7.0,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 2,Qualification 1,0.0,22.0
HURRY Conner - CAN - Canada Cup 1 - 2018 - Qualification 2,19.14,54,Men,0.0,14.6,14.2,13.8,14.3,15.0,7.0,6.2,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 1,Qualification 2,0.0,
SPARROW Demitra - CAN - Canada Cup 3 - 2018 - Qualification 1,32.38,26,Women,-17.0,10.4,10.3,11.6,10.3,9.1,6.0,4.9,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Qualification 1,0.0,
BRUNELLE Catherine - CAN - Canadian Selections 2 - 2018 - Qualification 1,46.68,26,Women,0.0,11.9,13.9,13.8,12.0,11.8,7.2,6.2,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 2,Qualification 1,0.0,23.0
BROWN Berkley - CAN - Canadian Selections 1 - 2018 - Qualification 1,68.23,1,Women,0.0,15.7,15.6,15.7,15.0,16.0,6.9,7.9,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 1,Qualification 1,0.0,20.0
BRUNELLE Catherine - CAN - Canada Cup 1 - 2018 - Qualification 1,29.22,18,Women,0.0,15.8,15.1,16.0,16.0,16.0,1.5,1.1,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 1,Qualification 1,0.0,
PARSONS Jackson - CAN - Canadian Selections 2 - 2018 - Qualification 2,55.81,29,Men,0.0,12.6,15.3,15.2,13.5,14.0,8.2,7.9,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 2,Qualification 2,0.0,21.0
