Athlete_Comp,Metric,Finish,Gender,Judge_1_Score,Judge_2_Score,Judge_3_Score,Judge_4_Score,Judge_5_Score,Judge_6_Score_1,Judge_7_Score_1,Round_Group,Season,Season_Comp,Round,Wind,Athlete_name
PANTHER Jay - USA - North American Cup 3 - 2011 - Final 1,62.27,15,Men,3.2,2.8,2.3,3.2,2.9,2.1,1.9,Finals,2011,2011-North American Cup 3,Final 1,,PANTHER Jay - USA
GRAVELL Jeremy - USA - North American Cup 5 - 2011 - Qualification 1,66.1,45,Men,3.0,3.6,3.6,3.7,3.5,18.0,17.0,Qualification,2011,2011-North American Cup 5,Qualification 1,,GRAVELL Jeremy - USA
WILSON Bradley - USA - North American Cup 2 - 2011 - Final 1,83.33,3,Men,4.4,4.3,4.4,4.3,4.4,1.8,1.9,Finals,2011,2011-North American Cup 2,Final 1,,WILSON Bradley - USA
POULIOT CAVANAGH Simon - CAN - North American Cup 5 - 2011 - Final 1,85.13,2,Men,4.7,4.7,4.6,4.6,4.4,21.0,20.0,Finals,2011,2011-North American Cup 5,Final 1,,POULIOT CAVANAGH Simon - CAN
TULLY Troy - USA - North American Cup 2 - 2011 - Qualification 1,14.53,40,Men,0.2,0.1,0.3,0.1,0.1,0.8,0.6,Qualification,2011,2011-North American Cup 2,Qualification 1,,TULLY Troy - USA
DAMON Bartley - USA - North American Cup 2 - 2011 - Qualification 1,71.1,14,Men,3.4,3.4,3.2,4.0,3.5,1.7,1.7,Qualification,2011,2011-North American Cup 2,Qualification 1,,DAMON Bartley - USA
WILSON Bradley - USA - North American Cup 1 - 2011 - Qualification 1,76.9,4,Men,4.4,4.7,4.4,4.4,4.5,18.0,18.0,Qualification,2011,2011-North American Cup 1,Qualification 1,,WILSON Bradley - USA
PIGEON Jordan - CAN - North American Cup 5 - 2011 - Final 1,76.47,11,Men,3.8,4.3,4.2,4.1,4.0,17.0,18.0,Finals,2011,2011-North American Cup 5,Final 1,,PIGEON Jordan - CAN
LAURIN LANDRY Arnaud - CAN - North American Cup 1 - 2011 - Final 1,79.1,5,Men,4.4,4.2,4.3,4.3,4.5,23.0,23.0,Finals,2011,2011-North American Cup 1,Final 1,,LAURIN LANDRY Arnaud - CAN
ELLIOTT Ben - CAN - North American Cup 2 - 2011 - Qualification 1,52.4,36,Men,2.3,1.8,2.5,2.8,3.2,1.8,1.6,Qualification,2011,2011-North American Cup 2,Qualification 1,,ELLIOTT Ben - CAN
ULSIFER Luke - CAN - North American Cup 3 - 2011 - Qualification 1,67.33,21,Men,3.5,3.6,3.6,3.7,3.5,1.8,1.8,Qualification,2011,2011-North American Cup 3,Qualification 1,,ULSIFER Luke - CAN
DUMAIS Laurent - CAN - North American Cup 4 - 2011 - Qualification 1,60.2,33,Men,3.4,3.6,3.2,3.4,3.5,11.0,10.0,Qualification,2011,2011-North American Cup 4,Qualification 1,,DUMAIS Laurent - CAN
HICKS Eddie - CAN - North American Cup 3 - 2011 - Final 1,86.4,1,Men,4.5,4.4,4.5,4.4,4.3,2.3,2.4,Finals,2011,2011-North American Cup 3,Final 1,,HICKS Eddie - CAN
HALL Sam - AUS - North American Cup 3 - 2011 - Final 1,82.43,6,Men,4.3,4.4,4.6,4.4,4.4,2.0,2.1,Finals,2011,2011-North American Cup 3,Final 1,,HALL Sam - AUS
PARKINSON Wade - USA - North American Cup 5 - 2011 - Qualification 1,72.93,24,Men,4.0,4.1,3.9,3.9,3.7,17.0,18.0,Qualification,2011,2011-North American Cup 5,Qualification 1,,PARKINSON Wade - USA
BOCKHAHN Carson - USA - North American Cup 3 - 2011 - Qualification 1,73.6,10,Men,3.7,3.8,3.8,3.8,4.0,2.1,2.1,Qualification,2011,2011-North American Cup 3,Qualification 1,,BOCKHAHN Carson - USA
ADAM Casey - CAN - North American Cup 4 - 2011 - Qualification 1,59.0,36,Men,3.5,3.2,3.5,3.5,3.6,14.0,15.0,Qualification,2011,2011-North American Cup 4,Qualification 1,,ADAM Casey - CAN
JOOSTEN Matt - CAN - North American Cup 1 - 2011 - Qualification 1,56.7,34,Men,3.6,3.6,4.0,3.5,4.2,21.0,20.0,Qualification,2011,2011-North American Cup 1,Qualification 1,,JOOSTEN Matt - CAN
GOLDENBERG Branden - USA - North American Cup 2 - 2011 - Qualification 1,76.27,3,Men,3.5,4.1,4.0,3.7,4.0,2.0,1.9,Qualification,2011,2011-North American Cup 2,Qualification 1,,GOLDENBERG Branden - USA
DEGRANDIS Michael - USA - North American Cup 3 - 2011 - Final 1,83.33,2,Men,4.2,4.4,4.4,4.2,4.4,2.2,2.2,Finals,2011,2011-North American Cup 3,Final 1,,DEGRANDIS Michael - USA
GAGNON Marc Antoine - CAN - North American Cup 3 - 2011 - Final 1,82.57,5,Men,4.3,4.3,4.3,4.3,4.2,2.3,2.0,Finals,2011,2011-North American Cup 3,Final 1,,GAGNON Marc Antoine - CAN
BOCKHAHN Carson - USA - North American Cup 2 - 2011 - Qualification 1,75.03,7,Men,3.7,3.7,3.7,3.9,3.9,1.8,1.9,Qualification,2011,2011-North American Cup 2,Qualification 1,,BOCKHAHN Carson - USA
ZEMBA Bryan - USA - North American Cup 3 - 2011 - Final 1,79.63,10,Men,4.5,4.4,4.6,4.4,4.2,1.5,1.5,Finals,2011,2011-North American Cup 3,Final 1,,ZEMBA Bryan - USA
PAWLIK Brayden - CAN - North American Cup 4 - 2011 - Qualification 1,55.77,39,Men,3.3,3.5,3.3,3.6,4.0,15.0,15.0,Qualification,2011,2011-North American Cup 4,Qualification 1,,PAWLIK Brayden - CAN
GOODRICH Nicholas - USA - North American Cup 5 - 2011 - Qualification 1,68.27,43,Men,3.5,3.8,4.1,4.1,3.9,15.0,17.0,Qualification,2011,2011-North American Cup 5,Qualification 1,,GOODRICH Nicholas - USA
FARNY Luke - USA - North American Cup 2 - 2011 - Qualification 1,67.43,25,Men,3.4,3.3,3.6,3.4,3.9,1.5,1.8,Qualification,2011,2011-North American Cup 2,Qualification 1,,FARNY Luke - USA
GRAVELL Jeremy - USA - North American Cup 3 - 2011 - Qualification 1,70.63,16,Men,3.6,3.8,3.7,3.6,4.0,1.4,1.6,Qualification,2011,2011-North American Cup 3,Qualification 1,,GRAVELL Jeremy - USA
MIHARA Daiki - JPN - North American Cup 3 - 2011 - Qualification 1,70.13,17,Men,3.9,3.5,4.0,3.7,3.8,1.3,1.3,Qualification,2011,2011-North American Cup 3,Qualification 1,,MIHARA Daiki - JPN
LAURIN LANDRY Arnaud - CAN - North American Cup 5 - 2011 - Qualification 1,80.23,6,Men,4.6,4.4,4.2,4.6,4.5,20.0,18.0,Qualification,2011,2011-North American Cup 5,Qualification 1,,LAURIN LANDRY Arnaud - CAN
NOVOTNY Max - CAN - North American Cup 5 - 2011 - Qualification 1,36.7,53,Men,1.3,0.7,1.5,1.1,1.5,18.0,17.0,Qualification,2011,2011-North American Cup 5,Qualification 1,,NOVOTNY Max - CAN
WILSON Bradley - USA - North American Cup 3 - 2011 - Final 1,80.2,9,Men,4.1,4.3,4.3,4.1,4.1,1.7,1.6,Finals,2011,2011-North American Cup 3,Final 1,,WILSON Bradley - USA
TANAKA Rikuya - JPN - North American Cup 1 - 2011 - Qualification 1,68.47,22,Men,4.3,4.1,4.3,4.3,4.7,16.0,17.0,Qualification,2011,2011-North American Cup 1,Qualification 1,,TANAKA Rikuya - JPN
DEGRANDIS Michael - USA - North American Cup 2 - 2011 - Final 1,82.07,4,Men,4.2,4.1,4.0,4.0,4.2,2.1,2.0,Finals,2011,2011-North American Cup 2,Final 1,,DEGRANDIS Michael - USA
SPENCE Connor - CAN - North American Cup 1 - 2011 - Qualification 1,62.73,28,Men,3.8,3.9,3.5,4.0,3.8,16.0,17.0,Qualification,2011,2011-North American Cup 1,Qualification 1,,SPENCE Connor - CAN
CHUNLAUD Kerrian - CAN - North American Cup 4 - 2011 - Qualification 1,54.13,40,Men,3.0,3.4,3.0,3.1,3.0,17.0,20.0,Qualification,2011,2011-North American Cup 4,Qualification 1,,CHUNLAUD Kerrian - CAN
KEATING Nicholas - USA - North American Cup 2 - 2011 - Final 1,79.87,9,Men,4.2,4.2,3.7,3.9,3.7,2.0,1.9,Finals,2011,2011-North American Cup 2,Final 1,,KEATING Nicholas - USA
GRAVELL Jeremy - USA - North American Cup 1 - 2011 - Qualification 1,67.8,24,Men,3.9,3.9,3.9,3.3,4.4,17.0,17.0,Qualification,2011,2011-North American Cup 1,Qualification 1,,GRAVELL Jeremy - USA
MURPHY Troy - USA - North American Cup 3 - 2011 - Qualification 1,75.7,4,Men,3.9,4.2,3.9,4.0,3.8,2.0,2.2,Qualification,2011,2011-North American Cup 3,Qualification 1,,MURPHY Troy - USA
DYER Ryan - USA - North American Cup 3 - 2011 - Qualification 1,75.53,6,Men,3.8,4.2,4.3,3.8,3.9,2.0,1.8,Qualification,2011,2011-North American Cup 3,Qualification 1,,DYER Ryan - USA
TULLY Troy - USA - North American Cup 1 - 2011 - Qualification 1,72.83,12,Men,4.2,4.1,4.2,3.7,4.2,20.0,18.0,Qualification,2011,2011-North American Cup 1,Qualification 1,,TULLY Troy - USA
HIROSHIMA Keita - JAP - North American Cup 5 - 2011 - Qualification 1,68.53,40,Men,4.0,4.0,4.2,4.3,3.6,12.0,14.0,Qualification,2011,2011-North American Cup 5,Qualification 1,,HIROSHIMA Keita - JAP
DIDOMENICO Nick - USA - North American Cup 5 - 2011 - Qualification 1,52.3,50,Men,2.3,2.9,2.0,2.2,1.9,16.0,15.0,Qualification,2011,2011-North American Cup 5,Qualification 1,,DIDOMENICO Nick - USA
DAMON Bartley - USA - North American Cup 1 - 2011 - Final 1,75.63,11,Men,4.4,4.3,4.4,4.5,4.3,17.0,16.0,Finals,2011,2011-North American Cup 1,Final 1,,DAMON Bartley - USA
POULIOT CAVANAGH Simon - CAN - North American Cup 4 - 2011 - Final 1,76.57,7,Men,4.4,4.1,4.3,4.1,4.3,17.0,16.0,Finals,2011,2011-North American Cup 4,Final 1,,POULIOT CAVANAGH Simon - CAN
PARKINSON Wade - USA - North American Cup 1 - 2011 - Qualification 1,27.13,49,Men,0.8,0.9,1.8,0.5,0.7,22.0,21.0,Qualification,2011,2011-North American Cup 1,Qualification 1,,PARKINSON Wade - USA
MATHESON James - AUS - North American Cup 1 - 2011 - Qualification 1,49.57,39,Men,2.4,3.2,3.2,2.5,2.9,17.0,16.0,Qualification,2011,2011-North American Cup 1,Qualification 1,,MATHESON James - AUS
BLANCHETTE Hugo - CAN - North American Cup 5 - 2011 - Qualification 1,74.6,20,Men,4.0,4.1,4.2,4.3,4.0,20.0,19.0,Qualification,2011,2011-North American Cup 5,Qualification 1,,BLANCHETTE Hugo - CAN
KEATING Nicholas - USA - North American Cup 5 - 2011 - Qualification 1,76.27,15,Men,4.1,3.8,4.3,4.4,4.4,16.0,17.0,Qualification,2011,2011-North American Cup 5,Qualification 1,,KEATING Nicholas - USA
PAWLIK Brayden - CAN - North American Cup 5 - 2011 - Qualification 1,56.8,49,Men,3.1,3.6,3.5,3.1,2.9,12.0,12.0,Qualification,2011,2011-North American Cup 5,Qualification 1,,PAWLIK Brayden - CAN
LEMIEUX Simon - CAN - North American Cup 2 - 2011 - Final 1,49.5,16,Men,1.7,1.5,2.0,1.9,1.4,2.2,2.3,Finals,2011,2011-North American Cup 2,Final 1,,LEMIEUX Simon - CAN
POOL Andrew - CAN - North American Cup 1 - 2011 - Qualification 1,71.6,16,Men,3.6,4.0,3.5,3.7,4.3,21.0,23.0,Qualification,2011,2011-North American Cup 1,Qualification 1,,POOL Andrew - CAN
DUFRESNE Julien - CAN - North American Cup 1 - 2011 - Qualification 1,59.7,30,Men,2.9,3.0,3.7,3.0,3.1,18.0,18.0,Qualification,2011,2011-North American Cup 1,Qualification 1,,DUFRESNE Julien - CAN
MURPHY Troy - USA - North American Cup 2 - 2011 - Qualification 1,73.9,8,Men,4.3,3.5,4.2,3.5,4.0,1.8,1.8,Qualification,2011,2011-North American Cup 2,Qualification 1,,MURPHY Troy - USA
TEMPEL Cody - USA - North American Cup 5 - 2011 - Qualification 1,76.53,12,Men,4.0,4.6,4.5,4.3,4.0,16.0,16.0,Qualification,2011,2011-North American Cup 5,Qualification 1,,TEMPEL Cody - USA
WILSON Blake - USA - North American Cup 5 - 2011 - Qualification 1,63.67,47,Men,3.0,2.9,3.0,2.4,3.0,17.0,17.0,Qualification,2011,2011-North American Cup 5,Qualification 1,,WILSON Blake - USA
HICKS Eddie - CAN - North American Cup 5 - 2011 - Final 1,86.03,1,Men,4.5,4.8,4.6,4.7,4.7,20.0,19.0,Finals,2011,2011-North American Cup 5,Final 1,,HICKS Eddie - CAN
WALCZYK Dylan - USA - North American Cup 3 - 2011 - Final 1,68.7,13,Men,3.6,3.6,3.4,3.7,3.2,1.4,1.5,Finals,2011,2011-North American Cup 3,Final 1,,WALCZYK Dylan - USA
SNYDERMAN Reed - USA - North American Cup 4 - 2011 - Final 1,69.7,11,Men,3.2,3.3,3.7,3.1,3.5,20.0,21.0,Finals,2011,2011-North American Cup 4,Final 1,,SNYDERMAN Reed - USA
DAMON Bartley - USA - North American Cup 1 - 2011 - Qualification 1,72.37,13,Men,4.2,3.9,4.2,4.1,3.9,22.0,20.0,Qualification,2011,2011-North American Cup 1,Qualification 1,,DAMON Bartley - USA
DENKER Brandon - USA - North American Cup 4 - 2011 - Qualification 1,66.33,26,Men,3.9,3.7,3.8,3.9,3.7,16.0,16.0,Qualification,2011,2011-North American Cup 4,Qualification 1,,DENKER Brandon - USA
TEMPEL Cody - USA - North American Cup 1 - 2011 - Qualification 1,75.47,8,Men,4.1,4.3,4.5,4.3,4.5,21.0,19.0,Qualification,2011,2011-North American Cup 1,Qualification 1,,TEMPEL Cody - USA
SHIKATA Motoki - JPN - North American Cup 3 - 2011 - Qualification 1,62.33,27,Men,2.9,3.3,3.2,3.0,2.9,1.9,1.9,Qualification,2011,2011-North American Cup 3,Qualification 1,,SHIKATA Motoki - JPN
KEATING Nicholas - USA - North American Cup 2 - 2010 - Qualification 1,69.87,19,Men,3.6,3.6,3.7,3.7,4.0,20.0,17.0,Qualification,2010,2010-North American Cup 2,Qualification 1,,KEATING Nicholas - USA
SATO Hisataka - JPN - North American Cup 1 - 2010 - Final 1,23.37,55,Men,1.1,1.4,1.8,1.0,0.8,9.0,9.0,Finals,2010,2010-North American Cup 1,Final 1,,SATO Hisataka - JPN
PIGEON Jordan - CAN - North American Cup 2 - 2010 - Qualification 1,58.77,35,Men,3.2,3.7,3.1,3.3,3.2,16.0,16.0,Qualification,2010,2010-North American Cup 2,Qualification 1,,PIGEON Jordan - CAN
HLIDEK Matthew - CAN - North American Cup 1 - 2010 - Final 1,10.97,61,Men,1.0,0.6,0.1,0.1,0.1,19.0,20.0,Finals,2010,2010-North American Cup 1,Final 1,,HLIDEK Matthew - CAN
TEMPEL Cody - USA - North American Cup 1 - 2010 - Final 1,66.43,13,Men,3.8,3.3,3.7,4.1,3.9,14.0,16.0,Finals,2010,2010-North American Cup 1,Final 1,,TEMPEL Cody - USA
WILSON Bradley - USA - North American Cup 2 - 2010 - Final 1,78.17,4,Men,4.3,4.3,4.3,4.1,4.2,22.0,22.0,Finals,2010,2010-North American Cup 2,Final 1,,WILSON Bradley - USA
TEMPEL Cody - USA - North American Cup 3 - 2010 - Qualification 1,73.3,17,Men,3.9,4.0,4.0,4.0,4.2,20.0,19.0,Qualification,2010,2010-North American Cup 3,Qualification 1,,TEMPEL Cody - USA
HENITIUK Mike - CAN - North American Cup 3 - 2010 - Qualification 1,73.07,18,Men,4.2,3.9,4.1,3.7,3.9,18.0,18.0,Qualification,2010,2010-North American Cup 3,Qualification 1,,HENITIUK Mike - CAN
HENITIUK Mike - CAN - North American Cup 2 - 2010 - Final 1,79.4,3,Men,4.4,4.2,4.1,4.4,4.3,22.0,21.0,Finals,2010,2010-North American Cup 2,Final 1,,HENITIUK Mike - CAN
HUNTER Austin - CAN - North American Cup 1 - 2010 - Final 1,49.9,35,Men,3.1,3.4,2.9,2.7,2.9,16.0,14.0,Finals,2010,2010-North American Cup 1,Final 1,,HUNTER Austin - CAN
KINGSBURY Mikael - CAN - North American Cup 3 - 2010 - Final 1,84.27,1,Men,4.5,4.4,4.4,4.5,4.5,23.0,23.0,Finals,2010,2010-North American Cup 3,Final 1,,KINGSBURY Mikael - CAN
POULIOT CAVANAGH Simon - CAN - North American Cup 1 - 2010 - Final 1,68.23,12,Men,4.0,3.5,3.8,3.7,3.7,21.0,21.0,Finals,2010,2010-North American Cup 1,Final 1,,POULIOT CAVANAGH Simon - CAN
SNYDERMAN Reed - USA - North American Cup 3 - 2010 - Qualification 1,76.73,8,Men,4.1,4.2,3.8,4.2,4.3,18.0,19.0,Qualification,2010,2010-North American Cup 3,Qualification 1,,SNYDERMAN Reed - USA
KINGSBURY Mikael - CAN - North American Cup 2 - 2010 - Qualification 1,82.77,1,Men,4.5,4.4,4.5,4.4,4.4,23.0,22.0,Qualification,2010,2010-North American Cup 2,Qualification 1,,KINGSBURY Mikael - CAN
LEE Dalton - USA - North American Cup 2 - 2010 - Qualification 1,41.93,47,Men,2.3,1.3,1.6,1.5,1.8,21.0,20.0,Qualification,2010,2010-North American Cup 2,Qualification 1,,LEE Dalton - USA
LEMIEUX Simon - CAN - North American Cup 3 - 2010 - Qualification 1,71.27,26,Men,3.7,3.7,3.8,3.9,4.0,17.0,17.0,Qualification,2010,2010-North American Cup 3,Qualification 1,,LEMIEUX Simon - CAN
WATKINS Zak - USA - North American Cup 3 - 2010 - Final 1,72.13,12,Men,3.9,3.9,4.3,3.7,4.0,9.0,8.0,Finals,2010,2010-North American Cup 3,Final 1,,WATKINS Zak - USA
GAGNON Marc Antoine - CAN - North American Cup 3 - 2010 - Final 1,75.6,10,Men,4.1,3.9,4.3,4.3,4.0,18.0,20.0,Finals,2010,2010-North American Cup 3,Final 1,,GAGNON Marc Antoine - CAN
CHIBA Hirotaka - JPN - North American Cup 2 - 2010 - Qualification 1,53.9,38,Men,3.3,2.9,3.0,3.2,3.5,16.0,17.0,Qualification,2010,2010-North American Cup 2,Qualification 1,,CHIBA Hirotaka - JPN
WILSON Bradley - USA - North American Cup 2 - 2010 - Qualification 1,73.63,7,Men,4.3,4.3,3.8,4.0,3.8,18.0,18.0,Qualification,2010,2010-North American Cup 2,Qualification 1,,WILSON Bradley - USA
KEATING Nicholas - USA - North American Cup 3 - 2010 - Qualification 1,74.1,16,Men,3.8,4.0,4.0,4.0,4.0,18.0,18.0,Qualification,2010,2010-North American Cup 3,Qualification 1,,KEATING Nicholas - USA
KOBAYASHI Tatsuki - JPN - North American Cup 2 - 2010 - Qualification 1,38.77,53,Men,1.6,0.3,1.8,0.7,1.3,14.0,12.0,Qualification,2010,2010-North American Cup 2,Qualification 1,,KOBAYASHI Tatsuki - JPN
DENKER Brandon - USA - North American Cup 2 - 2010 - Qualification 1,66.57,26,Men,3.4,3.3,3.7,3.6,3.9,17.0,19.0,Qualification,2010,2010-North American Cup 2,Qualification 1,,DENKER Brandon - USA
GAGNE Pascal Olivier - CAN - North American Cup 4 - 2010 - Qualification 1,79.83,4,Men,4.3,4.0,4.4,4.4,4.1,21.0,21.0,Qualification,2010,2010-North American Cup 4,Qualification 1,,GAGNE Pascal Olivier - CAN
KOBAYASHI Tatsuki - JPN - North American Cup 1 - 2010 - Final 1,57.3,28,Men,3.6,3.1,2.7,2.9,3.2,15.0,16.0,Finals,2010,2010-North American Cup 1,Final 1,,KOBAYASHI Tatsuki - JPN
PARK Nathan - USA - North American Cup 1 - 2010 - Final 1,61.07,25,Men,3.4,3.4,3.6,3.3,3.4,22.0,23.0,Finals,2010,2010-North American Cup 1,Final 1,,PARK Nathan - USA
TEMPEL Cody - USA - North American Cup 2 - 2010 - Qualification 1,67.23,24,Men,4.0,3.1,3.6,4.0,3.8,9.0,11.0,Qualification,2010,2010-North American Cup 2,Qualification 1,,TEMPEL Cody - USA
LEE Dalton - USA - North American Cup 3 - 2010 - Qualification 1,69.47,31,Men,3.6,3.6,3.4,3.6,3.1,16.0,17.0,Qualification,2010,2010-North American Cup 3,Qualification 1,,LEE Dalton - USA
HICKS Eddie - CAN - North American Cup 1 - 2010 - Final 1,26.33,53,Men,1.3,1.0,1.8,1.1,1.3,20.0,22.0,Finals,2010,2010-North American Cup 1,Final 1,,HICKS Eddie - CAN
MARQUIS Philippe - CAN - North American Cup 3 - 2010 - Qualification 1,79.67,4,Men,4.1,3.8,4.3,4.1,4.2,22.0,22.0,Qualification,2010,2010-North American Cup 3,Qualification 1,,MARQUIS Philippe - CAN
HIROSHIMA Keita - JAP - North American Cup 2 - 2010 - Qualification 1,65.8,29,Men,3.4,3.7,3.6,3.7,3.8,13.0,15.0,Qualification,2010,2010-North American Cup 2,Qualification 1,,HIROSHIMA Keita - JAP
WADHAMS Tyler - USA - North American Cup 1 - 2010 - Final 1,64.97,17,Men,4.3,3.6,3.9,4.0,3.6,16.0,16.0,Finals,2010,2010-North American Cup 1,Final 1,,WADHAMS Tyler - USA
SHIKATA Motoki - JPN - North American Cup 2 - 2010 - Qualification 1,54.87,37,Men,3.0,1.9,2.6,2.2,2.9,18.0,20.0,Qualification,2010,2010-North American Cup 2,Qualification 1,,SHIKATA Motoki - JPN
CHO Woo Hyun - KOR - North American Cup 3 - 2010 - Qualification 1,68.37,35,Men,3.6,3.9,3.6,3.7,3.5,15.0,15.0,Qualification,2010,2010-North American Cup 3,Qualification 1,,CHO Woo Hyun - KOR
CHUNLAUD Kerrian - CAN - North American Cup 2 - 2010 - Qualification 1,39.47,52,Men,1.1,1.0,1.1,1.9,1.5,20.0,21.0,Qualification,2010,2010-North American Cup 2,Qualification 1,,CHUNLAUD Kerrian - CAN
KOIWA Sora - JPN - North American Cup 3 - 2010 - Qualification 1,33.93,55,Men,0.8,1.2,1.2,1.7,1.4,1.0,1.0,Qualification,2010,2010-North American Cup 3,Qualification 1,,KOIWA Sora - JPN
YOSHIKAWA Sora - JPN - North American Cup 2 - 2010 - Final 1,4.5,16,Men,0.1,0.1,0.1,0.1,0.1,10.0,10.0,Finals,2010,2010-North American Cup 2,Final 1,,YOSHIKAWA Sora - JPN
SATO Hisataka - JPN - North American Cup 3 - 2010 - Qualification 1,53.7,50,Men,2.5,3.1,2.7,2.7,3.4,14.0,12.0,Qualification,2010,2010-North American Cup 3,Qualification 1,,SATO Hisataka - JPN
KOIWA Kai - JPN - North American Cup 2 - 2010 - Qualification 1,10.23,60,Men,0.1,0.7,0.1,0.1,0.1,20.0,19.0,Qualification,2010,2010-North American Cup 2,Qualification 1,,KOIWA Kai - JPN
KOIWA Sora - JPN - North American Cup 1 - 2010 - Final 1,48.27,36,Men,2.9,2.4,1.9,2.4,2.1,14.0,14.0,Finals,2010,2010-North American Cup 1,Final 1,,KOIWA Sora - JPN
CRESCIMANNO Sterling - USA - North American Cup 2 - 2010 - Final 1,71.37,12,Men,4.0,4.0,4.1,4.2,4.0,14.0,16.0,Finals,2010,2010-North American Cup 2,Final 1,,CRESCIMANNO Sterling - USA
KOIWA Kai - JPN - North American Cup 1 - 2010 - Final 1,14.07,60,Men,0.1,1.1,0.8,0.6,1.3,15.0,16.0,Finals,2010,2010-North American Cup 1,Final 1,,KOIWA Kai - JPN
ZEMBA Bryan - USA - North American Cup 3 - 2010 - Qualification 1,72.23,22,Men,4.0,3.9,3.8,3.8,4.1,21.0,20.0,Qualification,2010,2010-North American Cup 3,Qualification 1,,ZEMBA Bryan - USA
PANTHER Jay - USA - North American Cup 1 - 2010 - Final 1,71.23,5,Men,4.1,4.1,4.2,4.1,4.1,21.0,19.0,Finals,2010,2010-North American Cup 1,Final 1,,PANTHER Jay - USA
SHIKATA Motoki - JPN - North American Cup 1 - 2010 - Final 1,60.8,27,Men,3.3,3.8,2.7,3.1,3.2,20.0,19.0,Finals,2010,2010-North American Cup 1,Final 1,,SHIKATA Motoki - JPN
HIROSHIMA Keita - JAP - North American Cup 1 - 2010 - Final 1,53.13,33,Men,2.1,1.9,1.6,1.4,1.4,19.0,17.0,Finals,2010,2010-North American Cup 1,Final 1,,HIROSHIMA Keita - JAP
LEMIEUX Simon - CAN - North American Cup 4 - 2010 - Qualification 1,68.73,24,Men,3.9,3.6,3.7,2.9,3.6,21.0,19.0,Qualification,2010,2010-North American Cup 4,Qualification 1,,LEMIEUX Simon - CAN
COTA Jeremy - USA - North American Cup 2 - 2010 - Final 1,52.1,15,Men,1.9,2.0,1.9,1.9,2.1,16.0,16.0,Finals,2010,2010-North American Cup 2,Final 1,,COTA Jeremy - USA
DAMON Bartley - USA - North American Cup 1 - 2010 - Final 1,28.07,52,Men,1.5,1.8,0.9,1.0,0.5,9.0,10.0,Finals,2010,2010-North American Cup 1,Final 1,,DAMON Bartley - USA
POOL Andrew - CAN - North American Cup 1 - 2010 - Final 1,53.77,32,Men,2.8,2.5,3.2,3.3,3.4,14.0,14.0,Finals,2010,2010-North American Cup 1,Final 1,,POOL Andrew - CAN
HOFFMAN Zachary - CAN - North American Cup 3 - 2010 - Qualification 1,57.83,49,Men,3.0,1.7,2.7,3.8,3.5,16.0,15.0,Qualification,2010,2010-North American Cup 3,Qualification 1,,HOFFMAN Zachary - CAN
KINGSBURY Mikael - CAN - North American Cup 1 - 2010 - Final 1,81.7,1,Men,4.5,4.0,4.6,4.5,4.4,24.0,24.0,Finals,2010,2010-North American Cup 1,Final 1,,KINGSBURY Mikael - CAN
PARKINSON Wade - USA - North American Cup 1 - 2010 - Final 1,20.17,56,Men,1.0,1.2,1.6,1.5,1.2,9.0,8.0,Finals,2010,2010-North American Cup 1,Final 1,,PARKINSON Wade - USA
CHO Woo Hyun - KOR - North American Cup 2 - 2010 - Qualification 1,53.5,39,Men,2.1,2.6,2.5,2.3,3.2,13.0,16.0,Qualification,2010,2010-North American Cup 2,Qualification 1,,CHO Woo Hyun - KOR
SHIKATA Motoki - JPN - North American Cup 3 - 2010 - Qualification 1,63.2,42,Men,3.2,3.1,3.4,3.2,3.9,17.0,17.0,Qualification,2010,2010-North American Cup 3,Qualification 1,,SHIKATA Motoki - JPN
PASSEK Paul - CAN - North American Cup 2 - 2010 - Qualification 1,39.87,50,Men,2.2,1.6,1.5,2.4,2.5,17.0,16.0,Qualification,2010,2010-North American Cup 2,Qualification 1,,PASSEK Paul - CAN
COTA Jeremy - USA - North American Cup 3 - 2010 - Qualification 1,83.5,1,Men,4.6,4.6,4.5,4.3,4.5,22.0,21.0,Qualification,2010,2010-North American Cup 3,Qualification 1,,COTA Jeremy - USA
SUZUKI Kenta - JPN - North American Cup 1 - 2010 - Final 1,43.23,39,Men,2.6,2.3,1.7,1.7,2.0,16.0,16.0,Finals,2010,2010-North American Cup 1,Final 1,,SUZUKI Kenta - JPN
MATSUDA Takuya - JPN - North American Cup 2 - 2010 - Qualification 1,59.17,34,Men,2.9,3.1,3.7,2.5,3.4,15.0,13.0,Qualification,2010,2010-North American Cup 2,Qualification 1,,MATSUDA Takuya - JPN
HOFFMAN Zachary - CAN - North American Cup 2 - 2010 - Qualification 1,68.77,21,Men,3.4,3.8,4.0,3.6,3.7,20.0,22.0,Qualification,2010,2010-North American Cup 2,Qualification 1,,HOFFMAN Zachary - CAN
GAGNON Marc Antoine - CAN - North American Cup 1 - 2010 - Final 1,70.73,6,Men,3.6,3.2,3.7,3.8,4.2,22.0,24.0,Finals,2010,2010-North American Cup 1,Final 1,,GAGNON Marc Antoine - CAN
SNYDERMAN Reed - USA - North American Cup 2 - 2010 - Final 1,58.17,13,Men,3.2,3.4,2.8,2.6,2.5,8.0,6.0,Finals,2010,2010-North American Cup 2,Final 1,,SNYDERMAN Reed - USA
