Athlete_Comp,Athlete_name,Gender,age_yrs,Nation,Judge_1_Score,Judge_2_Score,Judge_3_Score,Judge_4_Score,Judge_5_Score,Judge_6_Score_1,Judge_7_Score_1,Major_Finalist,Major_Medalist,Olympic_Finalist,Olympic_Medalist,Temp_Snow,Temp_Air,Wind,Season,Season_Comp,Round,Metric,Finish
TODD Kassidy - CAN - Canadian Selections 1 - 2019 - Qualification 2,TODD Kassidy - CAN,Women,22.0,CAN,14.1,13.6,12.8,14.0,12.8,6.9,7.0,0,0,0,0,0.0,0.0,0.0,2019,2019-Canadian Selections 1,Qualification 2,20.3,11
DELISLE Simon - CAN - Canada Cup 1 - 2019 - Qualification 1,DELISLE Simon - CAN,Men,,CAN,14.7,14.2,14.4,15.1,14.9,7.5,7.8,0,0,0,0,0.0,-22.0,0.0,2019,2019-Canada Cup 1,Qualification 1,63.63,26
DAWSON Quinn - CAN - Canada Cup 1 - 2019 - Qualification 1,DAWSON Quinn - CAN,Men,,CAN,14.0,15.6,16.0,16.8,16.7,7.0,7.3,0,0,0,0,0.0,-22.0,0.0,2019,2019-Canada Cup 1,Qualification 1,71.5,8
THIVIERGE Charles  Olivier - CAN - Canada Cup 1 - 2019 - Qualification 1,THIVIERGE Charles  Olivier - CAN,Men,,CAN,17.0,16.6,16.7,16.5,16.8,7.8,7.4,0,0,0,0,0.0,-22.0,0.0,2019,2019-Canada Cup 1,Qualification 1,73.46,3
DUBUC Jeremy - CAN - Canada Cup 1 - 2019 - Final 1,DUBUC Jeremy - CAN,Men,,CAN,15.0,16.1,15.9,15.7,15.8,7.0,7.3,0,0,0,0,0.0,-22.0,0.0,2019,2019-Canada Cup 1,Final 1,65.98,18
PERNITSKY Lillian - CAN - Canada Cup 2 - 2019 - Qualification 1,PERNITSKY Lillian - CAN,Women,,CAN,16.0,15.5,14.0,15.2,15.4,6.8,6.5,0,0,0,0,0.0,0.0,0.0,2019,2019-Canada Cup 2,Qualification 1,59.99,5
ENGLISH Karisa - CAN - Canada Cup 1 - 2019 - Qualification 1,ENGLISH Karisa - CAN,Women,,CAN,13.8,14.0,14.2,13.7,14.3,6.0,5.8,0,0,0,0,0.0,-22.0,0.0,2019,2019-Canada Cup 1,Qualification 1,50.86,16
PERNISIE Hailie - CAN - Canada Cup 2 - 2019 - Qualification 2,PERNISIE Hailie - CAN,Women,,CAN,10.8,10.0,11.6,11.4,12.0,4.8,4.9,0,0,0,0,0.0,0.0,0.0,2019,2019-Canada Cup 2,Qualification 2,9.35,20
BUTTERWORTH Cassidy - CAN - Canada Cup 1 - 2019 - Final 1,BUTTERWORTH Cassidy - CAN,Women,,CAN,14.5,14.6,14.9,14.7,14.8,5.8,5.5,0,0,0,0,0.0,-22.0,0.0,2019,2019-Canada Cup 1,Final 1,59.06,6
HURRY Conner - CAN - Canada Cup 2 - 2019 - Qualification 1,HURRY Conner - CAN,Men,,CAN,14.5,14.1,13.3,12.6,12.6,5.6,5.2,0,0,0,0,0.0,0.0,0.0,2019,2019-Canada Cup 2,Qualification 1,39.76,20
MACDONALD Ainsley - CAN - Canadian Selections 1 - 2019 - Qualification 2,MACDONALD Ainsley - CAN,Women,17.0,CAN,11.7,11.8,10.7,12.8,10.0,3.1,3.9,0,0,0,0,0.0,0.0,0.0,2019,2019-Canadian Selections 1,Qualification 2,26.36,10
TURGEON Laurane - CAN - Canada Cup 1 - 2019 - Qualification 2,TURGEON Laurane - CAN,Women,,CAN,12.0,12.2,14.0,12.2,13.7,6.5,6.4,0,0,0,0,0.0,-22.0,0.0,2019,2019-Canada Cup 1,Qualification 2,54.14,11
GOODISON Samuel - CAN - Canada Cup 1 - 2019 - Qualification 2,GOODISON Samuel - CAN,Men,,CAN,15.1,15.4,15.7,15.5,15.7,7.3,7.5,0,0,0,0,0.0,-22.0,0.0,2019,2019-Canada Cup 1,Qualification 2,68.08,1
KANG Phillip - CAN - Canada Cup 2 - 2019 - Final 1,KANG Phillip - CAN,Men,,CAN,16.9,17.0,15.4,14.6,14.7,3.7,3.9,0,0,0,0,0.0,0.0,0.0,2019,2019-Canada Cup 2,Final 1,61.61,9
GENEST Florent - CAN - Canada Cup 1 - 2019 - Qualification 1,GENEST Florent - CAN,Men,,CAN,13.0,14.7,14.0,14.1,13.1,4.2,4.1,0,0,0,0,0.0,-22.0,0.0,2019,2019-Canada Cup 1,Qualification 1,53.53,37
HURRY Conner - CAN - Canada Cup 2 - 2019 - Qualification 2,HURRY Conner - CAN,Men,,CAN,12.8,13.0,13.8,12.7,12.1,6.0,5.8,0,0,0,0,0.0,0.0,0.0,2019,2019-Canada Cup 2,Qualification 2,35.19,13
PHIPPS Koleton - CAN - Canadian Selections 1 - 2019 - Final 1,PHIPPS Koleton - CAN,Men,22.0,CAN,17.8,17.5,16.9,17.4,18.0,5.6,5.4,0,0,0,0,0.0,0.0,0.0,2019,2019-Canadian Selections 1,Final 1,73.63,5
TODD Kassidy - CAN - Canadian Selections 2 - 2019 - Qualification 1,TODD Kassidy - CAN,Women,22.0,CAN,15.3,15.4,14.1,14.5,12.9,4.6,4.7,0,0,0,0,0.0,0.0,0.0,2019,2019-Canadian Selections 2,Qualification 1,57.6,11
SCHWINGHAMMER Maia - CAN - Canadian Selections 2 - 2019 - Qualification 1,SCHWINGHAMMER Maia - CAN,Women,19.0,CAN,17.0,17.5,18.0,18.1,18.2,6.5,6.2,0,0,0,0,0.0,0.0,0.0,2019,2019-Canadian Selections 2,Qualification 1,75.16,1
GODBOUT Rowanne - CAN - Canada Cup 1 - 2019 - Qualification 1,GODBOUT Rowanne - CAN,Women,,CAN,15.4,13.1,13.6,14.4,15.7,6.0,5.7,0,0,0,0,0.0,-22.0,0.0,2019,2019-Canada Cup 1,Qualification 1,54.36,13
UKRAINETZ Josh - CAN - Canada Cup 2 - 2019 - Final 1,UKRAINETZ Josh - CAN,Men,,CAN,14.4,14.8,14.6,13.1,14.1,6.4,6.6,0,0,0,0,0.0,0.0,0.0,2019,2019-Canada Cup 2,Final 1,52.6,14
BOUCHARD Mathis - CAN - Canada Cup 1 - 2019 - Qualification 1,BOUCHARD Mathis - CAN,Men,,CAN,14.8,15.2,14.6,15.0,15.3,7.9,8.1,0,0,0,0,0.0,-22.0,0.0,2019,2019-Canada Cup 1,Qualification 1,67.11,16
NISHIZAWA Taketo - JPN - Canadian Selections 1 - 2019 - Qualification 1,NISHIZAWA Taketo - JPN,Men,21.0,JPN,14.9,16.4,17.7,16.1,14.1,7.2,6.8,0,0,0,0,0.0,0.0,0.0,2019,2019-Canadian Selections 1,Qualification 1,70.67,11
TREMBLAY Alexis - CAN - Canada Cup 1 - 2019 - Qualification 2,TREMBLAY Alexis - CAN,Men,,CAN,12.9,12.4,12.8,11.2,11.7,6.5,6.9,0,0,0,0,0.0,-22.0,0.0,2019,2019-Canada Cup 1,Qualification 2,52.41,32
GAGNON Louis - CAN - Canadian Selections 1 - 2019 - Qualification 1,GAGNON Louis - CAN,Men,22.0,CAN,14.2,14.4,14.0,14.3,13.4,5.4,5.7,0,0,0,0,0.0,0.0,0.0,2019,2019-Canadian Selections 1,Qualification 1,55.98,26
ROBERGE Felix - CAN - Canada Cup 1 - 2019 - Qualification 2,ROBERGE Felix - CAN,Men,,CAN,14.1,14.4,14.4,13.5,13.2,5.8,5.7,0,0,0,0,0.0,-22.0,0.0,2019,2019-Canada Cup 1,Qualification 2,55.99,30
OGIHARA Nagi - JPN - Canadian Selections 1 - 2019 - Qualification 1,OGIHARA Nagi - JPN,Women,22.0,JPN,16.9,17.0,16.2,16.8,18.5,5.3,4.1,0,0,0,0,0.0,0.0,0.0,2019,2019-Canadian Selections 1,Qualification 1,71.85,3
GIBSON Olivia - CAN - Canada Cup 2 - 2019 - Qualification 1,GIBSON Olivia - CAN,Women,,CAN,14.4,14.8,14.7,14.0,14.7,7.2,7.4,0,0,0,0,0.0,0.0,0.0,2019,2019-Canada Cup 2,Qualification 1,55.96,6
TODD Kassidy - CAN - Canadian Selections 1 - 2019 - Final 1,TODD Kassidy - CAN,Women,22.0,CAN,16.1,16.2,14.8,15.3,14.9,5.5,5.7,0,0,0,0,0.0,0.0,0.0,2019,2019-Canadian Selections 1,Final 1,63.0,6
KOEHLER Ashley - CAN - Canada Cup 2 - 2019 - Qualification 2,KOEHLER Ashley - CAN,Women,,CAN,13.2,14.0,16.4,15.2,14.5,8.1,8.1,0,0,0,0,0.0,0.0,0.0,2019,2019-Canada Cup 2,Qualification 2,56.84,3
THIBAULT Olivier - CAN - Canadian Selections 1 - 2019 - Final 1,THIBAULT Olivier - CAN,Men,21.0,CAN,14.9,14.8,16.7,16.4,16.6,5.7,5.4,0,0,0,0,0.0,0.0,0.0,2019,2019-Canadian Selections 1,Final 1,66.1,13
BELLUCCI Massimo - CAN - Canadian Selections 1 - 2019 - Qualification 1,BELLUCCI Massimo - CAN,Men,21.0,CAN,17.6,17.3,16.4,15.7,16.0,5.3,5.1,0,0,0,0,0.0,0.0,0.0,2019,2019-Canadian Selections 1,Qualification 1,60.0,22
GAUTHIER Julien - CAN - Canadian Selections 1 - 2019 - Qualification 1,GAUTHIER Julien - CAN,Men,18.0,CAN,16.7,15.9,16.3,16.0,15.0,6.1,5.9,0,0,0,0,0.0,0.0,0.0,2019,2019-Canadian Selections 1,Qualification 1,66.63,16
DESMARAIS GILBERT Laurianne - CAN - Canadian Selections 1 - 2019 - Qualification 1,DESMARAIS GILBERT Laurianne - CAN,Women,23.0,CAN,17.2,16.4,16.7,16.6,17.0,7.3,7.0,0,0,0,0,0.0,0.0,0.0,2019,2019-Canadian Selections 1,Qualification 1,67.54,6
WOLFE Marie  Elizabeth - CAN - Canada Cup 1 - 2019 - Qualification 1,WOLFE Marie  Elizabeth - CAN,Women,,CAN,12.4,13.8,13.5,13.1,13.4,4.4,4.5,0,0,0,0,0.0,-22.0,0.0,2019,2019-Canada Cup 1,Qualification 1,52.05,15
DESMARAIS GILBERT Laurianne - CAN - Canadian Selections 2 - 2019 - Qualification 1,DESMARAIS GILBERT Laurianne - CAN,Women,23.0,CAN,17.1,16.4,16.0,16.3,14.7,6.8,6.2,0,0,0,0,0.0,0.0,0.0,2019,2019-Canadian Selections 2,Qualification 1,64.38,7
GAUTHIER Julien - CAN - Canadian Selections 1 - 2019 - Final 1,GAUTHIER Julien - CAN,Men,18.0,CAN,15.7,14.9,15.9,16.8,17.0,5.3,6.2,0,0,0,0,0.0,0.0,0.0,2019,2019-Canadian Selections 1,Final 1,62.16,16
PARADIS Louis - CAN - Canada Cup 1 - 2019 - Qualification 1,PARADIS Louis - CAN,Men,,CAN,10.5,12.0,12.1,11.0,11.5,4.7,4.8,0,0,0,0,0.0,-22.0,0.0,2019,2019-Canada Cup 1,Qualification 1,45.87,43
BOULIANNE Annarose - CAN - Canada Cup 1 - 2019 - Qualification 2,BOULIANNE Annarose - CAN,Women,,CAN,13.8,14.3,13.6,13.4,14.0,5.6,5.7,0,0,0,0,0.0,-22.0,0.0,2019,2019-Canada Cup 1,Qualification 2,56.97,4
TANNER Marc - CAN - Canada Cup 2 - 2019 - Qualification 1,TANNER Marc - CAN,Men,,CAN,17.5,16.9,17.3,16.0,16.5,7.3,7.1,0,0,0,0,0.0,0.0,0.0,2019,2019-Canada Cup 2,Qualification 1,72.53,2
BELLUCCI Massimo - CAN - Canada Cup 1 - 2019 - Qualification 1,BELLUCCI Massimo - CAN,Men,,CAN,17.2,15.9,16.4,16.4,16.6,8.1,8.2,0,0,0,0,0.0,-22.0,0.0,2019,2019-Canada Cup 1,Qualification 1,72.63,6
DUBUC Jeremy - CAN - Canada Cup 1 - 2019 - Qualification 2,DUBUC Jeremy - CAN,Men,,CAN,15.0,13.8,15.4,15.7,15.3,7.5,8.0,0,0,0,0,0.0,-22.0,0.0,2019,2019-Canada Cup 1,Qualification 2,66.48,6
MIKKELSEN Maya - CAN - Canadian Selections 1 - 2019 - Qualification 2,MIKKELSEN Maya - CAN,Women,17.0,CAN,14.3,14.9,13.1,14.2,14.5,3.7,3.8,0,0,0,0,0.0,0.0,0.0,2019,2019-Canadian Selections 1,Qualification 2,46.09,9
KOEHLER Kaylee - CAN - Canadian Selections 1 - 2019 - Final 1,KOEHLER Kaylee - CAN,Women,17.0,CAN,15.0,15.2,15.6,15.0,16.0,5.7,6.0,0,0,0,0,0.0,0.0,0.0,2019,2019-Canadian Selections 1,Final 1,59.14,10
TAKAHASHI Shiori - JPN - Canadian Selections 1 - 2019 - Qualification 2,TAKAHASHI Shiori - JPN,Women,17.0,JPN,13.7,12.8,13.7,14.0,12.0,4.9,4.2,0,0,0,0,0.0,0.0,0.0,2019,2019-Canadian Selections 1,Qualification 2,47.1,7
MIYAMOTO Juri - JPN - Canadian Selections 1 - 2019 - Final 1,MIYAMOTO Juri - JPN,Women,19.0,JPN,15.7,15.0,14.6,14.7,15.2,4.5,4.3,0,0,0,0,0.0,0.0,0.0,2019,2019-Canadian Selections 1,Final 1,49.94,12
LATREILLE Kolten - CAN - Canada Cup 2 - 2019 - Qualification 2,LATREILLE Kolten - CAN,Men,,CAN,11.5,12.6,10.9,9.9,12.0,5.0,5.2,0,0,0,0,0.0,0.0,0.0,2019,2019-Canada Cup 2,Qualification 2,10.51,25
CAREY Cole - CAN - Canada Cup 2 - 2019 - Qualification 1,CAREY Cole - CAN,Men,,CAN,15.4,14.3,13.7,13.8,13.7,6.5,6.7,0,0,0,0,0.0,0.0,0.0,2019,2019-Canada Cup 2,Qualification 1,50.75,15
MATTHEWS Aidan - CAN - Canada Cup 1 - 2019 - Qualification 1,MATTHEWS Aidan - CAN,Men,,CAN,14.8,14.9,15.5,15.3,14.1,7.5,7.8,0,0,0,0,0.0,-22.0,0.0,2019,2019-Canada Cup 1,Qualification 1,59.38,34
KOEHLER Kaylee - CAN - Canadian Selections 2 - 2019 - Qualification 2,KOEHLER Kaylee - CAN,Women,17.0,CAN,15.7,15.4,14.7,14.8,17.9,4.8,5.2,0,0,0,0,0.0,0.0,0.0,2019,2019-Canadian Selections 2,Qualification 2,62.43,3
ROY Jeremie - CAN - Canada Cup 1 - 2019 - Qualification 1,ROY Jeremie - CAN,Men,,CAN,14.8,14.9,15.0,15.1,14.2,7.8,7.2,0,0,0,0,0.0,-22.0,0.0,2019,2019-Canada Cup 1,Qualification 1,67.02,17
KANG Phillip - KOR - Canadian Selections 1 - 2019 - Qualification 2,KANG Phillip - KOR,Men,16.0,KOR,15.6,16.2,15.5,15.0,15.8,5.3,5.0,0,0,0,0,0.0,0.0,0.0,2019,2019-Canadian Selections 1,Qualification 2,56.28,13
CONN Lynette - CAN - Canada Cup 2 - 2019 - Qualification 1,CONN Lynette - CAN,Women,,CAN,13.2,13.6,13.8,10.9,10.4,5.1,5.1,0,0,0,0,0.0,0.0,0.0,2019,2019-Canada Cup 2,Qualification 1,40.77,16
LABELLE Cassandre - CAN - Canadian Selections 1 - 2019 - Qualification 2,LABELLE Cassandre - CAN,Women,20.0,CAN,12.3,12.8,13.0,15.0,13.2,3.7,2.6,0,0,0,0,0.0,0.0,0.0,2019,2019-Canadian Selections 1,Qualification 2,50.72,6
CHALIFOUX Louis David - CAN - Canada Cup 1 - 2019 - Qualification 1,CHALIFOUX Louis David - CAN,Men,,CAN,17.4,18.0,18.9,17.8,17.5,8.0,8.3,0,0,0,0,0.0,-22.0,0.0,2019,2019-Canada Cup 1,Qualification 1,80.21,1
ITO Miki - JPN - Canadian Selections 1 - 2019 - Qualification 1,ITO Miki - JPN,Women,33.0,JPN,16.4,15.4,16.1,16.4,16.0,5.3,5.4,1,1,0,0,0.0,0.0,0.0,2019,2019-Canadian Selections 1,Qualification 1,68.75,5
GHERT Talya - CAN - Canada Cup 2 - 2019 - Qualification 2,GHERT Talya - CAN,Women,,CAN,13.3,13.0,12.9,14.0,14.0,3.8,3.9,0,0,0,0,0.0,0.0,0.0,2019,2019-Canada Cup 2,Qualification 2,17.08,16
HENDERSON Alexander - CAN - Canadian Selections 1 - 2019 - Qualification 2,HENDERSON Alexander - CAN,Men,17.0,CAN,12.3,14.2,14.0,14.1,14.4,5.4,5.8,0,0,0,0,0.0,0.0,0.0,2019,2019-Canadian Selections 1,Qualification 2,53.59,16
MAGA Joshua - CAN - Canada Cup 1 - 2019 - Qualification 1,MAGA Joshua - CAN,Men,,CAN,15.2,14.9,16.1,15.1,15.9,8.3,7.7,0,0,0,0,0.0,-22.0,0.0,2019,2019-Canada Cup 1,Qualification 1,65.18,22
SHIMAKAWA Takuya - JPN - Canadian Selections 1 - 2019 - Final 1,SHIMAKAWA Takuya - JPN,Men,22.0,JPN,18.4,16.2,17.2,16.0,18.2,7.1,7.3,0,0,0,0,0.0,0.0,0.0,2019,2019-Canadian Selections 1,Final 1,61.17,17
GOODISON Samuel - CAN - Canadian Selections 1 - 2019 - Qualification 1,GOODISON Samuel - CAN,Men,18.0,CAN,14.0,14.6,13.6,14.9,13.8,5.5,5.3,0,0,0,0,0.0,0.0,0.0,2019,2019-Canadian Selections 1,Qualification 1,21.94,38
DESAUTELS Mats - CAN - Canadian Selections 1 - 2019 - Final 1,DESAUTELS Mats - CAN,Men,21.0,CAN,15.9,16.1,16.5,16.0,16.0,6.9,6.8,0,0,0,0,0.0,0.0,0.0,2019,2019-Canadian Selections 1,Final 1,68.58,10
BRAUCHT Ethan - CAN - Canada Cup 2 - 2019 - Qualification 1,BRAUCHT Ethan - CAN,Men,,CAN,11.0,10.6,8.5,11.6,11.5,5.2,5.2,0,0,0,0,0.0,0.0,0.0,2019,2019-Canada Cup 2,Qualification 1,36.52,22
BELLUCCI Massimo - CAN - Canadian Selections 1 - 2019 - Final 1,BELLUCCI Massimo - CAN,Men,21.0,CAN,15.9,17.5,16.4,16.6,17.6,5.5,5.8,0,0,0,0,0.0,0.0,0.0,2019,2019-Canadian Selections 1,Final 1,69.35,8
JEHN Kate - CAN - Canada Cup 2 - 2019 - Qualification 1,JEHN Kate - CAN,Women,,CAN,11.3,11.7,12.2,11.3,11.5,4.3,4.2,0,0,0,0,0.0,0.0,0.0,2019,2019-Canada Cup 2,Qualification 1,34.33,22
GAUTHIER Julien - CAN - Canada Cup 1 - 2019 - Qualification 2,GAUTHIER Julien - CAN,Men,,CAN,15.8,15.3,15.9,15.1,15.1,6.7,7.0,0,0,0,0,0.0,-22.0,0.0,2019,2019-Canada Cup 1,Qualification 2,66.02,8
DAMBERGS Ella - CAN - Canada Cup 2 - 2019 - Qualification 1,DAMBERGS Ella - CAN,Women,,CAN,11.7,12.1,12.0,10.3,11.3,1.8,1.8,0,0,0,0,0.0,0.0,0.0,2019,2019-Canada Cup 2,Qualification 1,12.75,27
NADON Benjamin - CAN - Canada Cup 1 - 2019 - Qualification 2,NADON Benjamin - CAN,Men,,CAN,14.9,15.3,14.8,15.2,14.6,7.9,8.1,0,0,0,0,0.0,-22.0,0.0,2019,2019-Canada Cup 1,Qualification 2,67.57,3
KOEHLER Ashley - CAN - Canada Cup 1 - 2019 - Qualification 1,KOEHLER Ashley - CAN,Women,,CAN,16.0,15.8,16.1,16.0,16.2,7.6,7.8,0,0,0,0,0.0,-22.0,0.0,2019,2019-Canada Cup 1,Qualification 1,73.72,1
HONORE Pierre Henri - CAN - Canada Cup 1 - 2019 - Qualification 2,HONORE Pierre Henri - CAN,Men,,CAN,15.5,14.8,15.1,13.6,14.3,6.4,6.7,0,0,0,0,0.0,-22.0,0.0,2019,2019-Canada Cup 1,Qualification 2,61.38,17
OGIHARA Nagi - JPN - Canadian Selections 2 - 2019 - Qualification 1,OGIHARA Nagi - JPN,Women,22.0,JPN,16.7,17.9,18.4,17.3,18.6,5.2,4.5,0,0,0,0,0.0,0.0,0.0,2019,2019-Canadian Selections 2,Qualification 1,74.56,2
DUPRAY Adam - CAN - Canada Cup 2 - 2019 - Qualification 2,DUPRAY Adam - CAN,Men,,CAN,14.5,14.4,14.0,11.4,11.5,7.2,7.2,0,0,0,0,0.0,0.0,0.0,2019,2019-Canada Cup 2,Qualification 2,48.78,5
CLEGG Sina - CAN - Canada Cup 2 - 2019 - Final 1,CLEGG Sina - CAN,Women,,CAN,13.6,12.4,14.7,11.9,13.5,1.7,1.8,0,0,0,0,0.0,0.0,0.0,2019,2019-Canada Cup 2,Final 1,19.36,10
MYSKO Alex - CAN - Canada Cup 1 - 2019 - Qualification 2,MYSKO Alex - CAN,Men,,CAN,14.6,14.6,14.8,15.4,15.2,8.0,8.1,0,0,0,0,0.0,-22.0,0.0,2019,2019-Canada Cup 1,Qualification 2,59.96,23
BERGEVIN Mikela - CAN - Canadian Selections 2 - 2019 - Qualification 1,BERGEVIN Mikela - CAN,Women,22.0,CAN,14.6,16.7,16.1,15.9,16.5,5.6,5.4,0,0,0,0,0.0,0.0,0.0,2019,2019-Canadian Selections 2,Qualification 1,67.62,6
KIMOTO Masahiro - JPN - Canadian Selections 1 - 2019 - Qualification 1,KIMOTO Masahiro - JPN,Men,20.0,JPN,15.8,15.8,15.3,14.9,15.0,3.6,3.4,0,0,0,0,0.0,0.0,0.0,2019,2019-Canadian Selections 1,Qualification 1,63.82,20
WALKER Leda - CAN - Canada Cup 2 - 2019 - Qualification 1,WALKER Leda - CAN,Women,,CAN,14.4,14.1,13.7,15.2,14.8,8.2,8.1,0,0,0,0,0.0,0.0,0.0,2019,2019-Canada Cup 2,Qualification 1,60.28,4
BOBYN George - CAN - Canada Cup 2 - 2019 - Final 1,BOBYN George - CAN,Men,,CAN,14.2,15.6,15.1,14.4,15.1,6.2,6.0,0,0,0,0,0.0,0.0,0.0,2019,2019-Canada Cup 2,Final 1,58.25,12
ROY Jeremie - CAN - Canada Cup 1 - 2019 - Final 1,ROY Jeremie - CAN,Men,,CAN,15.6,15.4,15.6,15.0,14.6,7.7,7.5,0,0,0,0,0.0,-22.0,0.0,2019,2019-Canada Cup 1,Final 1,69.39,14
BEAULIEU Charles - CAN - Canadian Selections 1 - 2019 - Qualification 1,BEAULIEU Charles - CAN,Men,18.0,CAN,14.7,14.5,14.3,14.0,12.8,6.2,6.4,0,0,0,0,0.0,0.0,0.0,2019,2019-Canadian Selections 1,Qualification 1,30.12,36
BESSEL Ben - CAN - Canadian Selections 1 - 2019 - Qualification 1,BESSEL Ben - CAN,Men,18.0,CAN,12.3,13.4,13.4,14.4,10.4,5.4,5.7,0,0,0,0,0.0,0.0,0.0,2019,2019-Canadian Selections 1,Qualification 1,46.52,32
TREMBLAY Alexis - CAN - Canada Cup 1 - 2019 - Qualification 1,TREMBLAY Alexis - CAN,Men,,CAN,13.0,13.9,13.9,12.8,11.0,4.1,4.0,0,0,0,0,0.0,-22.0,0.0,2019,2019-Canada Cup 1,Qualification 1,26.24,47
LEE Xander - CAN - Canada Cup 1 - 2019 - Qualification 1,LEE Xander - CAN,Men,,CAN,11.3,12.0,12.9,13.2,13.8,6.4,6.0,0,0,0,0,0.0,-22.0,0.0,2019,2019-Canada Cup 1,Qualification 1,6.47,51
BUTTERWORTH Cassidy - CAN - Canada Cup 1 - 2019 - Qualification 2,BUTTERWORTH Cassidy - CAN,Women,,CAN,15.3,14.2,15.1,14.1,15.2,5.9,5.6,0,0,0,0,0.0,-22.0,0.0,2019,2019-Canada Cup 1,Qualification 2,56.55,5
GIBSON Olivia - CAN - Canada Cup 1 - 2019 - Qualification 1,GIBSON Olivia - CAN,Women,,CAN,16.5,16.0,15.5,15.1,15.5,6.4,5.9,0,0,0,0,0.0,-22.0,0.0,2019,2019-Canada Cup 1,Qualification 1,62.83,6
GADBOIS Alexis - CAN - Canada Cup 1 - 2019 - Qualification 2,GADBOIS Alexis - CAN,Men,,CAN,14.8,15.0,14.2,15.1,14.3,6.9,7.2,0,0,0,0,0.0,-22.0,0.0,2019,2019-Canada Cup 1,Qualification 2,62.83,15
GOODISON Samuel - CAN - Canada Cup 2 - 2019 - Qualification 1,GOODISON Samuel - CAN,Men,,CAN,18.2,16.9,16.7,17.0,17.2,8.5,8.6,0,0,0,0,0.0,0.0,0.0,2019,2019-Canada Cup 2,Qualification 1,72.38,4
DAWSON Quinn - CAN - Canadian Selections 1 - 2019 - Final 1,DAWSON Quinn - CAN,Men,16.0,CAN,15.7,18.0,16.6,16.9,16.7,6.3,6.2,0,0,0,0,0.0,0.0,0.0,2019,2019-Canadian Selections 1,Final 1,72.14,6
LINTON Jessica - CAN - Canada Cup 1 - 2019 - Final 1,LINTON Jessica - CAN,Women,,CAN,15.0,15.2,15.3,14.9,15.0,6.4,6.5,0,0,0,0,0.0,-22.0,0.0,2019,2019-Canada Cup 1,Final 1,62.89,4
VAN DER MERWE Dylan - CAN - Canada Cup 2 - 2019 - Final 1,VAN DER MERWE Dylan - CAN,Men,,CAN,16.9,16.8,16.5,17.0,17.0,7.0,7.0,0,0,0,0,0.0,0.0,0.0,2019,2019-Canada Cup 2,Final 1,71.13,2
SCHWINGHAMER Mackenzie - CAN - Canadian Selections 1 - 2019 - Final 1,SCHWINGHAMER Mackenzie - CAN,Women,21.0,CAN,15.2,14.7,15.2,15.9,16.8,5.0,4.5,0,0,0,0,0.0,0.0,0.0,2019,2019-Canadian Selections 1,Final 1,62.36,8
CAMIRE Vincent - CAN - Canada Cup 1 - 2019 - Qualification 2,CAMIRE Vincent - CAN,Men,,CAN,15.1,14.3,15.2,15.2,15.0,7.8,7.7,0,0,0,0,0.0,-22.0,0.0,2019,2019-Canada Cup 1,Qualification 2,64.86,12
VIEL Julien - CAN - Canadian Selections 1 - 2019 - Final 1,VIEL Julien - CAN,Men,19.0,CAN,17.9,17.2,17.1,17.0,17.8,6.1,6.7,0,0,0,0,0.0,0.0,0.0,2019,2019-Canadian Selections 1,Final 1,71.74,7
TODD Kassidy - CAN - Canadian Selections 1 - 2019 - Qualification 1,TODD Kassidy - CAN,Women,22.0,CAN,14.1,15.0,13.7,14.9,11.0,4.2,5.4,0,0,0,0,0.0,0.0,0.0,2019,2019-Canadian Selections 1,Qualification 1,54.85,11
ENGLISH Karisa - CAN - Canada Cup 2 - 2019 - Final 1,ENGLISH Karisa - CAN,Women,,CAN,15.1,14.8,13.5,15.3,14.3,6.7,6.9,0,0,0,0,0.0,0.0,0.0,2019,2019-Canada Cup 2,Final 1,54.85,7
GAGNON Thomas - CAN - Canadian Selections 1 - 2019 - Qualification 1,GAGNON Thomas - CAN,Men,22.0,CAN,12.1,13.2,13.7,14.5,14.5,5.0,4.4,0,0,0,0,0.0,0.0,0.0,2019,2019-Canadian Selections 1,Qualification 1,54.85,27
LINTON Jessica - CAN - Canada Cup 2 - 2019 - Qualification 2,LINTON Jessica - CAN,Women,,CAN,15.8,15.7,16.8,15.7,15.5,6.0,5.7,0,0,0,0,0.0,0.0,0.0,2019,2019-Canada Cup 2,Qualification 2,64.43,2
WHITFORD Elisabeth - CAN - Canada Cup 1 - 2019 - Qualification 1,WHITFORD Elisabeth - CAN,Women,,CAN,15.5,16.1,15.0,16.1,15.8,7.9,7.9,0,0,0,0,0.0,-22.0,0.0,2019,2019-Canada Cup 1,Qualification 1,64.43,5
PHIPPS Koleton - CAN - Canadian Selections 1 - 2019 - Qualification 1,PHIPPS Koleton - CAN,Men,22.0,CAN,17.4,17.7,17.5,16.6,16.8,7.0,7.4,0,0,0,0,0.0,0.0,0.0,2019,2019-Canadian Selections 1,Qualification 1,73.8,8
SCHWINGHAMER Mackenzie - CAN - Canadian Selections 1 - 2019 - Qualification 1,SCHWINGHAMER Mackenzie - CAN,Women,21.0,CAN,13.3,12.9,13.4,13.4,4.0,6.8,6.7,0,0,0,0,0.0,0.0,0.0,2019,2019-Canadian Selections 1,Qualification 1,42.6,15
