Athlete_Comp,Metric,Finish,Gender,Temp__Air,Judge_1_Score,Judge_2_Score,Judge_3_Score,Judge_4_Score,Judge_5_Score,Judge_6_Score__1,Judge_7_Score__1,Major_Finalist,Major_Medalist,Nation,Olympic_Finalist,Olympic_Medalist,Temp__Snow,Season,Season_Comp,Round,Wind,age_yrs
RAKHIMOVA Regina - OAR - World Cup 6 - 2017 - Qualification 1,73.26,6,Women,-6.0,15.9,15.5,15.8,16.4,16.8,6.8,6.6,1,0,OAR,0,0,-7.0,2017,2017-World Cup 6,Qualification 1,0.0,31.0
MATHESON James - AUS - World Cup 6 - 2017 - Qualification 2,74.74,10,Men,-6.0,16.3,15.5,16.1,16.9,15.9,8.6,8.3,0,0,AUS,0,0,-7.0,2017,2017-World Cup 6,Qualification 2,0.0,25.0
WESSEL Hedvig - NOR - World Cup 8 - 2017 - Qualification,67.27,15,Women,-2.0,16.0,15.9,16.0,14.0,14.2,6.6,6.6,1,0,NOR,0,0,-3.0,2017,2017-World Cup 8,Qualification,0.0,25.0
KAUF Jaelin - USA - World Championships - 2017 - Qualification 1,67.27,18,Women,3.0,16.0,15.8,16.0,15.4,16.0,8.4,9.0,1,0,USA,0,0,-2.0,2017,2017-World Championships,Qualification 1,0.0,24.0
HONZIG Daniel - CZE - World Championships - 2017 - Qualification 1,59.59,38,Men,3.0,13.5,11.4,13.0,13.4,12.9,7.7,7.4,0,0,CZE,0,0,-2.0,2017,2017-World Championships,Qualification 1,0.0,28.0
GIACCIO Olivia - USA - World Cup 8 - 2017 - Final 1,70.04,14,Women,-2.0,17.5,17.0,16.6,16.3,16.0,5.8,6.0,0,0,USA,0,0,-3.0,2017,2017-World Cup 8,Final 1,0.0,20.0
CHAPMAN DAVIES Rohan - AUS - World Championships - 2017 - Final 1,76.93,15,Men,9.0,16.8,16.3,17.2,16.7,16.4,8.8,8.9,0,0,AUS,0,0,-2.0,2017,2017-World Championships,Final 1,0.0,29.0
PENTTALA Olli - FIN - World Cup 1 - 2017 - Qualification 1,11.58,55,Men,-9.0,13.5,13.7,13.5,13.0,14.0,6.8,7.6,0,0,FIN,0,0,-3.0,2017,2017-World Cup 1,Qualification 1,0.0,25.0
PFEIFFER Felix - GER - World Cup 5 - 2017 - Qualification,65.13,38,Men,-3.0,16.6,16.0,15.8,16.0,16.0,3.8,4.2,0,0,GER,0,0,-4.0,2017,2017-World Cup 5,Qualification,0.0,26.0
MURPHY Troy - USA - World Cup 5 - 2017 - Final 2,77.64,5,Men,-3.0,17.9,17.7,17.6,17.4,16.9,7.3,7.8,0,0,USA,0,0,-4.0,2017,2017-World Cup 5,Final 2,0.0,28.0
OAKLEY KC - USA - World Cup 3 - 2017 - Qualification,72.03,7,Women,1.0,15.9,17.8,16.3,15.8,16.2,5.1,4.9,0,0,USA,0,0,0.0,2017,2017-World Cup 3,Qualification,0.0,32.0
GRAHAM Matt - AUS - World Cup 8 - 2017 - Qualification,73.79,11,Men,-2.0,16.5,17.8,17.0,16.2,16.5,7.8,8.1,1,1,AUS,1,1,-3.0,2017,2017-World Cup 8,Qualification,0.0,26.0
GIACCIO Olivia - USA - World Cup 7 - 2017 - Qualification,75.1,3,Women,-5.0,15.9,16.2,16.1,16.2,16.1,7.9,9.2,0,0,USA,0,0,-1.0,2017,2017-World Cup 7,Qualification,0.0,20.0
SCHILD Morgan - USA - World Cup 6 - 2017 - Qualification 2,68.0,13,Women,-6.0,14.5,15.5,16.0,16.1,15.9,5.4,5.2,0,0,USA,0,0,-7.0,2017,2017-World Cup 6,Qualification 2,0.0,23.0
ANTHONY Jakara - AUS - World Cup 3 - 2017 - Qualification,63.76,20,Women,1.0,13.9,14.1,14.3,14.1,14.7,5.3,6.2,1,1,AUS,1,0,0.0,2017,2017-World Cup 3,Qualification,0.0,22.0
GARBE Julius - GER - World Cup 1 - 2017 - Qualification 1,59.67,45,Men,-9.0,14.6,14.8,13.6,15.3,14.5,4.3,5.5,0,0,GER,0,0,-3.0,2017,2017-World Cup 1,Qualification 1,0.0,28.0
JOHNSON Tess - USA - World Cup 4 - 2017 - Final 1,71.88,12,Women,10.0,17.1,17.0,16.8,17.6,17.5,7.5,7.0,0,0,USA,0,0,0.0,2017,2017-World Cup 4,Final 1,0.0,20.0
SUMMERS Brodie - AUS - World Cup 4 - 2017 - Qualification,71.88,28,Men,-8.0,16.8,16.2,16.2,17.6,17.6,7.4,6.4,0,0,AUS,0,0,0.0,2017,2017-World Cup 4,Qualification,0.0,27.0
GEDROVICH Evgenii - RUS - World Championships - 2017 - Qualification 1,71.88,31,Men,3.0,15.3,15.8,16.0,14.8,15.3,7.7,8.0,0,0,RUS,0,0,-2.0,2017,2017-World Championships,Qualification 1,0.0,24.0
HARA Daichi - JPN - World Cup 1 - 2017 - Final 1,74.71,9,Men,-9.0,16.6,17.2,16.7,16.5,16.8,6.8,7.0,1,1,JPN,1,1,-3.0,2017,2017-World Cup 1,Final 1,0.0,23.0
AMRENOVA Ayaulym - KAZ - World Championships - 2017 - Qualification 1,61.19,20,Women,3.0,14.5,14.0,13.3,15.0,14.3,4.9,5.8,0,0,KAZ,0,0,-2.0,2017,2017-World Championships,Qualification 1,0.0,19.0
MURPHY Troy - USA - World Cup 3 - 2017 - Qualification,76.31,12,Men,1.0,16.7,15.9,16.1,16.9,16.9,6.6,6.8,0,0,USA,0,0,0.0,2017,2017-World Cup 3,Qualification,0.0,28.0
HOSHINO Junko - JPN - World Cup 6 - 2017 - Qualification 2,66.56,17,Women,-6.0,15.1,15.0,15.5,15.8,16.9,5.7,5.7,0,0,JPN,0,0,-7.0,2017,2017-World Cup 6,Qualification 2,0.0,31.0
SCANZIO Deborah - SUI - World Cup 6 - 2017 - Qualification 1,66.56,23,Women,-6.0,14.3,15.0,16.2,16.2,15.5,6.0,4.9,0,0,SUI,0,0,-7.0,2017,2017-World Cup 6,Qualification 1,0.0,34.0
MAKHNEV Andrei - RUS - World Championships - 2017 - Qualification 1,75.02,23,Men,3.0,16.3,16.4,16.0,16.5,16.3,8.7,8.5,0,0,RUS,0,0,-2.0,2017,2017-World Championships,Qualification 1,0.0,23.0
GRASEMANN Laura - GER - World Cup 6 - 2017 - Qualification 1,66.31,25,Women,-6.0,13.8,15.0,14.2,14.3,14.5,5.9,6.2,0,0,GER,0,0,-7.0,2017,2017-World Cup 6,Qualification 1,0.0,28.0
DZIEMIAN Nessa - USA - World Cup 4 - 2017 - Qualification,74.64,3,Women,-8.0,16.4,15.9,15.4,17.0,16.3,8.3,8.9,0,0,USA,0,0,0.0,2017,2017-World Cup 4,Qualification,0.0,26.0
GUAN Ziyan - CHN - World Championships - 2017 - Qualification 2,26.42,18,Women,3.0,10.5,11.5,11.0,10.2,10.5,3.9,4.8,0,0,CHN,0,0,-2.0,2017,2017-World Championships,Qualification 2,0.0,20.0
COX Britteny - AUS - World Cup 1 - 2017 - Qualification 1,53.67,26,Women,-9.0,13.5,12.2,14.7,15.0,15.5,6.3,6.8,1,1,AUS,1,0,-2.0,2017,2017-World Cup 1,Qualification 1,0.0,26.0
ROBICHAUD Audrey - CAN - World Cup 3 - 2017 - Final 2,77.69,4,Women,1.0,17.6,16.9,16.6,16.9,16.7,5.1,7.0,0,0,CAN,0,0,0.0,2017,2017-World Cup 3,Final 2,0.0,32.0
BOUARD Lea - FRA - World Championships - 2017 - Final 1,74.04,14,Women,9.0,16.9,16.0,16.4,16.7,16.5,7.0,6.3,0,0,FRA,0,0,-2.0,2017,2017-World Championships,Final 1,0.0,24.0
SEO Myung Joon - KOR - World Cup 6 - 2017 - Qualification 2,74.04,14,Men,-6.0,15.2,16.0,16.2,16.7,16.8,7.8,8.3,0,0,KOR,0,0,-7.0,2017,2017-World Cup 6,Qualification 2,0.0,28.0
KANNINEN Topi - FIN - World Cup 3 - 2017 - Qualification,60.76,47,Men,1.0,14.0,14.0,13.7,14.1,14.5,4.9,5.1,0,0,FIN,0,0,0.0,2017,2017-World Cup 3,Qualification,0.0,25.0
GAGNON Marc Antoine - CAN - World Championships - 2017 - Qualification 2,80.0,4,Men,9.0,17.0,16.7,16.7,16.8,16.1,8.4,8.8,1,0,CAN,1,0,-2.0,2017,2017-World Championships,Qualification 2,0.0,29.0
PENTTALA Jussi - FIN - World Cup 1 - 2017 - Qualification 1,69.78,21,Men,-9.0,15.1,15.9,16.9,15.2,16.8,6.5,6.5,0,0,FIN,0,0,-3.0,2017,2017-World Cup 1,Qualification 1,0.0,27.0
SPARROW Pip - AUS - World Cup 3 - 2017 - Qualification,60.32,26,Women,1.0,13.6,14.3,14.2,13.2,14.9,6.2,5.7,0,0,AUS,0,0,0.0,2017,2017-World Cup 3,Qualification,0.0,25.0
GAGNON Alex Anne - CAN - World Cup 5 - 2017 - Qualification,71.17,6,Women,-2.0,16.9,15.4,15.8,15.7,16.2,7.6,7.0,0,0,CAN,0,0,-3.0,2017,2017-World Cup 5,Qualification,0.0,25.0
REIKHERD Dmitriy - KAZ - World Cup 1 - 2017 - Final 2,79.63,4,Men,-9.0,17.5,18.2,17.0,17.8,16.6,7.9,7.6,1,0,KAZ,1,0,-3.0,2017,2017-World Cup 1,Final 2,0.0,31.0
ESCOBAR Jules - FRA - World Cup 1 - 2017 - Qualification 1,64.94,33,Men,-9.0,15.1,14.6,13.6,14.8,13.7,5.7,6.2,0,0,FRA,0,0,-3.0,2017,2017-World Cup 1,Qualification 1,0.0,26.0
GIACCIO Olivia - USA - World Cup 7 - 2017 - Final 1,73.07,10,Women,-4.0,16.3,16.5,16.8,16.9,16.8,6.4,7.0,0,0,USA,0,0,-1.0,2017,2017-World Cup 7,Final 1,0.0,20.0
ROBICHAUD Audrey - CAN - World Cup 1 - 2017 - Qualification 1,70.9,6,Women,-9.0,15.0,15.2,15.8,16.0,15.0,8.0,8.0,0,0,CAN,0,0,-2.0,2017,2017-World Cup 1,Qualification 1,0.0,32.0
SLATTEN Vinjar - NOR - World Cup 6 - 2017 - Qualification 1,76.85,11,Men,-6.0,16.4,17.0,16.8,16.3,16.3,8.4,8.3,1,0,NOR,1,0,-7.0,2017,2017-World Cup 6,Qualification 1,0.0,30.0
SUMMERS Brodie - AUS - World Cup 8 - 2017 - Qualification,75.94,3,Men,-2.0,18.1,17.8,16.8,16.9,16.5,7.8,8.0,0,0,AUS,0,0,-3.0,2017,2017-World Cup 8,Qualification,0.0,27.0
GRAHAM Matt - AUS - World Championships - 2017 - Final 1,78.09,14,Men,9.0,18.0,17.4,17.6,17.2,17.0,8.5,8.1,1,1,AUS,1,1,-2.0,2017,2017-World Championships,Final 1,0.0,26.0
OAKLEY KC - USA - World Cup 6 - 2017 - Qualification 2,42.99,20,Women,-6.0,13.8,15.0,15.4,14.0,15.7,8.6,8.3,0,0,USA,0,0,-7.0,2017,2017-World Cup 6,Qualification 2,0.0,32.0
COX Britteny - AUS - World Cup 7 - 2017 - Final 2,78.57,1,Women,-4.0,17.5,17.8,17.1,16.8,16.7,7.2,7.0,1,1,AUS,1,0,-1.0,2017,2017-World Cup 7,Final 2,0.0,26.0
KINGSBURY Mikael - CAN - World Cup 2 - 2017 - Final 1,78.57,2,Men,-1.0,17.5,17.1,17.3,17.0,17.0,9.3,9.1,1,1,CAN,1,1,-1.0,2017,2017-World Cup 2,Final 1,0.0,28.0
TOMITAKA Hinako - JPN - World Cup 1 - 2017 - Qualification 1,63.71,18,Women,-9.0,15.5,16.1,14.3,15.2,16.0,6.0,5.2,0,0,JPN,0,0,-2.0,2017,2017-World Cup 1,Qualification 1,0.0,20.0
KINGSBURY Mikael - CAN - World Cup 1 - 2017 - Final 2,84.26,1,Men,-9.0,18.0,18.2,18.2,18.5,17.3,7.8,8.1,1,1,CAN,1,1,-3.0,2017,2017-World Cup 1,Final 2,0.0,28.0
DUFOUR LAPOINTE Maxime - CAN - World Cup 5 - 2017 - Qualification,69.54,11,Women,-2.0,15.8,16.0,16.5,15.8,16.0,6.3,7.8,1,0,CAN,0,0,-3.0,2017,2017-World Cup 5,Qualification,0.0,31.0
MCCARGO Keaton - USA - World Cup 8 - 2017 - Qualification,68.74,12,Women,-2.0,17.5,16.1,15.8,16.0,17.0,6.2,7.9,0,0,USA,0,0,-3.0,2017,2017-World Cup 8,Qualification,0.0,25.0
GALYSHEVA Yulia - KAZ - World Cup 4 - 2017 - Final 1,73.99,7,Women,10.0,16.9,16.9,15.5,15.7,15.1,6.1,6.0,1,1,KAZ,1,1,0.0,2017,2017-World Cup 4,Final 1,0.0,28.0
WESSEL Hedvig - NOR - World Cup 7 - 2017 - Final 1,77.53,5,Women,-4.0,16.4,16.7,16.4,16.7,16.6,8.4,8.8,1,0,NOR,0,0,-1.0,2017,2017-World Cup 7,Final 1,0.0,25.0
DUFOUR LAPOINTE Justine - CAN - World Cup 8 - 2017 - Qualification,77.07,1,Women,-2.0,17.6,17.2,17.9,18.0,17.5,7.9,8.1,1,1,CAN,1,1,-3.0,2017,2017-World Cup 8,Qualification,0.0,26.0
SUGIMOTO Kosuke - JPN - World Cup 4 - 2017 - Qualification,71.14,31,Men,-8.0,16.2,16.2,16.0,16.8,16.7,8.4,8.4,0,0,JPN,0,0,0.0,2017,2017-World Cup 4,Qualification,0.0,26.0
POULIOT CAVANAGH Simon - CAN - World Cup 3 - 2017 - Qualification,80.16,4,Men,1.0,16.4,17.2,17.2,17.4,17.2,8.1,8.5,0,0,CAN,0,0,0.0,2017,2017-World Cup 3,Qualification,0.0,30.0
CHAPMAN DAVIES Rohan - AUS - World Cup 8 - 2017 - Qualification,69.52,19,Men,-2.0,16.4,16.2,16.3,16.0,16.5,7.0,8.0,0,0,AUS,0,0,-3.0,2017,2017-World Cup 8,Qualification,0.0,29.0
KAPITONOV Nikita - RUS - World Cup 4 - 2017 - Qualification,62.62,48,Men,-8.0,16.4,16.1,17.1,15.0,15.2,4.8,6.0,0,0,RUS,0,0,0.0,2017,2017-World Cup 4,Qualification,0.0,25.0
YIN Krystle - AUS - World Cup 8 - 2017 - Qualification,63.13,19,Women,-2.0,16.5,15.5,15.4,15.2,15.5,7.5,6.0,0,0,AUS,0,0,-3.0,2017,2017-World Cup 8,Qualification,0.0,22.0
MATTHEWS Mikaela - USA - World Cup 5 - 2017 - Final 1,73.9,8,Women,-3.0,16.3,16.1,16.9,16.8,16.4,7.4,7.1,0,0,USA,0,0,-4.0,2017,2017-World Cup 5,Final 1,0.0,29.0
MATTHEWS Mikaela - USA - World Cup 2 - 2017 - Qualification,68.02,7,Women,-1.0,15.0,15.4,15.5,14.9,15.9,7.0,6.8,0,0,USA,0,0,-1.0,2017,2017-World Cup 2,Qualification,0.0,29.0
GRASEMANN Laura - GER - World Championships - 2017 - Qualification 1,73.4,11,Women,3.0,15.6,16.3,16.7,16.9,15.1,7.2,7.9,0,0,GER,0,0,-2.0,2017,2017-World Championships,Qualification 1,0.0,28.0
LENVERS Jeremy - FRA - World Cup 8 - 2017 - Qualification,69.5,20,Men,-2.0,16.8,16.8,16.6,16.0,15.8,7.7,7.4,0,0,FRA,0,0,-3.0,2017,2017-World Cup 8,Qualification,0.0,24.0
GRAHAM Matt - AUS - World Cup 7 - 2017 - Final 2,82.21,5,Men,-4.0,18.2,18.1,18.3,18.2,18.0,8.7,9.0,1,1,AUS,1,1,-1.0,2017,2017-World Cup 7,Final 2,0.0,26.0
KOLESNIKOV Dmitry - RUS - World Cup 6 - 2017 - Qualification 1,67.92,39,Men,-6.0,14.3,15.0,14.2,14.9,12.4,5.9,6.3,0,0,RUS,0,0,-7.0,2017,2017-World Cup 6,Qualification 1,0.0,21.0
REIKHERD Dmitriy - KAZ - World Cup 4 - 2017 - Final 2,80.5,5,Men,10.0,18.5,18.3,18.1,18.3,17.9,8.0,8.7,1,0,KAZ,1,0,0.0,2017,2017-World Cup 4,Final 2,0.0,31.0
SEO Jung Hwa - KOR - World Cup 6 - 2017 - Qualification 2,73.44,3,Women,-6.0,16.8,17.0,16.4,16.2,16.4,7.7,7.1,0,0,KOR,0,0,-7.0,2017,2017-World Cup 6,Qualification 2,0.0,30.0
GAGNON Marc Antoine - CAN - World Cup 6 - 2017 - Qualification 1,79.38,5,Men,-6.0,18.0,18.5,16.5,17.2,16.8,7.3,7.7,1,0,CAN,1,0,-7.0,2017,2017-World Cup 6,Qualification 1,0.0,29.0
WILSON Bradley - USA - World Championships - 2017 - Qualification 1,79.38,7,Men,3.0,17.0,17.0,16.8,16.5,16.4,8.6,9.0,1,0,USA,0,0,-2.0,2017,2017-World Championships,Qualification 1,0.0,28.0
SCHILD Morgan - USA - World Cup 5 - 2017 - Final 1,79.38,1,Women,-3.0,17.6,17.7,17.3,17.2,17.2,7.8,7.7,0,0,USA,0,0,-4.0,2017,2017-World Cup 5,Final 1,0.0,23.0
ANTHONY Jakara - AUS - World Championships - 2017 - Final 1,75.45,12,Women,9.0,16.4,16.2,15.7,15.8,16.1,8.3,8.4,1,1,AUS,1,0,-2.0,2017,2017-World Championships,Final 1,0.0,22.0
REIKHERD Dmitriy - KAZ - World Cup 6 - 2017 - Final 1,82.36,6,Men,-6.0,18.4,17.0,17.5,17.8,17.2,7.7,7.8,1,0,KAZ,1,0,-7.0,2017,2017-World Cup 6,Final 1,0.0,31.0
ESCOBAR Jules - FRA - World Cup 2 - 2017 - Qualification,68.39,22,Men,-1.0,15.6,15.7,15.5,15.4,14.5,6.7,6.1,0,0,FRA,0,0,-1.0,2017,2017-World Cup 2,Qualification,0.0,26.0
HIMBURY Madii - AUS - World Championships - 2017 - Qualification 2,68.91,10,Women,3.0,15.6,15.7,15.6,15.2,14.9,7.2,7.1,0,0,AUS,0,0,-2.0,2017,2017-World Championships,Qualification 2,0.0,26.0
MARQUIS Philippe - CAN - World Championships - 2017 - Qualification 2,79.31,6,Men,9.0,17.4,17.1,17.3,16.4,16.2,8.2,8.2,1,0,CAN,0,0,-2.0,2017,2017-World Championships,Qualification 2,0.0,31.0
THEOCHARIS Sacha - FRA - World Cup 8 - 2017 - Qualification,72.91,16,Men,-2.0,16.6,17.3,16.3,16.5,16.8,7.4,7.7,0,0,FRA,0,0,-3.0,2017,2017-World Cup 8,Qualification,0.0,30.0
GAGNON Alex Anne - CAN - World Cup 2 - 2017 - Final 1,37.51,15,Women,-1.0,12.0,12.3,14.2,14.0,12.0,8.1,7.8,0,0,CAN,0,0,-1.0,2017,2017-World Cup 2,Final 1,0.0,25.0
PERTAKHIYA Marika - OAR - World Cup 6 - 2017 - Qualification 1,72.97,8,Women,-6.0,16.2,15.5,15.3,15.3,15.0,8.0,8.2,1,0,OAR,0,0,-7.0,2017,2017-World Cup 6,Qualification 1,0.0,28.0
SCHILD Morgan - USA - World Cup 3 - 2017 - Final 1,72.97,11,Women,1.0,17.1,16.8,17.0,16.0,16.7,5.1,4.9,0,0,USA,0,0,0.0,2017,2017-World Cup 3,Final 1,0.0,23.0
ENDO Sho - JPN - World Cup 2 - 2017 - Final 1,72.97,10,Men,-1.0,16.7,16.1,16.4,15.8,16.2,8.5,8.7,0,0,JPN,0,0,-1.0,2017,2017-World Cup 2,Final 1,0.0,30.0
RAKHIMOVA Regina - OAR - World Cup 8 - 2017 - Final 2,75.28,4,Women,-2.0,18.0,17.0,17.0,17.2,17.2,8.0,8.0,1,0,OAR,0,0,-3.0,2017,2017-World Cup 8,Final 2,0.0,31.0
BENNA Anthony - FRA - World Cup 7 - 2017 - Qualification,75.28,19,Men,-5.0,17.3,16.9,17.2,17.8,17.0,7.0,6.2,1,1,FRA,0,0,-1.0,2017,2017-World Cup 7,Qualification,0.0,33.0
MARQUIS Philippe - CAN - World Cup 6 - 2017 - Final 2,85.94,3,Men,-6.0,17.6,18.1,18.0,18.4,18.4,8.4,8.3,1,0,CAN,0,0,-7.0,2017,2017-World Cup 6,Final 2,0.0,31.0
DUMAIS Laurent - CAN - World Cup 5 - 2017 - Qualification,75.28,14,Men,-3.0,16.4,18.1,15.7,15.4,16.4,8.9,8.9,0,0,CAN,0,0,-4.0,2017,2017-World Cup 5,Qualification,0.0,24.0
KOLMAKOV Pavel - KAZ - World Cup 7 - 2017 - Qualification,75.28,20,Men,-5.0,15.8,16.1,16.0,17.7,17.3,7.6,7.1,0,0,KAZ,0,0,-1.0,2017,2017-World Cup 7,Qualification,0.0,24.0
ANDERSEN Tevje Lie - NOR - World Cup 8 - 2017 - Qualification,75.28,6,Men,-2.0,17.5,17.0,17.2,16.9,17.0,8.1,7.9,0,0,NOR,0,0,-3.0,2017,2017-World Cup 8,Qualification,0.0,29.0
KANNINEN Topi - FIN - World Championships - 2017 - Qualification 1,71.09,33,Men,3.0,15.5,14.3,15.7,14.7,14.9,8.1,8.4,0,0,FIN,0,0,-2.0,2017,2017-World Championships,Qualification 1,0.0,25.0
WANG Jin - CHN - World Cup 8 - 2017 - Qualification,41.91,24,Women,-2.0,15.1,13.5,13.7,14.0,13.8,2.3,3.6,0,0,CHN,0,0,-3.0,2017,2017-World Cup 8,Qualification,0.0,23.0
SUGIMOTO Kosuke - JPN - World Cup 3 - 2017 - Qualification,62.38,43,Men,1.0,15.8,13.4,14.7,14.0,14.2,5.2,6.5,0,0,JPN,0,0,0.0,2017,2017-World Cup 3,Qualification,0.0,26.0
HORISHIMA Ikuma - JPN - World Cup 2 - 2017 - Final 1,72.37,12,Men,-1.0,15.6,15.8,16.1,15.6,16.0,8.7,8.2,1,1,JPN,0,0,-1.0,2017,2017-World Cup 2,Final 1,0.0,23.0
ANTHONY Jakara - AUS - World Championships - 2017 - Qualification 1,40.34,26,Women,3.0,15.8,15.4,16.8,15.9,16.8,8.3,8.7,1,1,AUS,1,0,-2.0,2017,2017-World Championships,Qualification 1,0.0,22.0
BOUARD Adrien - GER - World Cup 5 - 2017 - Qualification,61.76,39,Men,-3.0,15.5,15.4,15.5,15.8,15.5,6.7,6.5,0,0,GER,0,0,-4.0,2017,2017-World Cup 5,Qualification,0.0,27.0
SEO Jung Hwa - KOR - World Cup 6 - 2017 - Final 2,73.5,6,Women,-6.0,16.8,16.5,16.7,16.1,16.5,7.0,7.1,0,0,KOR,0,0,-7.0,2017,2017-World Cup 6,Final 2,0.0,30.0
ROBICHAUD Audrey - CAN - World Cup 2 - 2017 - Final 1,49.47,14,Women,-1.0,14.7,14.6,13.5,13.3,14.0,5.1,4.6,0,0,CAN,0,0,-1.0,2017,2017-World Cup 2,Final 1,0.0,32.0
SEO Myung Joon - KOR - World Cup 5 - 2017 - Qualification,77.77,8,Men,-3.0,17.9,15.7,16.3,16.2,17.1,8.4,8.3,0,0,KOR,0,0,-4.0,2017,2017-World Cup 5,Qualification,0.0,28.0
SALONEN Jimi - FIN - World Cup 5 - 2017 - Qualification,67.06,36,Men,-3.0,14.0,15.9,15.1,15.4,16.0,7.2,6.3,0,0,FIN,0,0,-4.0,2017,2017-World Cup 5,Qualification,0.0,26.0
PENTTALA Olli - FIN - World Cup 3 - 2017 - Qualification,67.06,33,Men,1.0,14.6,14.5,13.7,14.2,15.5,5.1,4.3,0,0,FIN,0,0,0.0,2017,2017-World Cup 3,Qualification,0.0,25.0
TADE Marco - SUI - World Championships - 2017 - Final 1,83.18,6,Men,9.0,17.6,17.1,17.2,17.9,18.0,8.6,8.5,1,0,SUI,0,0,-2.0,2017,2017-World Championships,Final 1,0.0,25.0
MUSTONEN Miska - FIN - World Cup 4 - 2017 - Qualification,65.58,47,Men,-8.0,15.7,15.6,15.9,15.8,15.4,5.0,5.2,0,0,FIN,0,0,0.0,2017,2017-World Cup 4,Qualification,0.0,23.0
MAKHNEV Andrei - RUS - World Cup 5 - 2017 - Qualification,73.16,19,Men,-3.0,17.0,17.0,16.5,15.7,17.2,7.8,8.0,0,0,RUS,0,0,-4.0,2017,2017-World Cup 5,Qualification,0.0,23.0
ENDO Sho - JPN - World Cup 6 - 2017 - Qualification 1,74.46,20,Men,-6.0,16.2,16.0,16.7,16.6,16.0,6.2,6.9,0,0,JPN,0,0,-7.0,2017,2017-World Cup 6,Qualification 1,0.0,30.0
LEJEUNE Theo - FRA - World Cup 5 - 2017 - Qualification,74.46,16,Men,-3.0,17.6,16.9,17.1,16.8,16.5,8.2,8.6,0,0,FRA,0,0,-4.0,2017,2017-World Cup 5,Qualification,0.0,28.0
NAUDE Andi - CAN - World Cup 1 - 2017 - Final 1,22.63,16,Women,-9.0,14.0,14.4,13.2,12.5,14.0,5.2,4.3,1,0,CAN,1,0,-2.0,2017,2017-World Cup 1,Final 1,0.0,24.0
GRAHAM Matt - AUS - World Cup 2 - 2017 - Qualification,71.63,10,Men,-1.0,14.9,16.5,16.5,16.0,16.0,6.9,6.3,1,1,AUS,1,1,-1.0,2017,2017-World Cup 2,Qualification,0.0,26.0
SEO Myung Joon - KOR - World Championships - 2017 - Qualification 1,71.63,32,Men,3.0,15.8,16.2,16.4,15.6,15.1,8.2,8.7,0,0,KOR,0,0,-2.0,2017,2017-World Championships,Qualification 1,0.0,28.0
WILSON Bradley - USA - World Cup 2 - 2017 - Qualification,70.53,12,Men,-1.0,13.7,15.0,15.4,15.8,16.0,6.6,5.1,1,0,USA,0,0,-1.0,2017,2017-World Cup 2,Qualification,0.0,28.0
GRAHAM Matt - AUS - World Cup 6 - 2017 - Final 1,84.56,3,Men,-6.0,18.2,17.5,17.7,18.3,17.6,9.2,8.8,1,1,AUS,1,1,-7.0,2017,2017-World Cup 6,Final 1,0.0,26.0
ZHANG Hao - CHN - World Cup 8 - 2017 - Qualification,40.12,30,Men,-2.0,15.2,14.3,14.4,14.0,14.5,4.4,5.2,0,0,CHN,0,0,-3.0,2017,2017-World Cup 8,Qualification,0.0,24.0
COX Britteny - AUS - World Cup 2 - 2017 - Final 2,75.27,1,Women,-1.0,16.4,16.5,16.3,16.8,16.5,7.9,7.8,1,1,AUS,1,0,-1.0,2017,2017-World Cup 2,Final 2,0.0,26.0
HARA Daichi - JPN - World Cup 2 - 2017 - Final 2,75.27,4,Men,-1.0,16.6,16.8,16.4,15.4,16.3,8.1,8.4,1,1,JPN,1,1,-1.0,2017,2017-World Cup 2,Final 2,0.0,23.0
DUFOUR LAPOINTE Justine - CAN - World Championships - 2017 - Qualification 1,78.37,2,Women,3.0,17.5,17.0,17.1,17.0,16.8,9.6,9.0,1,1,CAN,1,1,-2.0,2017,2017-World Championships,Qualification 1,0.0,26.0
YIN Krystle - AUS - World Cup 3 - 2017 - Qualification,60.67,25,Women,1.0,13.0,13.6,15.6,13.9,13.4,5.9,4.9,0,0,AUS,0,0,0.0,2017,2017-World Cup 3,Qualification,0.0,22.0
MEILINGER Melanie - AUT - World Championships - 2017 - Qualification 2,60.67,14,Women,3.0,14.2,14.8,14.0,15.1,14.9,6.0,5.9,0,0,AUT,0,0,-2.0,2017,2017-World Championships,Qualification 2,0.0,29.0
HOSHINO Junko - JPN - World Cup 7 - 2017 - Qualification,68.2,17,Women,-5.0,16.4,15.1,15.9,15.6,16.4,4.2,4.5,0,0,JPN,0,0,-1.0,2017,2017-World Cup 7,Qualification,0.0,31.0
MIKHAILOV Maksim - RUS - World Cup 8 - 2017 - Qualification,61.01,26,Men,-2.0,13.5,13.5,14.0,14.5,14.0,8.1,8.2,0,0,RUS,0,0,-3.0,2017,2017-World Cup 8,Qualification,0.0,28.0
OAKLEY KC - USA - World Cup 7 - 2017 - Qualification,23.14,37,Women,-5.0,15.4,14.1,13.8,14.0,9.6,7.4,7.6,0,0,USA,0,0,-1.0,2017,2017-World Cup 7,Qualification,0.0,32.0
CHOI Jae Woo - KOR - World Cup 4 - 2017 - Final 1,75.98,14,Men,10.0,16.8,17.7,18.2,17.8,17.5,5.9,5.2,1,0,KOR,0,0,0.0,2017,2017-World Cup 4,Final 1,0.0,26.0
