Athlete_Comp,Metric,Finish,Gender,Temp__Air,Judge_1_Score,Judge_2_Score,Judge_3_Score,Judge_4_Score,Judge_5_Score,Judge_6_Score__1,Judge_7_Score__1,Major_Finalist,Major_Medalist,Nation,Olympic_Finalist,Olympic_Medalist,Temp__Snow,Season,Season_Comp,Round,Wind,age_yrs
NUNN Skyler - GBR - North American Cup 2 - 2019 - Qualification 1,63.25,29,Women,0.0,16.1,16.3,15.8,16.0,14.8,4.2,5.5,0,0,GBR,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,21.0
MULDER Jessica - USA - North American Cup 2 - 2019 - Qualification 1,68.84,19,Women,0.0,15.6,16.2,16.2,15.9,15.8,5.7,6.1,0,0,USA,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,21.0
OWENS Kai - USA - North American Cup 1 - 2019 - Final 1,76.99,2,Women,0.0,16.4,16.9,15.8,15.3,16.6,8.5,8.3,0,0,USA,0,0,0.0,2019,2019-North American Cup 1,Final 1,0.0,16.0
BEAUREGARD Ian - USA - North American Cup 1 - 2019 - Final 2,81.08,3,Men,0.0,17.3,18.1,17.8,17.3,17.8,8.4,8.4,0,0,USA,0,0,0.0,2019,2019-North American Cup 1,Final 2,0.0,21.0
MALHERBE Malica - RSA - North American Cup 2 - 2019 - Qualification 1,39.71,37,Women,0.0,12.9,13.1,13.5,13.7,14.9,5.6,6.3,0,0,RSA,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,16.0
MOORE Grace - USA - North American Cup 2 - 2019 - Qualification 1,54.12,33,Women,0.0,14.5,15.6,14.8,14.3,14.8,6.0,6.3,0,0,USA,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,19.0
ALLEN Chase - USA - North American Cup 1 - 2019 - Qualification 1,62.32,28,Men,0.0,14.0,14.2,13.3,14.0,14.2,6.5,6.5,0,0,USA,0,0,0.0,2019,2019-North American Cup 1,Qualification 1,0.0,19.0
LEWIS Alex - USA - North American Cup 2 - 2019 - Final 1,78.13,13,Men,0.0,18.2,18.3,17.6,17.5,17.0,9.0,8.6,0,0,USA,0,0,0.0,2019,2019-North American Cup 2,Final 1,0.0,21.0
MATSUDA So - JPN - North American Cup 2 - 2019 - Final 2,81.51,6,Men,0.0,18.3,18.3,18.0,17.8,18.0,8.5,8.6,0,0,JPN,0,0,0.0,2019,2019-North American Cup 2,Final 2,0.0,21.0
MATSUDA So - JPN - North American Cup 2 - 2019 - Final 1,84.84,1,Men,0.0,17.5,18.4,17.9,17.8,18.7,9.2,8.8,0,0,JPN,0,0,0.0,2019,2019-North American Cup 2,Final 1,0.0,21.0
ANDISON Robbie - CAN - North American Cup 2 - 2019 - Final 1,76.4,14,Men,0.0,18.3,17.9,16.8,17.4,17.3,8.8,8.7,0,0,CAN,0,0,0.0,2019,2019-North American Cup 2,Final 1,0.0,23.0
INUI Takami - JPN - North American Cup 1 - 2019 - Qualification 1,71.64,4,Men,0.0,16.4,15.7,16.1,17.2,17.1,8.1,6.4,0,0,JPN,0,0,0.0,2019,2019-North American Cup 1,Qualification 1,0.0,23.0
KARIOTIS Kylie - USA - North American Cup 1 - 2019 - Qualification 1,53.46,14,Women,0.0,14.3,14.9,13.8,14.9,14.1,6.5,6.8,0,0,USA,0,0,0.0,2019,2019-North American Cup 1,Qualification 1,0.0,16.0
KURODA Brayden - CAN - North American Cup 2 - 2019 - Final 1,84.2,2,Men,0.0,18.2,17.9,17.9,18.2,17.9,9.4,9.4,0,0,CAN,0,0,0.0,2019,2019-North American Cup 2,Final 1,0.0,19.0
DUXBURY Max - USA - North American Cup 1 - 2019 - Qualification 1,64.72,23,Men,0.0,16.2,13.7,16.1,15.9,17.0,9.0,8.4,0,0,USA,0,0,0.0,2019,2019-North American Cup 1,Qualification 1,0.0,19.0
CHALIFOUX Louis David - CAN - North American Cup 1 - 2019 - Qualification 1,70.95,5,Men,0.0,15.9,16.2,15.7,16.5,16.4,8.1,7.2,0,0,CAN,0,0,0.0,2019,2019-North American Cup 1,Qualification 1,0.0,18.0
CLOUTIER ASSELIN Felix - CAN - North American Cup 1 - 2019 - Qualification 1,40.52,38,Men,0.0,14.0,11.9,12.0,14.7,13.9,6.8,7.2,0,0,CAN,0,0,0.0,2019,2019-North American Cup 1,Qualification 1,0.0,23.0
KANG Phillip - KOR - North American Cup 2 - 2019 - Qualification 1,60.18,52,Men,0.0,14.6,14.8,14.5,14.7,14.0,4.1,4.0,0,0,KOR,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,16.0
VAILLANCOURT Elliot - CAN - North American Cup 2 - 2019 - Qualification 1,76.6,16,Men,0.0,18.3,18.2,17.8,18.0,17.6,7.2,6.8,0,0,CAN,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,21.0
RYAN Maggie - USA - North American Cup 1 - 2019 - Final 1,68.46,10,Women,0.0,15.4,15.4,15.3,15.4,14.6,8.7,7.4,0,0,USA,0,0,0.0,2019,2019-North American Cup 1,Final 1,0.0,22.0
TANNER Daniel - CAN - North American Cup 2 - 2019 - Final 1,79.75,11,Men,0.0,18.2,18.1,17.8,18.0,17.0,9.5,9.3,0,0,CAN,0,0,0.0,2019,2019-North American Cup 2,Final 1,0.0,22.0
CASS Sabrina - USA - North American Cup 2 - 2019 - Qualification 1,71.84,11,Women,0.0,16.3,16.6,16.3,17.0,17.3,5.2,6.0,0,0,USA,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,18.0
MCDONALD Cole - USA - North American Cup 2 - 2019 - Qualification 1,75.78,18,Men,0.0,16.9,17.7,17.6,17.0,16.9,7.0,6.7,0,0,USA,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,17.0
REILLY Trevor - USA - North American Cup 1 - 2019 - Qualification 1,69.91,10,Men,0.0,15.0,15.8,15.5,15.2,16.4,7.0,7.3,0,0,USA,0,0,0.0,2019,2019-North American Cup 1,Qualification 1,0.0,24.0
HOGG Madison - USA - North American Cup 1 - 2019 - Final 1,74.88,3,Women,0.0,16.2,15.7,17.1,16.1,15.7,8.3,7.6,0,0,USA,0,0,0.0,2019,2019-North American Cup 1,Final 1,0.0,19.0
VIEL Julien - CAN - North American Cup 2 - 2019 - Qualification 1,74.88,20,Men,0.0,15.8,17.4,17.8,17.1,17.1,8.7,9.0,0,0,CAN,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,19.0
LEE Aaron - USA - North American Cup 1 - 2019 - Qualification 1,66.73,18,Men,0.0,15.7,14.9,16.3,15.7,15.9,8.1,7.7,0,0,USA,0,0,0.0,2019,2019-North American Cup 1,Qualification 1,0.0,22.0
HOGG Kasey - USA - North American Cup 2 - 2019 - Qualification 1,69.0,18,Women,0.0,16.3,16.4,16.3,16.1,15.4,6.0,7.1,0,0,USA,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,17.0
CHALIFOUX Louis David - CAN - North American Cup 2 - 2019 - Qualification 1,79.7,7,Men,0.0,17.3,18.2,17.8,18.2,18.5,8.0,8.2,0,0,CAN,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,18.0
WORTHINGTON Sami - USA - North American Cup 1 - 2019 - Qualification 1,48.44,20,Women,0.0,13.0,12.4,12.0,12.0,13.8,4.2,4.8,0,0,USA,0,0,0.0,2019,2019-North American Cup 1,Qualification 1,0.0,16.0
FUJII Masaori - JPN - North American Cup 2 - 2019 - Qualification 1,71.67,30,Men,0.0,15.7,15.2,16.0,15.4,15.0,7.9,7.5,0,0,JPN,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,25.0
SCHWINGHAMER Mackenzie - CAN - North American Cup 2 - 2019 - Final 2,72.06,5,Women,0.0,16.8,16.9,16.5,16.4,16.0,6.7,6.5,0,0,CAN,0,0,0.0,2019,2019-North American Cup 2,Final 2,0.0,21.0
HEIMS Kalman - USA - North American Cup 1 - 2019 - Final 1,81.96,1,Men,0.0,17.8,18.3,17.1,18.4,17.2,8.7,8.3,0,0,USA,0,0,0.0,2019,2019-North American Cup 1,Final 1,0.0,20.0
TIKTINSKY Peter - USA - North American Cup 2 - 2019 - Qualification 1,61.74,50,Men,0.0,15.6,16.2,15.0,16.4,15.0,6.8,6.9,0,0,USA,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,22.0
ANDISON Robbie - CAN - North American Cup 1 - 2019 - Final 2,61.74,5,Men,0.0,17.6,16.5,15.5,16.9,15.9,9.4,9.2,0,0,CAN,0,0,0.0,2019,2019-North American Cup 1,Final 2,0.0,23.0
STIEFEL Adam - USA - North American Cup 1 - 2019 - Final 1,49.03,16,Men,0.0,15.0,16.0,14.8,15.4,12.0,8.1,8.0,0,0,USA,0,0,0.0,2019,2019-North American Cup 1,Final 1,0.0,19.0
ANTKIEWICZ Wyatt - USA - North American Cup 2 - 2019 - Qualification 1,72.1,28,Men,0.0,16.6,17.2,17.2,16.8,16.5,6.2,7.0,0,0,USA,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,20.0
HEIMS Kalman - USA - North American Cup 2 - 2019 - Qualification 1,79.25,8,Men,0.0,17.4,18.0,17.8,18.0,17.7,7.0,6.8,0,0,USA,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,20.0
ANDISON Robbie - CAN - North American Cup 1 - 2019 - Final 1,79.69,3,Men,0.0,16.8,17.8,17.4,17.6,17.3,8.6,8.6,0,0,CAN,0,0,0.0,2019,2019-North American Cup 1,Final 1,0.0,23.0
ONEILL Taylah - AUS - North American Cup 2 - 2019 - Qualification 1,75.35,7,Women,0.0,16.7,16.2,15.9,16.6,16.9,8.1,7.4,0,0,AUS,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,26.0
RADWAY Kenzie - USA - North American Cup 2 - 2019 - Final 2,79.84,2,Women,0.0,17.0,17.1,16.8,16.5,16.9,8.9,9.3,0,0,USA,0,0,0.0,2019,2019-North American Cup 2,Final 2,0.0,17.0
KARIOTIS Jack - USA - North American Cup 2 - 2019 - Qualification 1,80.73,5,Men,0.0,17.9,17.5,17.2,16.8,17.4,8.0,7.2,0,0,USA,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,23.0
KOEHLER Kaylee - CAN - North American Cup 2 - 2019 - Qualification 1,75.71,6,Women,0.0,16.8,16.8,16.4,15.6,16.8,8.4,7.7,0,0,CAN,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,17.0
MARLEY Garrett - USA - North American Cup 2 - 2019 - Qualification 1,69.94,35,Men,0.0,15.8,16.4,16.0,15.0,17.0,7.4,6.8,0,0,USA,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,20.0
MYSKO Alex - CAN - North American Cup 1 - 2019 - Qualification 1,50.98,36,Men,0.0,14.7,14.0,13.8,14.5,12.0,8.0,8.3,0,0,CAN,0,0,0.0,2019,2019-North American Cup 1,Qualification 1,0.0,17.0
COLE Elissa - USA - North American Cup 1 - 2019 - Qualification 1,59.54,4,Women,0.0,14.9,15.0,13.5,14.7,15.1,6.3,6.2,0,0,USA,0,0,0.0,2019,2019-North American Cup 1,Qualification 1,0.0,19.0
NUNN Skyler - GBR - North American Cup 1 - 2019 - Qualification 1,58.41,6,Women,0.0,12.7,12.9,12.5,13.5,15.3,6.2,7.4,0,0,GBR,0,0,0.0,2019,2019-North American Cup 1,Qualification 1,0.0,21.0
HEIMS Kalman - USA - North American Cup 2 - 2019 - Final 1,83.04,4,Men,0.0,18.2,18.3,17.9,18.2,18.0,8.7,8.8,0,0,USA,0,0,0.0,2019,2019-North American Cup 2,Final 1,0.0,20.0
AGATSUMA Sora - JPN - North American Cup 2 - 2019 - Qualification 1,67.25,41,Men,0.0,15.1,15.3,14.8,15.0,14.3,8.4,7.8,0,0,JPN,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,22.0
ANDISON Robbie - CAN - North American Cup 2 - 2019 - Qualification 1,80.74,4,Men,0.0,18.1,17.8,17.2,17.5,17.5,9.0,9.4,0,0,CAN,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,23.0
PORTELLO Ryan - CAN - North American Cup 2 - 2019 - Final 1,80.74,10,Men,0.0,18.0,17.8,17.7,18.0,17.4,8.1,8.0,0,0,CAN,0,0,0.0,2019,2019-North American Cup 2,Final 1,0.0,23.0
TODD Kassidy - CAN - North American Cup 2 - 2019 - Qualification 1,63.12,30,Women,0.0,15.1,15.3,16.0,15.0,15.6,5.0,5.8,0,0,CAN,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,22.0
KAWAOKA Shima - JPN - North American Cup 2 - 2019 - Qualification 1,69.99,34,Men,0.0,17.0,16.7,16.0,16.0,16.5,6.0,5.0,0,0,JPN,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,18.0
HAZIZA Raine - CAN - North American Cup 2 - 2019 - Qualification 1,48.62,34,Women,0.0,14.9,14.6,14.2,14.5,13.5,5.8,6.0,0,0,CAN,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,19.0
KOBER Jordan - CAN - North American Cup 1 - 2019 - Final 1,78.24,9,Men,0.0,16.3,18.0,17.1,17.3,17.6,7.7,8.2,0,0,CAN,0,0,0.0,2019,2019-North American Cup 1,Final 1,0.0,24.0
PAGE Nick - USA - North American Cup 1 - 2019 - Final 1,76.37,12,Men,0.0,16.7,18.0,17.2,16.9,17.0,7.4,7.5,0,0,USA,0,0,0.0,2019,2019-North American Cup 1,Final 1,0.0,18.0
WOODS TOPALOVIC Cooper - AUS - North American Cup 2 - 2019 - Final 1,81.43,8,Men,0.0,17.5,17.9,17.5,17.8,17.9,10.0,10.0,0,0,AUS,0,0,0.0,2019,2019-North American Cup 2,Final 1,0.0,20.0
GAGNON Louis - CAN - North American Cup 1 - 2019 - Qualification 1,51.33,35,Men,0.0,14.0,13.6,12.8,13.7,16.0,7.6,8.8,0,0,CAN,0,0,0.0,2019,2019-North American Cup 1,Qualification 1,0.0,22.0
SASAKI Taiga - JPN - North American Cup 1 - 2019 - Qualification 1,69.34,12,Men,0.0,15.2,15.0,15.5,15.2,15.7,8.6,8.2,0,0,JPN,0,0,0.0,2019,2019-North American Cup 1,Qualification 1,0.0,22.0
DAVIS August - USA - North American Cup 2 - 2019 - Qualification 1,47.38,36,Women,0.0,16.1,15.9,14.3,14.9,15.0,4.3,4.0,0,0,USA,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,17.0
BERGEVIN Mikela - CAN - North American Cup 1 - 2019 - Qualification 1,54.6,12,Women,0.0,14.9,13.7,14.7,14.1,14.3,7.6,7.4,0,0,CAN,0,0,0.0,2019,2019-North American Cup 1,Qualification 1,0.0,22.0
BERTRAND Felix - CAN - North American Cup 2 - 2019 - Qualification 1,72.28,27,Men,0.0,16.9,16.4,17.0,16.9,15.9,6.0,5.6,0,0,CAN,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,18.0
RETZER Mathew - CZE - North American Cup 2 - 2019 - Qualification 1,67.56,40,Men,0.0,15.1,15.4,14.6,14.7,14.8,8.2,7.8,0,0,CZE,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,25.0
MATTHEWS Aidan - CAN - North American Cup 1 - 2019 - Qualification 1,56.22,34,Men,0.0,14.9,14.1,13.8,15.1,16.1,7.1,7.2,0,0,CAN,0,0,0.0,2019,2019-North American Cup 1,Qualification 1,0.0,19.0
PATNODE Roxy - USA - North American Cup 1 - 2019 - Qualification 1,47.44,21,Women,0.0,13.3,13.1,12.8,13.3,15.1,5.4,5.6,0,0,USA,0,0,0.0,2019,2019-North American Cup 1,Qualification 1,0.0,17.0
CLOUTIER ASSELIN Felix - CAN - North American Cup 2 - 2019 - Qualification 1,66.19,44,Men,0.0,16.6,16.1,16.9,16.6,15.9,7.0,6.0,0,0,CAN,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,23.0
ONEILL Taylah - AUS - North American Cup 2 - 2019 - Final 1,77.47,5,Women,0.0,16.7,16.8,16.7,16.4,16.6,8.0,8.4,0,0,AUS,0,0,0.0,2019,2019-North American Cup 2,Final 1,0.0,26.0
KOBER Jordan - CAN - North American Cup 2 - 2019 - Qualification 1,73.88,21,Men,0.0,17.4,17.0,16.3,16.7,16.9,8.9,8.9,0,0,CAN,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,24.0
HARVEY Jackson - USA - North American Cup 1 - 2019 - Qualification 1,66.39,20,Men,0.0,15.1,14.3,14.0,14.9,15.4,8.2,8.8,0,0,USA,0,0,0.0,2019,2019-North American Cup 1,Qualification 1,0.0,18.0
KURODA Brayden - CAN - North American Cup 2 - 2019 - Final 2,81.82,5,Men,0.0,18.4,18.2,17.9,18.1,18.1,8.2,8.4,0,0,CAN,0,0,0.0,2019,2019-North American Cup 2,Final 2,0.0,19.0
RADWAY Kenzie - USA - North American Cup 1 - 2019 - Final 1,77.56,1,Women,0.0,16.2,17.2,16.1,17.4,16.2,7.6,8.4,0,0,USA,0,0,0.0,2019,2019-North American Cup 1,Final 1,0.0,17.0
PAGE Nick - USA - North American Cup 2 - 2019 - Final 2,86.07,1,Men,0.0,18.2,18.4,18.3,18.0,18.0,8.6,8.8,0,0,USA,0,0,0.0,2019,2019-North American Cup 2,Final 2,0.0,18.0
DELSAME Florence - CAN - North American Cup 2 - 2019 - Qualification 1,72.8,10,Women,0.0,16.4,15.6,16.5,16.5,16.7,7.3,7.3,0,0,CAN,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,19.0
BEAUREGARD Ian - USA - North American Cup 1 - 2019 - Final 1,79.17,6,Men,0.0,16.7,18.2,17.5,16.5,17.2,8.9,9.0,0,0,USA,0,0,0.0,2019,2019-North American Cup 1,Final 1,0.0,21.0
SUGIMOTO Kosuke - JPN - North American Cup 2 - 2019 - Final 1,79.17,12,Men,0.0,16.9,18.0,18.0,17.1,17.0,8.7,8.6,0,0,JPN,0,0,0.0,2019,2019-North American Cup 2,Final 1,0.0,26.0
HEIMS Kalman - USA - North American Cup 2 - 2019 - Final 2,82.6,3,Men,0.0,17.9,18.4,18.2,18.1,17.9,8.0,7.8,0,0,USA,0,0,0.0,2019,2019-North American Cup 2,Final 2,0.0,20.0
MACUGA Alli - USA - North American Cup 2 - 2019 - Qualification 1,65.02,26,Women,0.0,14.9,16.0,16.0,15.0,15.0,7.8,7.0,0,0,USA,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,17.0
CROTTY Lexi - USA - North American Cup 2 - 2019 - Qualification 1,66.06,25,Women,0.0,15.6,16.1,16.0,15.6,15.3,6.7,6.2,0,0,USA,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,20.0
BERGEVIN Mikela - CAN - North American Cup 2 - 2019 - Qualification 1,68.29,21,Women,0.0,15.7,16.4,15.6,16.3,15.4,6.0,6.5,0,0,CAN,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,22.0
GETZ Taylor - USA - North American Cup 2 - 2019 - Qualification 1,33.88,38,Women,0.0,13.9,12.0,12.2,14.5,13.3,4.0,4.2,0,0,USA,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,19.0
GAGNON Louis - CAN - North American Cup 2 - 2019 - Qualification 1,62.27,49,Men,0.0,14.8,15.5,16.0,14.8,15.2,4.3,3.4,0,0,CAN,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,22.0
BUSH Emma - USA - North American Cup 1 - 2019 - Qualification 1,33.4,26,Women,0.0,13.1,11.9,12.2,11.0,13.5,3.9,4.8,0,0,USA,0,0,0.0,2019,2019-North American Cup 1,Qualification 1,0.0,19.0
ONEILL Taylah - AUS - North American Cup 2 - 2019 - Final 2,78.11,3,Women,0.0,16.6,17.4,16.9,16.7,17.4,9.1,9.2,0,0,AUS,0,0,0.0,2019,2019-North American Cup 2,Final 2,0.0,26.0
LEWIS Alex - USA - North American Cup 1 - 2019 - Final 1,75.66,13,Men,0.0,17.4,18.1,17.2,16.3,17.1,5.4,6.0,0,0,USA,0,0,0.0,2019,2019-North American Cup 1,Final 1,0.0,21.0
GOLDY Peter - USA - North American Cup 1 - 2019 - Qualification 1,63.44,26,Men,0.0,14.7,14.0,16.2,16.0,16.7,6.4,5.6,0,0,USA,0,0,0.0,2019,2019-North American Cup 1,Qualification 1,0.0,19.0
SCHWINGHAMER Mackenzie - CAN - North American Cup 2 - 2019 - Qualification 1,76.3,5,Women,0.0,16.0,16.7,17.0,16.7,17.0,6.1,6.0,0,0,CAN,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,21.0
VAILLANCOURT Elliot - CAN - North American Cup 1 - 2019 - Final 1,77.02,10,Men,0.0,17.4,17.8,16.8,16.5,16.9,8.8,8.6,0,0,CAN,0,0,0.0,2019,2019-North American Cup 1,Final 1,0.0,21.0
ASH Sophie - AUS - North American Cup 1 - 2019 - Final 1,71.32,7,Women,0.0,16.0,16.9,15.6,16.1,16.5,8.4,7.4,0,0,AUS,0,0,0.0,2019,2019-North American Cup 1,Final 1,0.0,24.0
SIMPSON Zachy Noah - USA - North American Cup 1 - 2019 - Qualification 1,67.01,16,Men,0.0,15.2,15.6,13.9,14.3,16.0,6.9,6.6,0,0,USA,0,0,0.0,2019,2019-North American Cup 1,Qualification 1,0.0,21.0
KAWATA Yuka - JPN - North American Cup 2 - 2019 - Final 1,76.13,8,Women,0.0,16.8,16.9,16.5,16.5,16.9,8.0,8.2,0,0,JPN,0,0,0.0,2019,2019-North American Cup 2,Final 1,0.0,22.0
BARNDT Karsten - USA - North American Cup 2 - 2019 - Final 1,41.78,15,Men,0.0,16.4,17.6,16.3,16.5,16.5,7.0,7.3,0,0,USA,0,0,0.0,2019,2019-North American Cup 2,Final 1,0.0,20.0
VIEL Julien - CAN - North American Cup 1 - 2019 - Qualification 1,64.11,24,Men,0.0,15.6,15.9,15.4,14.7,13.8,9.0,9.1,0,0,CAN,0,0,0.0,2019,2019-North American Cup 1,Qualification 1,0.0,19.0
MCDONALD Cole - USA - North American Cup 1 - 2019 - Qualification 1,68.3,14,Men,0.0,15.1,14.9,16.1,15.7,16.0,8.0,7.8,0,0,USA,0,0,0.0,2019,2019-North American Cup 1,Qualification 1,0.0,17.0
KARIOTIS Ali - USA - North American Cup 1 - 2019 - Final 1,73.57,4,Women,0.0,15.7,16.4,16.7,15.5,16.4,6.7,6.4,0,0,USA,0,0,0.0,2019,2019-North American Cup 1,Final 1,0.0,25.0
RYAN Maggie - USA - North American Cup 2 - 2019 - Final 2,76.62,4,Women,0.0,16.9,17.1,16.7,16.9,16.9,9.0,9.1,0,0,USA,0,0,0.0,2019,2019-North American Cup 2,Final 2,0.0,22.0
ALLEN Chase - USA - North American Cup 2 - 2019 - Qualification 1,69.11,37,Men,0.0,16.1,15.1,16.5,16.4,16.9,6.0,6.3,0,0,USA,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,19.0
GUELI Claudia - AUS - North American Cup 2 - 2019 - Qualification 1,77.31,2,Women,0.0,16.1,16.9,16.8,16.7,16.7,8.0,7.7,0,0,AUS,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,23.0
LESEUR John - BER - North American Cup 1 - 2019 - Qualification 1,70.52,8,Men,0.0,15.6,15.4,16.6,15.2,16.0,8.0,8.2,0,0,BER,0,0,0.0,2019,2019-North American Cup 1,Qualification 1,0.0,18.0
THIVIERGE Charles Olivier - CAN - North American Cup 2 - 2019 - Qualification 1,69.53,36,Men,0.0,16.0,16.7,16.8,16.1,16.9,5.9,5.6,0,0,CAN,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,18.0
LEIGH Brook - USA - North American Cup 1 - 2019 - Qualification 1,70.8,6,Men,0.0,14.5,13.6,16.3,16.6,16.4,7.6,7.4,0,0,USA,0,0,0.0,2019,2019-North American Cup 1,Qualification 1,0.0,21.0
FUJII Masaori - JPN - North American Cup 1 - 2019 - Qualification 1,71.93,3,Men,0.0,16.5,16.8,15.8,17.0,16.1,5.4,6.0,0,0,JPN,0,0,0.0,2019,2019-North American Cup 1,Qualification 1,0.0,25.0
HOGG Kasey - USA - North American Cup 1 - 2019 - Final 2,68.52,5,Women,0.0,15.1,16.1,15.8,14.6,14.8,8.0,8.1,0,0,USA,0,0,0.0,2019,2019-North American Cup 1,Final 2,0.0,17.0
HOGG Madison - USA - North American Cup 1 - 2019 - Final 2,75.92,3,Women,0.0,15.3,16.7,16.2,15.9,15.6,8.7,8.5,0,0,USA,0,0,0.0,2019,2019-North American Cup 1,Final 2,0.0,19.0
SUGIMOTO Kosuke - JPN - North American Cup 2 - 2019 - Qualification 1,76.87,14,Men,0.0,17.8,16.8,17.9,17.8,18.0,7.5,8.0,0,0,JPN,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,26.0
GUELI Claudia - AUS - North American Cup 2 - 2019 - Final 1,76.32,7,Women,0.0,16.6,16.7,16.8,16.7,17.0,8.0,8.1,0,0,AUS,0,0,0.0,2019,2019-North American Cup 2,Final 1,0.0,23.0
ONEILL Taylah - AUS - North American Cup 1 - 2019 - Final 1,72.87,6,Women,0.0,16.5,17.1,16.0,14.7,16.5,8.2,7.8,0,0,AUS,0,0,0.0,2019,2019-North American Cup 1,Final 1,0.0,26.0
PAGE Nick - USA - North American Cup 2 - 2019 - Final 1,83.51,3,Men,0.0,17.7,18.0,17.6,17.6,17.3,9.0,8.7,0,0,USA,0,0,0.0,2019,2019-North American Cup 2,Final 1,0.0,18.0
LEIGH Brook - USA - North American Cup 2 - 2019 - Qualification 1,59.3,53,Men,0.0,15.3,15.6,14.5,14.6,13.8,4.4,4.1,0,0,USA,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,21.0
NISHITA Reika - JPN - North American Cup 1 - 2019 - Qualification 1,55.74,10,Women,0.0,13.0,12.2,13.8,13.8,14.2,5.2,4.2,0,0,JPN,0,0,0.0,2019,2019-North American Cup 1,Qualification 1,0.0,20.0
SIMPSON Zachy Noah - USA - North American Cup 2 - 2019 - Qualification 1,72.56,26,Men,0.0,17.0,16.2,17.4,16.8,16.9,6.4,5.9,0,0,USA,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,21.0
KARIOTIS Ali - USA - North American Cup 2 - 2019 - Qualification 1,69.33,16,Women,0.0,15.5,16.6,16.4,15.2,16.7,5.3,4.9,0,0,USA,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,25.0
LARGE Tegan - USA - North American Cup 2 - 2019 - Qualification 1,67.63,24,Women,0.0,15.9,16.4,15.1,16.2,15.5,7.7,7.6,0,0,USA,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,17.0
GAGNON Thomas - CAN - North American Cup 2 - 2019 - Qualification 1,66.5,43,Men,0.0,15.3,15.6,16.5,16.7,15.8,5.9,6.0,0,0,CAN,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,22.0
FUKUSHIMA Shunka - JPN - North American Cup 2 - 2019 - Qualification 1,77.4,1,Women,0.0,16.8,16.2,16.4,17.0,16.9,7.6,7.0,0,0,JPN,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,21.0
MATSUDA So - JPN - North American Cup 1 - 2019 - Final 1,79.61,4,Men,0.0,17.6,18.2,16.9,17.5,17.7,8.2,8.0,0,0,JPN,0,0,0.0,2019,2019-North American Cup 1,Final 1,0.0,21.0
BETY Marc Antoine - CAN - North American Cup 2 - 2019 - Qualification 1,72.67,25,Men,0.0,17.5,15.8,16.5,17.0,15.2,7.2,7.3,0,0,CAN,0,0,0.0,2019,2019-North American Cup 2,Qualification 1,0.0,22.0
