Athlete_Comp_ID,Athlete_name,Gender,age_yrs,Nation,Judge_1_Score,Judge_2_Score,Judge_3_Score,Judge_4_Score,Judge_5_Score,Judge_6_Score_1,Judge_7_Score_1,Major_Finalist,Major_Medalist,Olympic_Finalist,Olympic_Medalist,Temp_Snow,Temp_Air,Wind,Season,Season_Comp,Round,Score_Metric,Finish_Rank
SMYSHLIAEV Aleksandr - OAR - World Cup 2 - 2013 - Final 1,SMYSHLIAEV Aleksandr - OAR,Men,33.0,OAR,4.3,4.3,4.5,4.4,4.3,2.3,2.0,1,1,1,1,-2.0,-1.0,1.0,2013,2013-World Cup 2,Final 1,77.4,1
WILSON Bryon - USA - World Cup 1 - 2013 - Final 1,WILSON Bryon - USA,Men,32.0,USA,4.5,4.3,3.9,4.3,4.0,1.8,1.9,1,1,1,1,-4.0,-10.0,12.0,2013,2013-World Cup 1,Final 1,83.37,5
ENDO Sho - JPN - World Cup 3 - 2013 - Final 2,ENDO Sho - JPN,Men,30.0,JPN,4.0,4.1,4.3,4.1,4.0,2.3,2.2,0,0,0,0,-4.0,-2.0,0.5,2013,2013-World Cup 3,Final 2,80.43,4
KINGSBURY Mikael - CAN - World Cup 4 - 2013 - Final 1,KINGSBURY Mikael - CAN,Men,28.0,CAN,4.5,4.4,4.6,4.4,4.4,2.3,2.1,1,1,1,1,2.0,6.0,2.0,2013,2013-World Cup 4,Final 1,85.8,1
KINGSBURY Mikael - CAN - World Championships - 2013 - Final 1,KINGSBURY Mikael - CAN,Men,28.0,CAN,4.4,4.5,4.3,4.3,4.2,2.2,2.1,1,1,1,1,-2.0,1.0,2.9,2013,2013-World Championships,Final 1,89.97,1
MARQUIS Philippe - CAN - World Cup 5 - 2013 - Final 1,MARQUIS Philippe - CAN,Men,31.0,CAN,4.1,3.8,4.1,4.0,4.0,2.0,1.9,1,0,0,0,-2.0,-3.0,4.0,2013,2013-World Cup 5,Final 1,72.43,3
KINGSBURY Mikael - CAN - World Cup 1 - 2013 - Final 2,KINGSBURY Mikael - CAN,Men,28.0,CAN,4.6,4.7,4.5,4.6,4.3,2.4,2.4,1,1,1,1,-4.0,-10.0,12.0,2013,2013-World Cup 1,Final 2,90.17,1
SLATTEN Vinjar - NOR - World Championships - 2013 - Final 1,SLATTEN Vinjar - NOR,Men,30.0,NOR,4.3,4.1,4.0,4.0,4.1,2.1,2.2,1,0,1,0,-2.0,1.0,2.9,2013,2013-World Championships,Final 1,82.7,9
GAGNE Pascal Olivier - CAN - World Cup 1 - 2013 - Final 1,GAGNE Pascal Olivier - CAN,Men,31.0,CAN,4.1,4.5,4.4,4.3,4.3,2.1,2.2,0,0,0,0,-4.0,-10.0,12.0,2013,2013-World Cup 1,Final 1,81.37,6
WALCZYK Dylan - USA - World Championships - 2013 - Final 1,WALCZYK Dylan - USA,Men,27.0,USA,4.2,4.1,4.1,3.9,3.7,2.1,2.2,0,0,0,0,-2.0,1.0,2.9,2013,2013-World Championships,Final 1,81.03,14
WALCZYK Dylan - USA - World Cup 6 - 2013 - Final 2,WALCZYK Dylan - USA,Men,27.0,USA,3.8,4.2,4.3,4.2,4.0,1.8,1.8,0,0,0,0,-7.0,-4.0,1.0,2013,2013-World Cup 6,Final 2,81.13,4
WALCZYK Dylan - USA - World Cup 2 - 2013 - Final 1,WALCZYK Dylan - USA,Men,27.0,USA,3.9,4.0,4.0,4.1,4.1,1.5,1.4,0,0,0,0,-2.0,-1.0,1.0,2013,2013-World Cup 2,Final 1,68.63,14
PENTTALA Jussi - FIN - World Cup 6 - 2013 - Final 1,PENTTALA Jussi - FIN,Men,27.0,FIN,4.3,4.0,4.1,4.0,4.2,2.0,1.9,0,0,0,0,-7.0,-4.0,1.0,2013,2013-World Cup 6,Final 1,75.67,13
BILODEAU Alex - CAN - World Championships - 2013 - Final 1,BILODEAU Alex - CAN,Men,33.0,CAN,4.2,4.4,4.2,4.3,4.2,2.1,2.2,1,1,1,1,-2.0,1.0,2.9,2013,2013-World Championships,Final 1,86.2,3
GRAHAM Matt - AUS - World Championships - 2013 - Final 2,GRAHAM Matt - AUS,Men,26.0,AUS,4.3,4.2,4.2,4.3,4.5,2.1,2.2,1,1,1,1,-2.0,1.0,2.9,2013,2013-World Championships,Final 2,81.4,4
POULIOT CAVANAGH Simon - CAN - World Cup 5 - 2013 - Final 1,POULIOT CAVANAGH Simon - CAN,Men,30.0,CAN,2.1,2.1,1.1,1.9,2.1,1.9,2.0,0,0,0,0,-2.0,-3.0,4.0,2013,2013-World Cup 5,Final 1,39.0,14
KASHIMA Sho - USA - World Cup 5 - 2013 - Final 1,KASHIMA Sho - USA,Men,34.0,USA,3.9,3.6,4.0,4.1,3.7,2.0,1.9,0,0,0,0,-2.0,-3.0,4.0,2013,2013-World Cup 5,Final 1,71.27,5
MATIZ Giacomo - ITA - World Cup 5 - 2013 - Final 1,MATIZ Giacomo - ITA,Men,34.0,ITA,1.6,1.0,0.5,0.8,1.5,1.8,1.9,0,0,0,0,-2.0,-3.0,4.0,2013,2013-World Cup 5,Final 1,23.93,16
SPETT Per - SWE - World Cup 6 - 2013 - Final 1,SPETT Per - SWE,Men,35.0,SWE,4.1,4.0,4.2,4.4,4.4,2.2,2.1,1,0,0,0,-7.0,-4.0,1.0,2013,2013-World Cup 6,Final 1,79.87,9
SPETT Per - SWE - World Championships - 2013 - Final 1,SPETT Per - SWE,Men,35.0,SWE,4.3,4.6,4.3,4.4,4.3,2.3,2.4,1,0,0,0,-2.0,1.0,2.9,2013,2013-World Championships,Final 1,85.87,5
CHOI Jae Woo - KOR - World Championships - 2013 - Final 1,CHOI Jae Woo - KOR,Men,26.0,KOR,4.3,4.3,4.5,4.5,4.4,2.0,2.0,1,0,0,0,-2.0,1.0,2.9,2013,2013-World Championships,Final 1,86.87,2
ENDO Sho - JPN - World Cup 6 - 2013 - Final 1,ENDO Sho - JPN,Men,30.0,JPN,4.3,4.3,4.2,4.2,4.3,2.3,2.4,0,0,0,0,-7.0,-4.0,1.0,2013,2013-World Cup 6,Final 1,83.93,3
CHOI Jae Woo - KOR - World Cup 6 - 2013 - Final 1,CHOI Jae Woo - KOR,Men,26.0,KOR,4.1,4.2,4.1,4.0,4.1,1.9,2.0,1,0,0,0,-7.0,-4.0,1.0,2013,2013-World Cup 6,Final 1,79.77,10
ENDO Sho - JPN - World Cup 4 - 2013 - Final 2,ENDO Sho - JPN,Men,30.0,JPN,4.0,4.3,4.2,4.2,4.0,1.7,1.8,0,0,0,0,2.0,6.0,2.0,2013,2013-World Cup 4,Final 2,79.6,4
GAGNON Marc Antoine - CAN - World Cup 2 - 2013 - Final 1,GAGNON Marc Antoine - CAN,Men,29.0,CAN,4.4,4.0,4.2,4.2,4.2,1.7,1.8,1,0,1,0,-2.0,-1.0,1.0,2013,2013-World Cup 2,Final 1,72.67,8
VOLKOV Sergei - RUS - World Cup 3 - 2013 - Final 1,VOLKOV Sergei - RUS,Men,33.0,RUS,3.6,3.6,3.7,3.8,3.7,1.9,1.8,0,0,0,0,-4.0,-2.0,0.5,2013,2013-World Cup 3,Final 1,71.83,7
DENEEN Patrick - USA - World Cup 6 - 2013 - Final 1,DENEEN Patrick - USA,Men,33.0,USA,4.4,4.5,4.5,4.3,4.5,1.9,1.9,1,1,1,0,-7.0,-4.0,1.0,2013,2013-World Cup 6,Final 1,82.13,5
YOSHIKAWA Sora - JPN - World Cup 5 - 2013 - Final 1,YOSHIKAWA Sora - JPN,Men,30.0,JPN,1.4,1.0,1.2,1.0,0.5,1.7,1.9,0,0,0,0,-2.0,-3.0,4.0,2013,2013-World Cup 5,Final 1,39.23,13
BILODEAU Alex - CAN - World Cup 6 - 2013 - Final 2,BILODEAU Alex - CAN,Men,33.0,CAN,4.4,4.3,4.5,4.5,4.5,2.2,2.1,1,1,1,1,-7.0,-4.0,1.0,2013,2013-World Cup 6,Final 2,87.47,1
DENEEN Patrick - USA - World Cup 1 - 2013 - Final 1,DENEEN Patrick - USA,Men,33.0,USA,4.6,4.6,4.5,4.5,4.5,2.0,2.1,1,1,1,0,-4.0,-10.0,12.0,2013,2013-World Cup 1,Final 1,87.13,3
DENEEN Patrick - USA - World Cup 2 - 2013 - Final 1,DENEEN Patrick - USA,Men,33.0,USA,4.0,4.0,4.0,4.1,4.0,1.6,1.8,1,1,1,0,-2.0,-1.0,1.0,2013,2013-World Cup 2,Final 1,73.13,7
SLATTEN Vinjar - NOR - World Cup 3 - 2013 - Final 1,SLATTEN Vinjar - NOR,Men,30.0,NOR,2.9,2.9,3.8,2.7,3.1,1.9,1.9,1,0,1,0,-4.0,-2.0,0.5,2013,2013-World Cup 3,Final 1,64.13,8
KINGSBURY Mikael - CAN - World Cup 1 - 2013 - Final 1,KINGSBURY Mikael - CAN,Men,28.0,CAN,4.6,4.5,4.7,4.7,4.7,2.3,2.3,1,1,1,1,-4.0,-10.0,12.0,2013,2013-World Cup 1,Final 1,90.13,1
WILSON Bradley - USA - World Cup 5 - 2013 - Final 2,WILSON Bradley - USA,Men,28.0,USA,4.4,4.5,4.2,4.5,4.5,2.1,2.1,1,0,0,0,-2.0,-3.0,4.0,2013,2013-World Cup 5,Final 2,77.7,2
COTA Jeremy - USA - World Cup 7 - 2012 - Final 1,COTA Jeremy - USA,Men,32.0,USA,4.3,4.3,4.3,4.0,4.5,2.3,2.2,0,0,0,0,-1.4,1.2,4.4,2012,2012-World Cup 7,Final 1,81.83,1
VOLKOV Sergei - RUS - World Cup 3 - 2012 - Final 1,VOLKOV Sergei - RUS,Men,33.0,RUS,4.4,4.7,4.5,4.4,4.6,1.8,1.9,0,0,0,0,-10.0,-8.0,1.7,2012,2012-World Cup 3,Final 1,78.13,5
KINGSBURY Mikael - CAN - World Cup 2 - 2012 - Final 2,KINGSBURY Mikael - CAN,Men,28.0,CAN,4.8,4.8,4.7,4.8,4.7,2.4,2.3,1,1,1,1,-12.0,-19.0,2.0,2012,2012-World Cup 2,Final 2,84.4,1
SPETT Per - SWE - World Cup 2 - 2012 - Final 1,SPETT Per - SWE,Men,35.0,SWE,3.0,3.1,2.5,2.9,2.5,2.1,1.9,1,0,0,0,-12.0,-19.0,2.0,2012,2012-World Cup 2,Final 1,60.43,7
COTA Jeremy - USA - World Cup 1 - 2012 - Final 1,COTA Jeremy - USA,Men,32.0,USA,4.4,4.3,4.4,4.3,4.0,2.0,2.0,0,0,0,0,-4.5,-5.8,9.9,2012,2012-World Cup 1,Final 1,78.87,2
WILSON Bradley - USA - World Cup 2 - 2012 - Final 1,WILSON Bradley - USA,Men,28.0,USA,3.6,3.5,3.5,3.3,3.0,1.7,1.8,1,0,0,0,-12.0,-19.0,2.0,2012,2012-World Cup 2,Final 1,66.03,6
KINGSBURY Mikael - CAN - World Cup 6 - 2012 - Final 1,KINGSBURY Mikael - CAN,Men,28.0,CAN,4.6,4.4,4.5,4.6,4.5,2.2,2.2,1,1,1,1,-4.0,-10.0,5.5,2012,2012-World Cup 6,Final 1,84.47,1
MARQUIS Philippe - CAN - World Cup 5 - 2012 - Final 2,MARQUIS Philippe - CAN,Men,31.0,CAN,4.5,4.5,4.6,4.5,4.6,2.1,2.1,1,0,0,0,-9.0,-8.0,0.5,2012,2012-World Cup 5,Final 2,84.47,3
DENEEN Patrick - USA - World Cup 2 - 2012 - Final 2,DENEEN Patrick - USA,Men,33.0,USA,4.4,4.4,4.2,4.5,4.3,1.9,1.8,1,1,1,0,-12.0,-19.0,2.0,2012,2012-World Cup 2,Final 2,80.0,2
MARQUIS Philippe - CAN - World Cup 1 - 2012 - Final 1,MARQUIS Philippe - CAN,Men,31.0,CAN,4.2,4.1,4.2,4.3,4.3,2.2,2.1,1,0,0,0,-4.5,-5.8,9.9,2012,2012-World Cup 1,Final 1,79.73,1
BENNA Anthony - FRA - World Cup 3 - 2012 - Final 1,BENNA Anthony - FRA,Men,33.0,FRA,4.2,4.4,4.4,4.4,4.4,1.9,1.7,1,1,0,0,-10.0,-8.0,1.7,2012,2012-World Cup 3,Final 1,79.17,2
MIETTUNEN Ville - FIN - World Cup 6 - 2012 - Final 1,MIETTUNEN Ville - FIN,Men,28.0,FIN,4.4,4.5,4.3,4.3,4.3,1.9,1.8,0,0,0,0,-4.0,-10.0,5.5,2012,2012-World Cup 6,Final 1,78.67,9
ANDERSEN Tevje Lie - NOR - World Cup 1 - 2012 - Final 1,ANDERSEN Tevje Lie - NOR,Men,29.0,NOR,3.6,3.5,3.0,3.1,3.6,1.9,2.1,0,0,0,0,-4.5,-5.8,9.9,2012,2012-World Cup 1,Final 1,68.07,10
ROBERTS Nathan - USA - World Cup 4 - 2012 - Final 1,ROBERTS Nathan - USA,Men,38.0,USA,4.3,4.4,4.4,4.5,4.2,1.9,2.1,0,0,0,0,-1.0,2.0,1.0,2012,2012-World Cup 4,Final 1,76.6,8
GAGNE Pascal Olivier - CAN - World Cup 7 - 2012 - Final 1,GAGNE Pascal Olivier - CAN,Men,31.0,CAN,4.1,4.1,4.3,4.3,4.2,1.7,1.9,0,0,0,0,-1.4,1.2,4.4,2012,2012-World Cup 7,Final 1,75.53,9
KASHIMA Sho - USA - World Cup 1 - 2012 - Final 2,KASHIMA Sho - USA,Men,34.0,USA,4.3,3.2,4.0,3.9,3.6,2.2,2.2,0,0,0,0,-4.5,-5.8,9.9,2012,2012-World Cup 1,Final 2,72.37,2
DENEEN Patrick - USA - World Cup 7 - 2012 - Final 2,DENEEN Patrick - USA,Men,33.0,USA,4.3,4.2,3.7,3.9,4.0,1.9,2.0,1,1,1,0,-1.4,1.2,4.4,2012,2012-World Cup 7,Final 2,79.53,4
KIRAMO Arttu - FIN - World Cup 1 - 2012 - Final 1,KIRAMO Arttu - FIN,Men,30.0,FIN,4.5,4.0,4.3,4.3,4.3,2.1,2.2,0,0,0,0,-4.5,-5.8,9.9,2012,2012-World Cup 1,Final 1,78.2,4
KINGSBURY Mikael - CAN - World Cup 3 - 2012 - Final 2,KINGSBURY Mikael - CAN,Men,28.0,CAN,4.8,4.5,4.7,4.7,4.6,1.8,1.7,1,1,1,1,-10.0,-8.0,1.7,2012,2012-World Cup 3,Final 2,81.0,1
WILSON Bradley - USA - World Cup 7 - 2012 - Final 1,WILSON Bradley - USA,Men,28.0,USA,2.8,2.7,2.3,2.3,2.2,2.3,2.2,1,0,0,0,-1.4,1.2,4.4,2012,2012-World Cup 7,Final 1,60.7,12
ROCHON Cedric - CAN - World Cup 6 - 2012 - Final 1,ROCHON Cedric - CAN,Men,30.0,CAN,4.4,4.4,4.4,4.4,4.5,2.1,2.2,0,0,0,0,-4.0,-10.0,5.5,2012,2012-World Cup 6,Final 1,81.67,3
GAGNON Marc Antoine - CAN - World Cup 5 - 2012 - Final 2,GAGNON Marc Antoine - CAN,Men,29.0,CAN,4.6,4.5,4.4,4.6,4.5,2.0,1.9,1,0,1,0,-9.0,-8.0,0.5,2012,2012-World Cup 5,Final 2,81.87,4
VOLKOV Sergei - RUS - World Cup 4 - 2012 - Final 1,VOLKOV Sergei - RUS,Men,33.0,RUS,4.3,4.4,4.4,4.2,4.2,1.8,2.1,0,0,0,0,-1.0,2.0,1.0,2012,2012-World Cup 4,Final 1,77.4,6
GAGNON Marc Antoine - CAN - World Cup 2 - 2012 - Final 1,GAGNON Marc Antoine - CAN,Men,29.0,CAN,4.4,4.0,4.3,4.2,4.1,2.1,1.9,1,0,1,0,-12.0,-19.0,2.0,2012,2012-World Cup 2,Final 1,75.33,2
DOLGODVOROV Denis - RUS - World Cup 3 - 2012 - Final 1,DOLGODVOROV Denis - RUS,Men,38.0,RUS,4.5,4.8,4.7,4.4,4.6,2.2,2.0,0,0,0,0,-10.0,-8.0,1.7,2012,2012-World Cup 3,Final 1,78.77,3
HICKS Eddie - CAN - World Cup 7 - 2012 - Final 1,HICKS Eddie - CAN,Men,32.0,CAN,4.3,4.2,4.4,4.3,4.7,2.0,2.0,0,0,0,0,-1.4,1.2,4.4,2012,2012-World Cup 7,Final 1,80.63,4
VOLKOV Andrey - RUS - World Cup 2 - 2012 - Final 1,VOLKOV Andrey - RUS,Men,34.0,RUS,4.1,4.0,3.7,4.2,4.0,2.0,1.7,0,0,0,0,-12.0,-19.0,2.0,2012,2012-World Cup 2,Final 1,72.63,4
SHIMBUEV Sergei - RUS - World Cup 1 - 2012 - Final 1,SHIMBUEV Sergei - RUS,Men,28.0,RUS,3.9,4.0,4.2,3.7,4.2,1.6,1.8,0,0,0,0,-4.5,-5.8,9.9,2012,2012-World Cup 1,Final 1,72.63,9
DIGRAVIO David - USA - World Cup 5 - 2012 - Final 1,DIGRAVIO David - USA,Men,34.0,USA,2.3,2.3,2.4,2.4,2.8,1.9,1.9,0,0,0,0,-9.0,-8.0,0.5,2012,2012-World Cup 5,Final 1,54.83,12
BENNA Anthony - FRA - World Cup 1 - 2012 - Final 2,BENNA Anthony - FRA,Men,33.0,FRA,2.7,2.2,2.1,2.0,2.2,1.4,1.8,1,1,0,0,-4.5,-5.8,9.9,2012,2012-World Cup 1,Final 2,54.27,3
MARQUIS Philippe - CAN - World Cup 2 - 2012 - Final 2,MARQUIS Philippe - CAN,Men,31.0,CAN,4.0,3.9,3.9,3.7,3.5,2.0,2.0,1,0,0,0,-12.0,-19.0,2.0,2012,2012-World Cup 2,Final 2,72.87,3
UENO Osamu - JPN - World Cup 6 - 2012 - Final 1,UENO Osamu - JPN,Men,37.0,JPN,4.1,4.3,4.4,4.5,4.4,2.3,2.3,0,0,0,0,-4.0,-10.0,5.5,2012,2012-World Cup 6,Final 1,81.37,4
KINGSBURY Mikael - CAN - World Cup 4 - 2012 - Final 2,KINGSBURY Mikael - CAN,Men,28.0,CAN,4.5,4.9,4.5,4.5,4.6,2.2,1.9,1,1,1,1,-1.0,2.0,1.0,2012,2012-World Cup 4,Final 2,86.33,1
KINGSBURY Mikael - CAN - World Cup 5 - 2012 - Final 2,KINGSBURY Mikael - CAN,Men,28.0,CAN,4.8,4.7,4.8,4.8,4.7,2.3,2.0,1,1,1,1,-9.0,-8.0,0.5,2012,2012-World Cup 5,Final 2,88.43,1
ENDO Sho - JPN - World Cup 4 - 2012 - Final 1,ENDO Sho - JPN,Men,30.0,JPN,4.2,4.2,4.2,4.1,4.0,2.4,2.3,0,0,0,0,-1.0,2.0,1.0,2012,2012-World Cup 4,Final 1,78.53,3
SMYSHLIAEV Aleksandr - OAR - World Cup 3 - 2012 - Final 1,SMYSHLIAEV Aleksandr - OAR,Men,33.0,OAR,4.2,4.5,4.4,4.3,4.3,1.9,1.8,1,1,1,1,-10.0,-8.0,1.7,2012,2012-World Cup 3,Final 1,76.73,8
REIKHERD Dmitriy - KAZ - World Cup 1 - 2012 - Final 1,REIKHERD Dmitriy - KAZ,Men,31.0,KAZ,4.0,4.1,4.3,4.2,4.1,1.9,2.0,1,0,1,0,-4.5,-5.8,9.9,2012,2012-World Cup 1,Final 1,78.8,3
ROCHON Cedric - CAN - World Cup 4 - 2012 - Final 1,ROCHON Cedric - CAN,Men,30.0,CAN,4.3,4.4,4.3,4.1,4.2,2.1,2.0,0,0,0,0,-1.0,2.0,1.0,2012,2012-World Cup 4,Final 1,78.13,5
GAGNON Marc Antoine - CAN - World Cup 1 - 2012 - Final 1,GAGNON Marc Antoine - CAN,Men,29.0,CAN,4.2,4.2,4.2,4.3,4.1,2.1,2.1,1,0,1,0,-4.5,-5.8,9.9,2012,2012-World Cup 1,Final 1,75.87,7
FJALLSTROM Ludvig - SWE - World Cup 7 - 2012 - Final 1,FJALLSTROM Ludvig - SWE,Men,27.0,SWE,4.2,3.7,4.2,3.9,3.7,2.1,2.0,0,0,0,0,-1.4,1.2,4.4,2012,2012-World Cup 7,Final 1,74.57,10
KIRAMO Arttu - FIN - World Cup 7 - 2012 - Final 1,KIRAMO Arttu - FIN,Men,30.0,FIN,3.8,3.9,4.1,4.2,4.2,2.2,2.1,0,0,0,0,-1.4,1.2,4.4,2012,2012-World Cup 7,Final 1,73.87,11
SPETT Per - SWE - World Cup 6 - 2012 - Final 1,SPETT Per - SWE,Men,35.0,SWE,4.1,3.8,4.1,3.9,4.1,2.1,2.1,1,0,0,0,-4.0,-10.0,5.5,2012,2012-World Cup 6,Final 1,76.73,10
GAGNON Marc Antoine - CAN - World Cup 4 - 2012 - Final 1,GAGNON Marc Antoine - CAN,Men,29.0,CAN,4.4,4.3,4.3,4.4,4.1,2.3,2.1,1,0,1,0,-1.0,2.0,1.0,2012,2012-World Cup 4,Final 1,81.27,1
GAGNON Marc Antoine - CAN - World Cup 6 - 2012 - Final 1,GAGNON Marc Antoine - CAN,Men,29.0,CAN,4.2,4.3,4.3,4.2,4.1,1.8,1.8,1,0,1,0,-4.0,-10.0,5.5,2012,2012-World Cup 6,Final 1,75.87,12
HICKS Eddie - CAN - World Cup 2 - 2012 - Final 1,HICKS Eddie - CAN,Men,32.0,CAN,4.2,4.1,4.0,4.0,4.0,1.8,1.9,0,0,0,0,-12.0,-19.0,2.0,2012,2012-World Cup 2,Final 1,71.97,5
WILSON Bradley - USA - World Cup 3 - 2012 - Final 1,WILSON Bradley - USA,Men,28.0,USA,4.5,4.8,4.5,4.5,4.5,2.0,1.9,1,0,0,0,-10.0,-8.0,1.7,2012,2012-World Cup 3,Final 1,78.2,4
KINGSBURY Mikael - CAN - World Cup 1 - 2012 - Final 2,KINGSBURY Mikael - CAN,Men,28.0,CAN,4.6,4.4,4.4,4.5,4.6,2.4,2.2,1,1,1,1,-4.5,-5.8,9.9,2012,2012-World Cup 1,Final 2,83.33,1
HICKS Eddie - CAN - World Cup 5 - 2012 - Final 1,HICKS Eddie - CAN,Men,32.0,CAN,4.4,4.1,4.4,4.4,4.3,1.8,1.9,0,0,0,0,-9.0,-8.0,0.5,2012,2012-World Cup 5,Final 1,79.53,3
DIGRAVIO David - USA - World Cup 3 - 2012 - Final 1,DIGRAVIO David - USA,Men,34.0,USA,3.8,4.3,3.9,4.3,4.0,1.5,1.4,0,0,0,0,-10.0,-8.0,1.7,2012,2012-World Cup 3,Final 1,75.33,10
WILSON Bradley - USA - World Cup 1 - 2012 - Final 1,WILSON Bradley - USA,Men,28.0,USA,3.9,3.7,4.3,4.1,4.3,2.0,2.1,1,0,0,0,-4.5,-5.8,9.9,2012,2012-World Cup 1,Final 1,78.17,5
MARQUIS Philippe - CAN - World Cup 6 - 2012 - Final 1,MARQUIS Philippe - CAN,Men,31.0,CAN,4.3,4.0,4.4,4.3,4.3,2.0,2.2,1,0,0,0,-4.0,-10.0,5.5,2012,2012-World Cup 6,Final 1,80.93,5
DENEEN Patrick - USA - World Cup 6 - 2012 - Final 1,DENEEN Patrick - USA,Men,33.0,USA,4.5,4.3,4.2,4.4,4.4,1.9,1.7,1,1,1,0,-4.0,-10.0,5.5,2012,2012-World Cup 6,Final 1,80.27,6
REIKHERD Dmitriy - KAZ - World Cup 6 - 2012 - Final 1,REIKHERD Dmitriy - KAZ,Men,31.0,KAZ,3.9,3.5,3.8,3.2,3.2,1.7,1.7,1,0,1,0,-4.0,-10.0,5.5,2012,2012-World Cup 6,Final 1,69.13,15
VOLKOV Sergei - RUS - World Cup 7 - 2012 - Final 1,VOLKOV Sergei - RUS,Men,33.0,RUS,4.5,4.5,4.5,4.7,4.5,1.9,1.8,0,0,0,0,-1.4,1.2,4.4,2012,2012-World Cup 7,Final 1,81.4,2
VANHALA Veli valtteri - FIN - World Cup 1 - 2012 - Final 1,VANHALA Veli valtteri - FIN,Men,28.0,FIN,4.3,4.0,4.3,4.1,4.0,2.1,2.2,0,0,0,0,-4.5,-5.8,9.9,2012,2012-World Cup 1,Final 1,75.8,8
ENDO Sho - JPN - World Cup 7 - 2012 - Final 2,ENDO Sho - JPN,Men,30.0,JPN,4.2,4.1,4.4,4.2,3.8,2.3,2.2,0,0,0,0,-1.4,1.2,4.4,2012,2012-World Cup 7,Final 2,80.77,3
REIKHERD Dmitriy - KAZ - World Cup 4 - 2012 - Final 1,REIKHERD Dmitriy - KAZ,Men,31.0,KAZ,4.4,4.2,4.2,4.3,4.5,1.9,2.0,1,0,1,0,-1.0,2.0,1.0,2012,2012-World Cup 4,Final 1,78.13,4
WILSON Bryon - USA - World Cup 5 - 2012 - Final 1,WILSON Bryon - USA,Men,32.0,USA,3.3,3.2,3.2,2.2,2.0,1.9,1.7,1,1,1,1,-9.0,-8.0,0.5,2012,2012-World Cup 5,Final 1,65.5,7
NISHI Nobuyuki - JPN - World Cup 6 - 2012 - Final 1,NISHI Nobuyuki - JPN,Men,35.0,JPN,3.9,4.3,4.3,4.1,4.0,1.7,1.8,0,0,0,0,-4.0,-10.0,5.5,2012,2012-World Cup 6,Final 1,76.5,11
VOLKOV Andrey - RUS - World Cup 3 - 2012 - Final 1,VOLKOV Andrey - RUS,Men,34.0,RUS,4.3,4.3,4.4,4.3,4.5,1.8,1.8,0,0,0,0,-10.0,-8.0,1.7,2012,2012-World Cup 3,Final 1,75.5,9
COTA Jeremy - USA - World Cup 3 - 2012 - Final 2,COTA Jeremy - USA,Men,32.0,USA,4.6,4.7,4.6,4.5,4.5,1.9,1.8,0,0,0,0,-10.0,-8.0,1.7,2012,2012-World Cup 3,Final 2,79.8,2
REIKHERD Dmitriy - KAZ - World Cup 2 - 2012 - Final 1,REIKHERD Dmitriy - KAZ,Men,31.0,KAZ,3.9,3.9,3.6,4.1,3.9,1.7,1.6,1,0,1,0,-12.0,-19.0,2.0,2012,2012-World Cup 2,Final 1,73.03,3
ENDO Sho - JPN - World Cup 5 - 2012 - Final 1,ENDO Sho - JPN,Men,30.0,JPN,3.0,2.8,2.5,2.7,2.2,2.0,1.9,0,0,0,0,-9.0,-8.0,0.5,2012,2012-World Cup 5,Final 1,54.97,11
DISCOE Joseph - USA - World Cup 7 - 2012 - Final 1,DISCOE Joseph - USA,Men,33.0,USA,4.4,4.3,4.4,4.6,4.7,1.9,2.2,0,0,0,0,-1.4,1.2,4.4,2012,2012-World Cup 7,Final 1,81.23,3
SLATTEN Vinjar - NOR - World Cup 4 - 2012 - Final 2,SLATTEN Vinjar - NOR,Men,30.0,NOR,4.4,4.3,4.3,4.4,4.5,2.4,2.1,1,0,1,0,-1.0,2.0,1.0,2012,2012-World Cup 4,Final 2,83.5,3
DENEEN Patrick - USA - World Cup 5 - 2012 - Final 1,DENEEN Patrick - USA,Men,33.0,USA,4.6,4.5,4.2,4.4,4.6,1.7,1.7,1,1,1,0,-9.0,-8.0,0.5,2012,2012-World Cup 5,Final 1,82.0,1
REIKHERD Dmitriy - KAZ - World Cup 5 - 2012 - Final 2,REIKHERD Dmitriy - KAZ,Men,31.0,KAZ,4.4,4.4,4.3,4.7,4.5,1.9,2.1,1,0,1,0,-9.0,-8.0,0.5,2012,2012-World Cup 5,Final 2,84.47,2
SPETT Per - SWE - World Cup 7 - 2012 - Final 1,SPETT Per - SWE,Men,35.0,SWE,4.4,4.3,4.2,4.5,4.5,2.2,2.2,1,0,0,0,-1.4,1.2,4.4,2012,2012-World Cup 7,Final 1,80.5,5
COTA Jeremy - USA - World Cup 6 - 2012 - Final 1,COTA Jeremy - USA,Men,32.0,USA,4.5,4.3,4.5,4.4,4.6,2.1,2.2,0,0,0,0,-4.0,-10.0,5.5,2012,2012-World Cup 6,Final 1,82.53,2
ROBERTS Nathan - USA - World Cup 2 - 2012 - Final 1,ROBERTS Nathan - USA,Men,38.0,USA,0.7,1.6,0.1,0.1,1.4,2.0,2.1,0,0,0,0,-12.0,-19.0,2.0,2012,2012-World Cup 2,Final 1,34.4,9
GAGNON Marc Antoine - CAN - World Cup 7 - 2012 - Final 1,GAGNON Marc Antoine - CAN,Men,29.0,CAN,4.1,4.0,3.6,4.1,4.3,1.9,1.7,1,0,1,0,-1.4,1.2,4.4,2012,2012-World Cup 7,Final 1,76.77,7
