Athlete_Comp,Metric,Finish,Gender,Judge_1_Score,Judge_2_Score,Judge_3_Score,Judge_4_Score,Judge_5_Score,Judge_6_Score_1,Judge_7_Score_1,Round_Group,Season,Season_Comp,Round,Wind,Athlete_name
OUTTRIM Eliza - USA - World Cup 10 - 2006 - Final 1,48.4,16,Women,2.5,2.0,1.9,2.3,2.4,1.1,1.2,Finals,2006,2006-World Cup 10,Final 1,1.0,OUTTRIM Eliza - USA
OUTTRIM Eliza - USA - World Cup 10 - 2006 - Qualification,73.97,16,Women,4.4,4.1,3.8,4.4,4.2,1.6,1.4,Qualification,2006,2006-World Cup 10,Qualification,1.0,OUTTRIM Eliza - USA
ROBERTSON Shelly - USA - World Cup 5 - 2006 - Qualification,74.97,9,Women,4.4,4.0,3.8,4.3,3.8,1.7,2.0,Qualification,2006,2006-World Cup 5,Qualification,1.0,ROBERTSON Shelly - USA
TORITO Emiko - USA - World Cup 9 - 2006 - Qualification,75.5,21,Women,4.0,4.3,4.0,4.1,4.2,1.4,1.2,Qualification,2006,2006-World Cup 9,Qualification,2.0,TORITO Emiko - USA
CHERKASOVA Marina - RUS - World Cup 9 - 2006 - Qualification,76.8,19,Women,4.1,4.1,4.2,4.2,3.6,1.4,1.5,Qualification,2006,2006-World Cup 9,Qualification,2.0,CHERKASOVA Marina - RUS
ROBERTSON Shelly - USA - World Cup 8 - 2006 - Qualification,79.57,7,Women,4.0,4.2,4.1,4.6,3.6,2.0,1.7,Qualification,2006,2006-World Cup 8,Qualification,1.0,ROBERTSON Shelly - USA
ROARK Michelle - USA - World Cup 10 - 2006 - Qualification,77.0,8,Women,4.5,4.2,4.2,4.3,4.0,1.5,1.6,Qualification,2006,2006-World Cup 10,Qualification,1.0,ROARK Michelle - USA
RICHARDS Kristi - CAN - Olympics - 2006 - Final 1,77.67,7,Women,3.9,4.2,4.1,4.1,4.1,2.2,2.1,Finals,2006,2006-Olympics,Final 1,1.7,RICHARDS Kristi - CAN
ITO Miki - JPN - World Cup 10 - 2006 - Qualification,78.9,4,Women,4.3,4.3,4.2,4.3,4.1,1.8,1.9,Qualification,2006,2006-World Cup 10,Qualification,1.0,ITO Miki - JPN
ROARK Michelle - USA - World Cup 3 - 2006 - Final 1,84.13,5,Women,4.4,4.6,4.0,4.2,4.5,2.1,2.1,Finals,2006,2006-World Cup 3,Final 1,1.0,ROARK Michelle - USA
HEIL Jennifer - CAN - World Cup 7 - 2006 - Final 1,88.97,1,Women,4.6,4.5,4.8,4.8,4.7,2.3,2.1,Finals,2006,2006-World Cup 7,Final 1,1.0,HEIL Jennifer - CAN
ST.PIERRE Stephanie - CAN - World Cup 1 - 2006 - Final  1,77.1,7,Women,4.1,4.2,4.0,4.1,4.1,1.5,1.9,Finals,2006,2006-World Cup 1,Final  1,3.0,ST.PIERRE Stephanie - CAN
CHERKASOVA Marina - RUS - World Cup 2 - 2006 - Qualification,68.27,13,Women,3.8,3.5,3.6,3.6,3.5,1.9,1.7,Qualification,2006,2006-World Cup 2,Qualification,2.0,CHERKASOVA Marina - RUS
BERNTSEN Ingrid - NOR - World Cup 5 - 2006 - Qualification,71.23,15,Women,3.9,3.9,3.8,3.8,3.9,1.3,1.4,Qualification,2006,2006-World Cup 5,Qualification,1.0,BERNTSEN Ingrid - NOR
RYBALOVA Darya - KAZ - World Cup 7 - 2006 - Qualification,69.4,22,Women,4.1,3.7,4.4,4.3,4.3,1.0,0.6,Qualification,2006,2006-World Cup 7,Qualification,1.0,RYBALOVA Darya - KAZ
SUDOVA Sarka - CZE - World Cup 1 - 2006 - Qualification,27.23,36,Women,1.4,1.5,1.7,1.7,1.0,1.2,1.6,Qualification,2006,2006-World Cup 1,Qualification,3.0,SUDOVA Sarka - CZE
KURYLOWICZ Elisa - CAN - World Cup 4 - 2006 - Qualification,62.3,27,Women,3.1,2.5,3.5,3.3,3.1,0.9,1.2,Qualification,2006,2006-World Cup 4,Qualification,3.0,KURYLOWICZ Elisa - CAN
KJELLIN Sara - SWE - World Cup 2 - 2006 - Final 1,65.2,10,Women,3.1,3.0,3.4,3.3,2.5,1.7,1.4,Finals,2006,2006-World Cup 2,Final 1,8.0,KJELLIN Sara - SWE
BERNTSEN Ingrid - NOR - World Cup 3 - 2006 - Qualification,72.93,14,Women,3.5,4.1,4.0,3.6,4.0,1.4,1.6,Qualification,2006,2006-World Cup 3,Qualification,1.0,BERNTSEN Ingrid - NOR
LESSARD Marie Josie - CAN - World Cup 10 - 2006 - Qualification,62.93,22,Women,3.0,2.8,3.2,3.1,3.0,1.4,1.5,Qualification,2006,2006-World Cup 10,Qualification,1.0,LESSARD Marie Josie - CAN
CHERKASOVA Marina - RUS - World Cup 6 - 2006 - Qualification,76.5,5,Women,3.8,4.1,4.0,4.2,4.2,1.8,1.9,Qualification,2006,2006-World Cup 6,Qualification,1.0,CHERKASOVA Marina - RUS
ITO Miki - JPN - Olympics - 2006 - Qualification 1,74.47,15,Women,3.9,4.0,3.8,3.7,4.3,1.6,1.7,Qualification,2006,2006-Olympics,Qualification 1,3.9,ITO Miki - JPN
LESSARD Marie Josie - CAN - World Cup 9 - 2006 - Qualification,75.3,22,Women,3.8,3.8,3.6,3.8,3.6,1.4,1.3,Qualification,2006,2006-World Cup 9,Qualification,2.0,LESSARD Marie Josie - CAN
TORITO Emiko - USA - World Cup 4 - 2006 - Qualification,72.9,11,Women,4.2,4.1,4.0,4.3,3.9,1.3,1.3,Qualification,2006,2006-World Cup 4,Qualification,3.0,TORITO Emiko - USA
TORITO Emiko - USA - World Cup 3 - 2006 - Final 1,77.2,11,Women,4.0,4.2,3.8,4.3,4.2,1.4,1.4,Finals,2006,2006-World Cup 3,Final 1,1.0,TORITO Emiko - USA
ST.PIERRE Stephanie - CAN - World Cup 6 - 2006 - Final 1,78.63,5,Women,4.1,4.3,4.2,4.3,4.4,1.7,1.8,Finals,2006,2006-World Cup 6,Final 1,1.0,ST.PIERRE Stephanie - CAN
HEIL Jennifer - CAN - World Cup 4 - 2006 - Final 1,86.53,2,Women,4.7,4.5,4.5,4.7,4.5,2.3,2.4,Finals,2006,2006-World Cup 4,Final 1,1.0,HEIL Jennifer - CAN
BAHRKE Shannon - USA - World Cup 4 - 2006 - Qualification,70.07,15,Women,4.3,3.6,3.8,4.1,3.8,0.9,0.8,Qualification,2006,2006-World Cup 4,Qualification,3.0,BAHRKE Shannon - USA
TORITO Emiko - USA - World Cup 5 - 2006 - Qualification,65.23,27,Women,3.6,3.2,3.5,3.4,3.5,1.1,0.9,Qualification,2006,2006-World Cup 5,Qualification,1.0,TORITO Emiko - USA
PARRAVICINI Mariangela Fabia - ITA - Olympics - 2006 - Final 1,65.4,22,Women,3.2,3.5,3.0,3.6,3.8,1.4,1.4,Finals,2006,2006-Olympics,Final 1,1.7,PARRAVICINI Mariangela Fabia - ITA
TRAA Kari - NOR - World Cup 7 - 2006 - Qualification,73.3,15,Women,3.6,4.0,4.2,3.7,4.2,1.9,2.0,Qualification,2006,2006-World Cup 7,Qualification,1.0,TRAA Kari - NOR
BERNTSEN Ingrid - NOR - Olympics - 2006 - Final 1,66.13,21,Women,2.9,2.8,3.8,3.1,3.2,1.4,1.3,Finals,2006,2006-Olympics,Final 1,1.7,BERNTSEN Ingrid - NOR
PARRAVICINI Mariangela Fabia - ITA - World Cup 1 - 2006 - Qualification,59.03,30,Women,3.4,3.1,3.4,3.3,3.3,0.9,0.9,Qualification,2006,2006-World Cup 1,Qualification,3.0,PARRAVICINI Mariangela Fabia - ITA
BAHRKE Shannon - USA - World Cup 10 - 2006 - Qualification,75.1,15,Women,4.4,4.3,4.4,4.4,4.3,1.0,0.9,Qualification,2006,2006-World Cup 10,Qualification,1.0,BAHRKE Shannon - USA
ROARK Michelle - USA - World Cup 2 - 2006 - Qualification,76.93,2,Women,4.1,3.8,4.2,4.1,3.8,1.9,2.2,Qualification,2006,2006-World Cup 2,Qualification,2.0,ROARK Michelle - USA
ST.PIERRE Stephanie - CAN - World Cup 3 - 2006 - Final 1,77.27,9,Women,3.8,4.0,4.0,3.7,4.3,1.8,1.6,Finals,2006,2006-World Cup 3,Final 1,1.0,ST.PIERRE Stephanie - CAN
DYMCHENKO Ljudmila - RUS - World Cup 1 - 2006 - Final  1,55.97,12,Women,2.7,2.5,1.7,2.7,2.0,2.1,2.2,Finals,2006,2006-World Cup 1,Final  1,3.0,DYMCHENKO Ljudmila - RUS
ROBERTSON Shelly - USA - World Cup 6 - 2006 - Qualification,73.7,12,Women,3.8,3.7,4.0,4.0,4.0,1.6,1.7,Qualification,2006,2006-World Cup 6,Qualification,1.0,ROBERTSON Shelly - USA
SEROVA Daria - RUS - World Cup 9 - 2006 - Final 1,82.07,11,Women,4.1,4.0,4.2,4.2,4.3,1.6,1.6,Finals,2006,2006-World Cup 9,Final 1,2.0,SEROVA Daria - RUS
ROARK Michelle - USA - World Cup 7 - 2006 - Final 1,81.23,4,Women,4.4,4.0,4.3,4.4,4.3,1.8,1.7,Finals,2006,2006-World Cup 7,Final 1,1.0,ROARK Michelle - USA
ROBICHAUD Audrey - CAN - Olympics - 2006 - Final 1,77.0,8,Women,4.0,4.0,4.2,4.3,4.2,2.1,2.1,Finals,2006,2006-Olympics,Final 1,1.7,ROBICHAUD Audrey - CAN
KEARNEY Hannah - USA - World Cup 11 - 2006 - Final 1,87.93,3,Women,4.6,4.6,4.6,4.5,4.6,2.1,2.4,Finals,2006,2006-World Cup 11,Final 1,1.0,KEARNEY Hannah - USA
KITTSTEIN Jenny - GER - World Cup 1 - 2006 - Qualification,64.07,23,Women,3.8,3.7,3.9,3.5,3.3,1.0,0.8,Qualification,2006,2006-World Cup 1,Qualification,3.0,KITTSTEIN Jenny - GER
UEMURA Aiko - JPN - Olympics - 2006 - Final 1,80.03,5,Women,4.0,4.3,4.1,4.2,4.2,1.7,1.6,Finals,2006,2006-Olympics,Final 1,1.7,UEMURA Aiko - JPN
KITTSTEIN Jenny - GER - World Cup 2 - 2005 - Qualification,58.1,28,Women,3.4,3.9,3.3,3.4,2.9,1.6,1.2,Qualification,2005,2005-World Cup 2,Qualification,,KITTSTEIN Jenny - GER
SUDOVA Nikola - CZE - World Cup 3 - 2005 - Final 1,84.07,2,Women,4.4,4.5,4.1,4.3,4.5,2.2,2.0,Finals,2005,2005-World Cup 3,Final 1,,SUDOVA Nikola - CZE
KURYLOWICZ Elisa - CAN - World Cup 1 - 2005 - Final 1,80.7,6,Women,3.9,4.2,4.1,4.2,4.0,2.1,2.2,Finals,2005,2005-World Cup 1,Final 1,0.7,KURYLOWICZ Elisa - CAN
UEMURA Aiko - JPN - World Championships - 2005 - Qualification,79.5,13,Women,4.0,3.3,4.0,3.9,3.9,1.6,2.0,Qualification,2005,2005-World Championships,Qualification,3.5,UEMURA Aiko - JPN
LAOURA Sandra - FRA - World Cup 4 - 2005 - Qualification,74.97,12,Women,4.0,3.6,3.8,4.0,3.7,1.9,2.1,Qualification,2005,2005-World Cup 4,Qualification,,LAOURA Sandra - FRA
UEMURA Aiko - JPN - World Cup 6 - 2005 - Qualification,79.77,7,Women,4.2,4.4,3.7,4.1,4.2,1.1,1.1,Qualification,2005,2005-World Cup 6,Qualification,7.0,UEMURA Aiko - JPN
KJELLIN Sara - SWE - World Cup 4 - 2005 - Qualification,44.83,29,Women,2.4,2.2,1.9,2.6,2.3,,,Qualification,2005,2005-World Cup 4,Qualification,,KJELLIN Sara - SWE
BAHRKE Shannon - USA - World Cup 1 - 2005 - Qualification,80.0,5,Women,4.4,4.4,4.3,4.5,4.3,2.1,2.2,Qualification,2005,2005-World Cup 1,Qualification,0.7,BAHRKE Shannon - USA
SUDOVA Nikola - CZE - World Cup 6 - 2005 - Qualification,80.33,6,Women,4.3,4.4,4.4,4.2,4.2,1.3,1.7,Qualification,2005,2005-World Cup 6,Qualification,7.0,SUDOVA Nikola - CZE
BERCHTOLD Manuela - AUS - World Cup 1 - 2005 - Qualification,61.13,25,Women,3.7,3.7,2.4,2.8,3.0,2.3,2.3,Qualification,2005,2005-World Cup 1,Qualification,0.7,BERCHTOLD Manuela - AUS
VOGTLI Jillian Rachell - USA - World Cup 8 - 2005 - Qualification,47.5,21,Women,1.8,2.0,1.7,1.6,1.5,2.1,2.2,Qualification,2005,2005-World Cup 8,Qualification,1.0,VOGTLI Jillian Rachell - USA
ITO Miki - JPN - World Cup 5 - 2005 - Qualification,54.5,22,Women,3.2,2.4,3.1,2.8,3.0,1.0,0.9,Qualification,2005,2005-World Cup 5,Qualification,5.0,ITO Miki - JPN
HEIL Jennifer - CAN - World Cup 4 - 2005 - Final 1,82.97,4,Women,4.6,4.4,4.7,4.7,4.6,1.6,1.7,Finals,2005,2005-World Cup 4,Final 1,,HEIL Jennifer - CAN
KURYLOWICZ Elisa - CAN - World Cup 6 - 2005 - Final 1,79.73,9,Women,4.3,4.3,4.2,4.2,3.9,1.2,1.8,Finals,2005,2005-World Cup 6,Final 1,7.0,KURYLOWICZ Elisa - CAN
HEIL Jennifer - CAN - World Cup 7 - 2005 - Qualification,83.67,1,Women,4.6,4.7,4.6,4.5,4.6,1.8,1.8,Qualification,2005,2005-World Cup 7,Qualification,2.2,HEIL Jennifer - CAN
SEROVA Daria - RUS - World Cup 4 - 2005 - Qualification,67.57,22,Women,3.5,3.3,3.8,3.6,3.6,1.4,1.5,Qualification,2005,2005-World Cup 4,Qualification,,SEROVA Daria - RUS
JOUVAL Marie - FRA - World Cup 1 - 2005 - Qualification,68.77,18,Women,3.6,3.7,3.6,3.5,3.6,1.6,1.2,Qualification,2005,2005-World Cup 1,Qualification,0.7,JOUVAL Marie - FRA
KEARNEY Hannah - USA - World Cup 4 - 2005 - Qualification,74.77,13,Women,3.7,3.8,3.4,4.0,3.6,1.9,1.8,Qualification,2005,2005-World Cup 4,Qualification,,KEARNEY Hannah - USA
LAZARENKO Olga - RUS - World Championships - 2005 - Qualification,73.93,17,Women,4.0,3.9,3.7,3.8,3.9,2.0,2.3,Qualification,2005,2005-World Championships,Qualification,3.5,LAZARENKO Olga - RUS
DYMCHENKO Ljudmila - RUS - World Cup 8 - 2005 - Final 1,73.77,9,Women,4.1,3.9,3.8,3.4,4.0,1.7,1.9,Finals,2005,2005-World Cup 8,Final 1,1.0,DYMCHENKO Ljudmila - RUS
KEARNEY Hannah - USA - World Cup 1 - 2005 - Qualification,70.5,14,Women,3.5,2.5,2.7,3.5,3.6,2.0,2.1,Qualification,2005,2005-World Cup 1,Qualification,0.7,KEARNEY Hannah - USA
LAOURA Sandra - FRA - World Cup 5 - 2005 - Qualification,61.4,15,Women,3.8,2.5,3.2,3.3,3.2,1.3,1.3,Qualification,2005,2005-World Cup 5,Qualification,5.0,LAOURA Sandra - FRA
KEARNEY Hannah - USA - World Cup 4 - 2005 - Final 1,83.47,3,Women,4.3,4.4,4.5,4.3,4.5,2.0,1.9,Finals,2005,2005-World Cup 4,Final 1,,KEARNEY Hannah - USA
SUDOVA Nikola - CZE - World Cup 2 - 2005 - Qualification,79.17,2,Women,4.2,4.6,4.1,4.3,4.3,1.8,1.6,Qualification,2005,2005-World Cup 2,Qualification,,SUDOVA Nikola - CZE
PARRAVICINI Mariangela Fabia - ITA - World Cup 7 - 2005 - Qualification,58.5,28,Women,3.1,2.7,3.0,3.1,3.2,0.9,1.2,Qualification,2005,2005-World Cup 7,Qualification,2.2,PARRAVICINI Mariangela Fabia - ITA
SUDOVA Nikola - CZE - World Cup 2 - 2005 - Final 1,84.63,1,Women,4.3,4.4,4.3,4.5,4.5,2.0,2.0,Finals,2005,2005-World Cup 2,Final 1,,SUDOVA Nikola - CZE
KERFOOT Sylvia - CAN - World Cup 8 - 2005 - Final 1,74.43,8,Women,4.0,4.3,3.6,3.8,4.0,1.8,2.0,Finals,2005,2005-World Cup 8,Final 1,1.0,KERFOOT Sylvia - CAN
ROARK Michelle - USA - World Championships - 2005 - Final,78.5,13,Women,4.3,4.3,4.0,4.1,4.3,1.4,1.8,Finals,2005,2005-World Championships,Final,3.7,ROARK Michelle - USA
ROARK Michelle - USA - World Cup 7 - 2005 - Qualification,76.13,14,Women,4.3,4.5,3.9,4.5,4.2,1.5,1.5,Qualification,2005,2005-World Cup 7,Qualification,2.2,ROARK Michelle - USA
ST.PIERRE Stephanie - CAN - World Cup 2 - 2005 - Qualification,67.23,15,Women,3.5,3.4,3.8,2.7,3.4,1.1,0.9,Qualification,2005,2005-World Cup 2,Qualification,,ST.PIERRE Stephanie - CAN
SUDOVA Nikola - CZE - World Cup 4 - 2005 - Final 1,80.33,6,Women,4.2,4.1,3.8,4.2,4.4,2.0,2.1,Finals,2005,2005-World Cup 4,Final 1,,SUDOVA Nikola - CZE
KERFOOT Sylvia - CAN - World Championships - 2005 - Qualification,79.83,11,Women,4.3,4.2,4.3,4.0,4.3,1.8,2.0,Qualification,2005,2005-World Championships,Qualification,3.5,KERFOOT Sylvia - CAN
ST.PIERRE Stephanie - CAN - World Cup 8 - 2005 - Qualification,63.4,17,Women,2.9,2.7,3.0,3.3,2.9,2.0,2.0,Qualification,2005,2005-World Cup 8,Qualification,1.0,ST.PIERRE Stephanie - CAN
KAFFKA Marina - GER - World Cup 7 - 2005 - Qualification,62.13,25,Women,3.8,3.7,3.7,3.3,3.1,1.3,1.1,Qualification,2005,2005-World Cup 7,Qualification,2.2,KAFFKA Marina - GER
ROBICHAUD Audrey - CAN - World Cup 8 - 2005 - Qualification,68.83,14,Women,3.9,3.8,3.7,3.8,3.8,1.5,1.6,Qualification,2005,2005-World Cup 8,Qualification,1.0,ROBICHAUD Audrey - CAN
SCANZIO Deborah - SUI - World Cup 1 - 2005 - Qualification,70.33,15,Women,3.7,3.7,3.6,3.0,3.2,2.3,2.1,Qualification,2005,2005-World Cup 1,Qualification,0.7,SCANZIO Deborah - SUI
BEDNARIK Nina - SLO - World Cup 2 - 2005 - Qualification,60.3,27,Women,3.3,3.4,3.6,3.6,2.9,1.7,1.3,Qualification,2005,2005-World Cup 2,Qualification,,BEDNARIK Nina - SLO
BROWN Jackie - CAN - World Cup 7 - 2005 - Qualification,61.57,26,Women,2.6,2.9,2.5,3.1,3.6,1.7,1.4,Qualification,2005,2005-World Cup 7,Qualification,2.2,BROWN Jackie - CAN
JOUVAL Marie - FRA - World Cup 6 - 2005 - Final 1,76.3,11,Women,4.2,4.0,3.9,3.8,4.0,2.2,1.6,Finals,2005,2005-World Cup 6,Final 1,7.0,JOUVAL Marie - FRA
ST.PIERRE Stephanie - CAN - World Cup 1 - 2005 - Qualification,76.2,8,Women,4.1,4.2,4.0,4.0,4.1,1.8,1.9,Qualification,2005,2005-World Cup 1,Qualification,0.7,ST.PIERRE Stephanie - CAN
TORITO Emiko - USA - World Cup 3 - 2005 - Qualification,72.57,16,Women,3.7,3.2,3.9,3.9,3.9,1.5,1.5,Qualification,2005,2005-World Cup 3,Qualification,,TORITO Emiko - USA
BEDNARIK Nina - SLO - World Cup 8 - 2005 - Qualification,59.13,20,Women,3.7,3.2,3.7,3.6,3.3,1.1,1.2,Qualification,2005,2005-World Cup 8,Qualification,1.0,BEDNARIK Nina - SLO
TORITO Emiko - USA - World Cup 5 - 2005 - Qualification,58.03,21,Women,3.3,2.9,3.0,2.8,3.0,1.4,1.4,Qualification,2005,2005-World Cup 5,Qualification,5.0,TORITO Emiko - USA
MARBLER Margarita - AUT - World Cup 2 - 2005 - Final 1,83.63,2,Women,4.3,4.1,4.4,4.5,4.3,2.4,1.8,Finals,2005,2005-World Cup 2,Final 1,,MARBLER Margarita - AUT
UEMURA Aiko - JPN - World Cup 4 - 2005 - Qualification,74.67,14,Women,3.4,3.7,3.5,3.8,2.8,2.0,1.9,Qualification,2005,2005-World Cup 4,Qualification,,UEMURA Aiko - JPN
SEROVA Daria - RUS - World Championships - 2005 - Final,72.23,14,Women,3.9,3.6,3.6,3.9,4.0,1.1,1.0,Finals,2005,2005-World Championships,Final,3.7,SEROVA Daria - RUS
SUDOVA Nikola - CZE - World Cup 5 - 2005 - Final 1,50.3,15,Women,2.0,2.2,2.7,2.4,1.2,1.5,1.4,Finals,2005,2005-World Cup 5,Final 1,5.0,SUDOVA Nikola - CZE
TRAA Kari - NOR - World Cup 2 - 2005 - Final 1,70.2,9,Women,3.4,2.8,2.8,3.3,3.2,1.4,0.7,Finals,2005,2005-World Cup 2,Final 1,,TRAA Kari - NOR
KEARNEY Hannah - USA - World Cup 7 - 2005 - Final 1,69.57,15,Women,3.5,2.9,3.6,3.7,3.3,2.2,2.1,Finals,2005,2005-World Cup 7,Final 1,2.9,KEARNEY Hannah - USA
SHANLEY Laurel - USA - World Cup 5 - 2005 - Qualification,69.1,7,Women,4.0,3.4,4.0,3.7,4.3,1.5,1.0,Qualification,2005,2005-World Cup 5,Qualification,5.0,SHANLEY Laurel - USA
KJELLIN Sara - SWE - World Cup 1 - 2005 - Final 1,83.03,3,Women,4.2,4.4,4.4,4.0,4.3,2.2,2.3,Finals,2005,2005-World Cup 1,Final 1,0.7,KJELLIN Sara - SWE
KEARNEY Hannah - USA - World Cup 6 - 2005 - Qualification,85.8,1,Women,4.6,4.6,4.5,4.7,4.5,1.8,2.1,Qualification,2005,2005-World Cup 6,Qualification,7.0,KEARNEY Hannah - USA
HEIL Jennifer - CAN - World Cup 6 - 2005 - Final 1,86.8,1,Women,4.3,4.5,4.3,4.3,4.5,1.8,2.1,Finals,2005,2005-World Cup 6,Final 1,7.0,HEIL Jennifer - CAN
ROBERTSON Shelly - USA - World Cup 3 - 2005 - Qualification,75.27,8,Women,3.6,3.6,4.0,3.9,4.3,2.1,1.7,Qualification,2005,2005-World Cup 3,Qualification,,ROBERTSON Shelly - USA
KURYLOWICZ Elisa - CAN - World Cup 1 - 2005 - Qualification,74.93,10,Women,4.1,3.7,4.0,3.9,3.8,1.7,1.7,Qualification,2005,2005-World Cup 1,Qualification,0.7,KURYLOWICZ Elisa - CAN
SIMM Jennifer - CAN - World Cup 2 - 2005 - Qualification,12.87,31,Women,0.1,0.1,0.1,0.1,0.1,0.6,0.7,Qualification,2005,2005-World Cup 2,Qualification,,SIMM Jennifer - CAN
VOGTLI Jillian Rachell - USA - World Cup 4 - 2005 - Qualification,82.37,1,Women,4.2,4.6,4.0,4.2,4.6,1.5,1.6,Qualification,2005,2005-World Cup 4,Qualification,,VOGTLI Jillian Rachell - USA
KJELLIN Sara - SWE - World Cup 5 - 2005 - Final 1,69.93,9,Women,4.0,3.6,4.0,4.1,4.2,1.6,1.4,Finals,2005,2005-World Cup 5,Final 1,5.0,KJELLIN Sara - SWE
HEIL Jennifer - CAN - World Cup 3 - 2005 - Final 1,85.67,1,Women,4.5,4.3,4.5,4.5,4.4,1.7,1.7,Finals,2005,2005-World Cup 3,Final 1,,HEIL Jennifer - CAN
SUDOVA Sarka - CZE - World Cup 7 - 2005 - Qualification,57.9,29,Women,3.3,2.8,3.3,3.4,2.5,0.8,1.0,Qualification,2005,2005-World Cup 7,Qualification,2.2,SUDOVA Sarka - CZE
SUDOVA Nikola - CZE - World Cup 7 - 2005 - Final 1,83.73,3,Women,4.6,4.6,4.7,4.6,4.6,2.3,2.1,Finals,2005,2005-World Cup 7,Final 1,2.9,SUDOVA Nikola - CZE
RICHARDS Kristi - CAN - World Cup 2 - 2005 - Qualification,74.37,8,Women,4.1,4.5,4.3,4.0,3.9,1.5,1.3,Qualification,2005,2005-World Cup 2,Qualification,,RICHARDS Kristi - CAN
ROARK Michelle - USA - World Cup 4 - 2005 - Qualification,76.9,8,Women,4.2,4.1,3.8,4.1,4.2,1.6,1.7,Qualification,2005,2005-World Cup 4,Qualification,,ROARK Michelle - USA
LAOURA Sandra - FRA - World Cup 3 - 2005 - Qualification,73.5,15,Women,4.1,4.1,4.0,4.0,4.1,0.9,1.3,Qualification,2005,2005-World Cup 3,Qualification,,LAOURA Sandra - FRA
SHANLEY Laurel - USA - World Cup 7 - 2005 - Final 1,55.57,16,Women,1.4,2.3,1.4,2.7,2.8,1.3,1.7,Finals,2005,2005-World Cup 7,Final 1,2.9,SHANLEY Laurel - USA
ROARK Michelle - USA - World Championships - 2005 - Qualification,76.6,15,Women,4.1,3.9,4.0,3.8,4.1,1.4,1.7,Qualification,2005,2005-World Championships,Qualification,3.5,ROARK Michelle - USA
TRAA Kari - NOR - World Cup 4 - 2005 - Final 1,81.6,5,Women,4.7,4.4,4.3,4.3,4.4,2.0,2.1,Finals,2005,2005-World Cup 4,Final 1,,TRAA Kari - NOR
SUDOVA Nikola - CZE - World Cup 6 - 2005 - Final 1,80.87,7,Women,4.4,4.3,4.3,4.2,4.3,1.3,1.4,Finals,2005,2005-World Cup 6,Final 1,7.0,SUDOVA Nikola - CZE
VOGTLI Jillian Rachell - USA - World Cup 6 - 2005 - Qualification,81.93,3,Women,4.4,4.3,4.3,4.3,4.3,2.1,2.2,Qualification,2005,2005-World Cup 6,Qualification,7.0,VOGTLI Jillian Rachell - USA
JOUVAL Marie - FRA - World Cup 7 - 2005 - Final 1,73.53,12,Women,3.5,4.1,4.0,4.2,4.0,1.5,1.5,Finals,2005,2005-World Cup 7,Final 1,2.9,JOUVAL Marie - FRA
SATOYA Tae - JPN - World Cup 4 - 2005 - Qualification,72.33,18,Women,4.4,4.3,4.1,3.8,3.8,1.8,1.8,Qualification,2005,2005-World Cup 4,Qualification,,SATOYA Tae - JPN
VOGTLI Jillian Rachell - USA - World Cup 2 - 2005 - Qualification,76.33,5,Women,3.7,4.5,4.1,4.0,3.9,1.9,1.9,Qualification,2005,2005-World Cup 2,Qualification,,VOGTLI Jillian Rachell - USA
KURYLOWICZ Elisa - CAN - World Cup 3 - 2005 - Final 1,77.0,7,Women,3.6,4.0,3.9,3.9,3.8,1.7,1.7,Finals,2005,2005-World Cup 3,Final 1,,KURYLOWICZ Elisa - CAN
ROBERTSON Shelly - USA - World Cup 3 - 2005 - Final 1,40.0,15,Women,1.5,1.4,1.9,1.7,1.6,1.4,1.4,Finals,2005,2005-World Cup 3,Final 1,,ROBERTSON Shelly - USA
RICHARDS Kristi - CAN - World Cup 4 - 2005 - Qualification,72.73,17,Women,3.8,4.0,3.9,3.8,3.3,1.6,1.7,Qualification,2005,2005-World Cup 4,Qualification,,RICHARDS Kristi - CAN
LAOURA Sandra - FRA - World Cup 7 - 2005 - Final 1,77.23,7,Women,4.3,4.4,4.5,4.2,4.1,1.7,1.5,Finals,2005,2005-World Cup 7,Final 1,2.9,LAOURA Sandra - FRA
SUDOVA Nikola - CZE - World Cup 3 - 2005 - Qualification,78.07,3,Women,4.2,4.3,4.0,4.0,4.2,1.6,1.7,Qualification,2005,2005-World Cup 3,Qualification,,SUDOVA Nikola - CZE
VOGTLI Jillian Rachell - USA - World Cup 5 - 2005 - Final 1,78.23,1,Women,4.3,4.0,4.2,4.0,4.1,2.2,2.0,Finals,2005,2005-World Cup 5,Final 1,5.0,VOGTLI Jillian Rachell - USA
UEMURA Aiko - JPN - World Cup 6 - 2005 - Final 1,83.43,4,Women,3.9,4.6,4.3,4.1,4.5,1.2,1.4,Finals,2005,2005-World Cup 6,Final 1,7.0,UEMURA Aiko - JPN
PARRAVICINI Mariangela Fabia - ITA - World Cup 1 - 2005 - Qualification,65.3,21,Women,3.5,3.4,3.7,3.3,3.7,1.8,1.5,Qualification,2005,2005-World Cup 1,Qualification,0.7,PARRAVICINI Mariangela Fabia - ITA
SEROVA Daria - RUS - World Cup 7 - 2005 - Qualification,71.37,19,Women,3.5,4.3,4.3,3.7,3.7,1.4,1.4,Qualification,2005,2005-World Cup 7,Qualification,2.2,SEROVA Daria - RUS
