Athlete_Comp,Metric,Finish,Gender,Judge_1_Score,Judge_2_Score,Judge_3_Score,Judge_4_Score,Judge_5_Score,Judge_6_Score_1,Judge_7_Score_1,Round_Group,Season,Season_Comp,Round,Wind,Athlete_name
BJOERNLUND Jesper - SWE - World Cup 5 - 2005 - Final 1,74.83,7,Men,4.6,4.2,4.3,4.2,4.4,1.7,1.9,Finals,2005,2005-World Cup 5,Final 1,5.0,BJOERNLUND Jesper - SWE
TYUMENTSEV Vladimir - RUS - World Cup 1 - 2005 - Qualification,77.0,17,Men,3.7,3.5,4.1,4.2,3.8,2.1,2.2,Qualification,2005,2005-World Cup 1,Qualification,0.7,TYUMENTSEV Vladimir - RUS
SIMM Garrett - CAN - World Cup 7 - 2005 - Qualification,40.5,53,Men,0.6,1.4,1.5,1.6,1.8,1.8,1.5,Qualification,2005,2005-World Cup 7,Qualification,4.4,SIMM Garrett - CAN
BJOERNLUND Jesper - SWE - World Cup 4 - 2005 - Qualification,78.4,11,Men,4.3,4.0,4.0,4.1,4.1,2.1,2.2,Qualification,2005,2005-World Cup 4,Qualification,,BJOERNLUND Jesper - SWE
BATES Simon - GBR - World Cup 3 - 2005 - Qualification,62.23,41,Men,3.6,3.6,3.4,3.5,3.8,1.0,1.4,Qualification,2005,2005-World Cup 3,Qualification,,BATES Simon - GBR
BEGG SMITH Dale - AUS - World Cup 7 - 2005 - Final 1,82.6,8,Men,4.4,4.5,4.5,4.4,4.6,2.3,2.2,Finals,2005,2005-World Cup 7,Final 1,2.9,BEGG SMITH Dale - AUS
BATES Simon - GBR - World Cup 7 - 2005 - Qualification,63.8,45,Men,3.6,4.0,3.6,4.0,3.9,1.1,1.2,Qualification,2005,2005-World Cup 7,Qualification,4.4,BATES Simon - GBR
WESTERLUND Luke - USA - World Cup 3 - 2005 - Final 1,86.3,5,Men,4.7,4.4,4.3,4.4,4.5,1.9,2.1,Finals,2005,2005-World Cup 3,Final 1,,WESTERLUND Luke - USA
BEDEL Julien - FRA - World Cup 1 - 2005 - Qualification,72.5,29,Men,3.7,3.6,3.6,4.0,3.4,2.2,2.3,Qualification,2005,2005-World Cup 1,Qualification,0.7,BEDEL Julien - FRA
MARQUIS Vincent - CAN - World Cup 1 - 2005 - Qualification,53.67,42,Men,2.1,2.3,2.1,2.2,2.3,1.9,1.7,Qualification,2005,2005-World Cup 1,Qualification,0.7,MARQUIS Vincent - CAN
SIMM Garrett - CAN - World Cup 5 - 2005 - Qualification,67.27,27,Men,3.8,3.7,3.9,3.4,3.5,1.5,1.4,Qualification,2005,2005-World Cup 5,Qualification,4.0,SIMM Garrett - CAN
TANNER Warren - CAN - World Cup 5 - 2005 - Qualification,67.6,26,Men,3.6,3.4,3.8,3.5,3.7,1.5,1.2,Qualification,2005,2005-World Cup 5,Qualification,4.0,TANNER Warren - CAN
MASUKAWA Yu - JPN - World Cup 6 - 2005 - Qualification,77.27,20,Men,4.3,4.6,4.3,4.3,4.1,1.7,1.4,Qualification,2005,2005-World Cup 6,Qualification,7.0,MASUKAWA Yu - JPN
BEDEL Julien - FRA - World Cup 3 - 2005 - Qualification,37.37,47,Men,1.7,1.7,1.6,1.7,1.6,0.8,1.4,Qualification,2005,2005-World Cup 3,Qualification,,BEDEL Julien - FRA
LAHTELA Janne - FIN - World Cup 7 - 2005 - Qualification,85.6,2,Men,4.8,4.8,4.8,4.6,4.5,2.3,2.3,Qualification,2005,2005-World Cup 7,Qualification,4.4,LAHTELA Janne - FIN
DENEEN Patrick - USA - World Cup 3 - 2005 - Qualification,1.0,48,Men,0.1,0.1,0.1,0.1,0.1,,,Qualification,2005,2005-World Cup 3,Qualification,,DENEEN Patrick - USA
AGNARD Stephane - CAN - World Cup 5 - 2005 - Qualification,1.0,44,Men,0.1,0.1,0.1,0.1,0.1,,,Qualification,2005,2005-World Cup 5,Qualification,4.0,AGNARD Stephane - CAN
VOLKOV Andrey - RUS - World Cup 2 - 2005 - Qualification,1.0,49,Men,0.1,0.1,0.1,0.1,0.1,,,Qualification,2005,2005-World Cup 2,Qualification,,VOLKOV Andrey - RUS
PEGORARI Mattia - ITA - World Cup 2 - 2005 - Qualification,1.0,48,Men,0.1,0.1,0.1,0.1,0.3,,,Qualification,2005,2005-World Cup 2,Qualification,,PEGORARI Mattia - ITA
BEDEL Julien - FRA - World Cup 2 - 2005 - Qualification,69.17,35,Men,3.8,3.6,3.4,3.9,3.4,1.7,1.9,Qualification,2005,2005-World Cup 2,Qualification,,BEDEL Julien - FRA
ALJI Avdi - MKD - World Cup 6 - 2005 - Qualification,60.77,40,Men,4.1,3.4,3.8,3.7,3.1,1.8,2.3,Qualification,2005,2005-World Cup 6,Qualification,7.0,ALJI Avdi - MKD
OCHS Pierre - FRA - World Cup 4 - 2005 - Qualification,73.6,23,Men,4.2,3.7,3.4,3.8,4.0,1.7,1.6,Qualification,2005,2005-World Cup 4,Qualification,,OCHS Pierre - FRA
DOLGODVOROV Denis - RUS - World Cup 4 - 2005 - Qualification,67.17,32,Men,3.6,4.2,3.6,4.0,3.8,1.0,1.1,Qualification,2005,2005-World Cup 4,Qualification,,DOLGODVOROV Denis - RUS
WEBER Grischa - GER - World Cup 2 - 2005 - Qualification,72.63,26,Men,3.8,4.3,4.4,4.0,3.7,1.6,1.6,Qualification,2005,2005-World Cup 2,Qualification,,WEBER Grischa - GER
WEBER Grischa - GER - World Cup 5 - 2005 - Final 1,72.97,9,Men,3.9,4.0,4.1,3.6,4.0,2.0,2.0,Finals,2005,2005-World Cup 5,Final 1,5.0,WEBER Grischa - GER
TANNER Warren - CAN - World Cup 6 - 2005 - Qualification,79.1,16,Men,4.3,4.2,4.0,4.3,4.0,2.1,2.1,Qualification,2005,2005-World Cup 6,Qualification,7.0,TANNER Warren - CAN
BABIC David - USA - World Cup 5 - 2005 - Qualification,76.0,7,Men,4.2,3.7,4.0,3.8,4.4,1.9,1.9,Qualification,2005,2005-World Cup 5,Qualification,4.0,BABIC David - USA
PEGORARI Mattia - ITA - World Cup 4 - 2005 - Qualification,49.37,40,Men,2.9,2.4,1.6,1.8,3.2,1.7,1.8,Qualification,2005,2005-World Cup 4,Qualification,,PEGORARI Mattia - ITA
MASUKAWA Yu - JPN - World Cup 3 - 2005 - Qualification,75.83,26,Men,4.2,4.3,4.0,4.3,4.2,1.5,1.6,Qualification,2005,2005-World Cup 3,Qualification,,MASUKAWA Yu - JPN
NISHI Nobuyuki - JPN - World Cup 6 - 2005 - Qualification,75.0,31,Men,4.2,4.5,4.4,4.3,4.5,1.4,1.0,Qualification,2005,2005-World Cup 6,Qualification,7.0,NISHI Nobuyuki - JPN
BEGG SMITH Dale - AUS - World Cup 1 - 2005 - Final 1,83.2,6,Men,4.4,4.4,4.6,4.4,4.3,2.5,2.5,Finals,2005,2005-World Cup 1,Final 1,0.7,BEGG SMITH Dale - AUS
MASUKAWA Yu - JPN - World Cup 1 - 2005 - Qualification,72.3,31,Men,4.2,3.4,3.6,3.9,3.8,2.0,1.8,Qualification,2005,2005-World Cup 1,Qualification,0.7,MASUKAWA Yu - JPN
UENO Osamu - JPN - World Cup 6 - 2005 - Final 1,81.67,11,Men,4.0,4.4,4.2,4.2,4.3,2.3,2.4,Finals,2005,2005-World Cup 6,Final 1,7.0,UENO Osamu - JPN
ROBERTSON Michael - AUS - World Cup 6 - 2005 - Qualification,48.2,43,Men,2.0,2.8,2.7,2.2,2.2,0.2,0.3,Qualification,2005,2005-World Cup 6,Qualification,7.0,ROBERTSON Michael - AUS
BABIC David - USA - World Cup 4 - 2005 - Qualification,81.27,4,Men,4.3,4.3,4.1,4.2,4.1,2.2,2.0,Qualification,2005,2005-World Cup 4,Qualification,,BABIC David - USA
BLOOM Jeremy - USA - World Cup 7 - 2005 - Final 1,90.07,1,Men,5.0,4.9,4.9,4.9,5.0,2.2,2.3,Finals,2005,2005-World Cup 7,Final 1,2.9,BLOOM Jeremy - USA
MARQUIS Vincent - CAN - World Cup 6 - 2005 - Qualification,62.77,38,Men,3.2,3.8,3.4,3.8,3.8,0.4,1.2,Qualification,2005,2005-World Cup 6,Qualification,7.0,MARQUIS Vincent - CAN
FORTKORD Fredrik - SWE - World Cup 4 - 2005 - Qualification,51.7,39,Men,3.6,2.7,2.1,2.2,2.9,,,Qualification,2005,2005-World Cup 4,Qualification,,FORTKORD Fredrik - SWE
UENO Osamu - JPN - World Cup 1 - 2005 - Qualification,6.4,51,Men,0.1,0.1,0.1,0.1,0.1,1.1,1.1,Qualification,2005,2005-World Cup 1,Qualification,0.7,UENO Osamu - JPN
BLOOM Jeremy - USA - World Cup 5 - 2005 - Final 1,84.4,1,Men,4.7,4.6,4.6,4.6,4.5,2.1,2.0,Finals,2005,2005-World Cup 5,Final 1,5.0,BLOOM Jeremy - USA
NISHI Nobuyuki - JPN - World Cup 1 - 2005 - Qualification,73.03,28,Men,3.8,3.2,3.9,3.9,3.7,1.9,1.8,Qualification,2005,2005-World Cup 1,Qualification,0.7,NISHI Nobuyuki - JPN
DOLGODVOROV Denis - RUS - World Cup 3 - 2005 - Qualification,56.07,42,Men,1.5,1.3,2.3,2.6,2.7,1.6,1.7,Qualification,2005,2005-World Cup 3,Qualification,,DOLGODVOROV Denis - RUS
BEGG SMITH Jason - AUS - World Cup 5 - 2005 - Qualification,40.5,38,Men,2.6,2.3,1.1,1.0,2.0,0.8,0.5,Qualification,2005,2005-World Cup 5,Qualification,4.0,BEGG SMITH Jason - AUS
LUUSUA Tapio - FIN - World Cup 2 - 2005 - Qualification,76.97,11,Men,4.1,4.6,4.6,4.4,4.3,1.8,1.4,Qualification,2005,2005-World Cup 2,Qualification,,LUUSUA Tapio - FIN
NISHI Nobuyuki - JPN - World Cup 7 - 2005 - Qualification,78.3,18,Men,4.1,4.0,4.3,4.1,4.3,1.8,1.8,Qualification,2005,2005-World Cup 7,Qualification,4.4,NISHI Nobuyuki - JPN
SIMM Garrett - CAN - World Cup 6 - 2005 - Qualification,71.33,35,Men,3.2,3.9,4.0,3.7,3.9,1.0,1.0,Qualification,2005,2005-World Cup 6,Qualification,7.0,SIMM Garrett - CAN
RONKAINEN Mikko - FIN - World Cup 4 - 2005 - Qualification,75.07,19,Men,3.9,4.1,3.6,3.7,4.1,2.1,2.2,Qualification,2005,2005-World Cup 4,Qualification,,RONKAINEN Mikko - FIN
FISHER Nick - AUS - World Cup 1 - 2005 - Qualification,74.9,24,Men,4.1,3.8,4.0,3.9,3.9,1.9,2.1,Qualification,2005,2005-World Cup 1,Qualification,0.7,FISHER Nick - AUS
FISHER Nick - AUS - World Cup 5 - 2005 - Qualification,70.83,17,Men,3.8,4.0,3.9,3.6,4.3,1.8,1.5,Qualification,2005,2005-World Cup 5,Qualification,4.0,FISHER Nick - AUS
VOLKOV Andrey - RUS - World Cup 7 - 2005 - Qualification,80.37,13,Men,4.6,4.5,4.6,4.6,4.5,1.6,1.7,Qualification,2005,2005-World Cup 7,Qualification,4.4,VOLKOV Andrey - RUS
OSAWA Suguru - JPN - World Cup 6 - 2005 - Qualification,77.1,22,Men,4.3,4.4,4.4,4.5,4.3,1.3,1.6,Qualification,2005,2005-World Cup 6,Qualification,7.0,OSAWA Suguru - JPN
VOLKOV Andrey - RUS - World Cup 5 - 2005 - Qualification,68.17,23,Men,3.9,3.5,4.2,3.3,3.9,1.3,1.0,Qualification,2005,2005-World Cup 5,Qualification,4.0,VOLKOV Andrey - RUS
RONKAINEN Mikko - FIN - World Championships - 2005 - Final,85.87,9,Men,4.4,4.5,4.5,4.5,4.3,2.4,2.4,Finals,2005,2005-World Championships,Final,3.7,RONKAINEN Mikko - FIN
DAWSON Toby - USA - World Championships - 2005 - Qualification,85.73,7,Men,4.6,4.6,4.6,4.6,4.8,2.4,2.3,Qualification,2005,2005-World Championships,Qualification,3.5,DAWSON Toby - USA
FISHER Nick - AUS - World Championships - 2005 - Qualification,77.2,23,Men,4.4,4.3,4.1,4.5,4.6,1.8,1.8,Qualification,2005,2005-World Championships,Qualification,3.5,FISHER Nick - AUS
MORSE Michael - USA - World Cup 4 - 2005 - Final 1,79.03,13,Men,4.2,3.9,3.7,4.0,4.3,2.2,2.0,Finals,2005,2005-World Cup 4,Final 1,,MORSE Michael - USA
CABRAL Travis Antone - USA - World Cup 5 - 2005 - Final 1,78.47,4,Men,4.6,4.4,4.3,4.2,4.7,1.7,2.0,Finals,2005,2005-World Cup 5,Final 1,5.0,CABRAL Travis Antone - USA
TSUKITA Yugo - JPN - World Cup 6 - 2005 - Qualification,76.17,29,Men,4.6,4.5,4.3,4.5,4.4,1.2,1.6,Qualification,2005,2005-World Cup 6,Qualification,7.0,TSUKITA Yugo - JPN
BLOOM Jeremy - USA - World Cup 2 - 2005 - Qualification,77.73,8,Men,4.0,4.1,4.1,4.1,4.3,1.8,1.9,Qualification,2005,2005-World Cup 2,Qualification,,BLOOM Jeremy - USA
SIMM Garrett - CAN - World Cup 8 - 2005 - Qualification,71.4,21,Men,3.9,4.2,3.7,4.1,3.8,1.8,1.7,Qualification,2005,2005-World Cup 8,Qualification,1.0,SIMM Garrett - CAN
MASUKAWA Yu - JPN - World Cup 2 - 2005 - Qualification,73.6,23,Men,3.5,4.1,4.5,4.0,4.0,1.8,1.3,Qualification,2005,2005-World Cup 2,Qualification,,MASUKAWA Yu - JPN
TVEIT Arild - NOR - World Cup 8 - 2005 - Qualification,23.33,38,Men,1.1,0.7,0.8,0.2,1.0,0.9,1.0,Qualification,2005,2005-World Cup 8,Qualification,1.0,TVEIT Arild - NOR
ROBERTS Nathan - USA - World Cup 7 - 2005 - Qualification,84.37,7,Men,4.7,4.5,4.6,4.1,4.1,2.4,2.4,Qualification,2005,2005-World Cup 7,Qualification,4.4,ROBERTS Nathan - USA
CABRAL Travis Antone - USA - World Cup 1 - 2005 - Final 1,84.7,3,Men,4.3,4.3,4.3,4.4,4.4,2.2,2.3,Finals,2005,2005-World Cup 1,Final 1,0.7,CABRAL Travis Antone - USA
HOFSTETTER Marco - SUI - World Championships - 2005 - Qualification,76.97,24,Men,3.9,4.2,4.3,4.2,4.5,1.9,2.0,Qualification,2005,2005-World Championships,Qualification,3.5,HOFSTETTER Marco - SUI
PEGORARI Mattia - ITA - World Cup 8 - 2005 - Qualification,60.1,32,Men,3.0,3.2,3.1,3.3,3.4,1.7,1.6,Qualification,2005,2005-World Cup 8,Qualification,1.0,PEGORARI Mattia - ITA
BATES Simon - GBR - World Cup 2 - 2005 - Qualification,29.17,45,Men,1.5,1.0,1.0,1.7,0.7,0.4,0.3,Qualification,2005,2005-World Cup 2,Qualification,,BATES Simon - GBR
NIOL Laurent - FRA - World Cup 3 - 2005 - Final 1,78.8,13,Men,4.4,4.3,4.0,3.7,4.0,2.1,1.6,Finals,2005,2005-World Cup 3,Final 1,,NIOL Laurent - FRA
RONKAINEN Mikko - FIN - World Cup 2 - 2005 - Qualification,74.6,19,Men,4.2,4.4,4.4,4.4,4.3,1.7,1.8,Qualification,2005,2005-World Cup 2,Qualification,,RONKAINEN Mikko - FIN
SPETT Per - SWE - World Cup 7 - 2005 - Final 1,71.9,16,Men,3.8,3.9,4.0,3.9,4.2,1.7,1.5,Finals,2005,2005-World Cup 7,Final 1,2.9,SPETT Per - SWE
GARDNER Landon - USA - World Cup 3 - 2005 - Qualification,80.07,15,Men,4.3,4.1,4.3,4.2,4.0,2.0,2.1,Qualification,2005,2005-World Cup 3,Qualification,,GARDNER Landon - USA
MUSTONEN Sami - FIN - World Cup 6 - 2005 - Qualification,82.1,10,Men,4.4,4.6,4.6,4.6,4.3,1.4,1.4,Qualification,2005,2005-World Cup 6,Qualification,7.0,MUSTONEN Sami - FIN
GARDNER Landon - USA - World Cup 3 - 2005 - Final 1,79.93,10,Men,4.2,4.3,4.2,4.3,4.3,1.7,1.8,Finals,2005,2005-World Cup 3,Final 1,,GARDNER Landon - USA
ROUSSEAU Pierre Alexandre - CAN - World Cup 4 - 2005 - Final 1,79.43,12,Men,4.5,4.4,4.4,4.4,4.4,2.1,2.0,Finals,2005,2005-World Cup 4,Final 1,,ROUSSEAU Pierre Alexandre - CAN
NIOL Laurent - FRA - World Cup 3 - 2005 - Qualification,80.6,12,Men,4.2,4.2,4.1,4.2,3.8,2.0,1.7,Qualification,2005,2005-World Cup 3,Qualification,,NIOL Laurent - FRA
LUUSUA Tapio - FIN - World Cup 4 - 2005 - Final 1,83.47,7,Men,4.5,4.4,4.1,4.4,4.5,2.3,2.2,Finals,2005,2005-World Cup 4,Final 1,,LUUSUA Tapio - FIN
BOSIA Claudio - ITA - World Cup 1 - 2005 - Qualification,68.83,36,Men,3.6,3.7,3.6,3.4,3.4,2.0,2.0,Qualification,2005,2005-World Cup 1,Qualification,0.7,BOSIA Claudio - ITA
LAHTELA Janne - FIN - World Championships - 2005 - Qualification,88.77,1,Men,4.7,4.8,4.7,4.7,4.7,2.4,2.2,Qualification,2005,2005-World Championships,Qualification,3.5,LAHTELA Janne - FIN
GAARDEN HANSEN Arild - NOR - World Cup 8 - 2005 - Qualification,72.5,20,Men,4.2,4.2,4.2,4.1,4.0,1.7,1.5,Qualification,2005,2005-World Cup 8,Qualification,1.0,GAARDEN HANSEN Arild - NOR
LASSILA Lauri - FIN - World Cup 6 - 2005 - Qualification,72.83,34,Men,4.0,4.1,3.8,4.2,4.2,1.2,1.1,Qualification,2005,2005-World Cup 6,Qualification,7.0,LASSILA Lauri - FIN
SUGA Tadashi - JPN - World Cup 2 - 2005 - Qualification,59.8,42,Men,3.2,3.2,3.4,2.8,3.6,1.4,1.0,Qualification,2005,2005-World Cup 2,Qualification,,SUGA Tadashi - JPN
DUFOSSE Gregoire - FRA - World Cup 3 - 2005 - Qualification,67.4,39,Men,3.6,2.5,2.9,3.5,3.5,2.1,1.7,Qualification,2005,2005-World Cup 3,Qualification,,DUFOSSE Gregoire - FRA
DUFOSSE Gregoire - FRA - World Cup 6 - 2005 - Qualification,66.97,36,Men,3.7,3.4,3.7,3.6,3.8,0.9,1.0,Qualification,2005,2005-World Cup 6,Qualification,7.0,DUFOSSE Gregoire - FRA
UENO Osamu - JPN - World Cup 5 - 2005 - Final 1,79.57,3,Men,4.5,4.4,4.5,4.6,4.5,1.7,1.7,Finals,2005,2005-World Cup 5,Final 1,5.0,UENO Osamu - JPN
TANNER Warren - CAN - World Cup 7 - 2005 - Qualification,74.97,25,Men,4.2,4.0,4.1,3.9,4.2,2.1,2.0,Qualification,2005,2005-World Cup 7,Qualification,4.4,TANNER Warren - CAN
DOLGODVOROV Denis - RUS - World Cup 1 - 2005 - Qualification,39.87,49,Men,2.0,2.3,2.6,1.0,2.3,2.3,2.3,Qualification,2005,2005-World Cup 1,Qualification,0.7,DOLGODVOROV Denis - RUS
BEGG SMITH Dale - AUS - World Cup 4 - 2005 - Final 1,84.97,4,Men,4.3,4.5,4.8,4.6,4.4,2.4,2.4,Finals,2005,2005-World Cup 4,Final 1,,BEGG SMITH Dale - AUS
MAYER Travis - USA - World Cup 4 - 2005 - Qualification,69.2,31,Men,4.1,3.5,3.6,3.7,3.6,1.7,1.5,Qualification,2005,2005-World Cup 4,Qualification,,MAYER Travis - USA
AGIRREBENGOA Aner - SPA - World Cup 8 - 2005 - Qualification,6.97,40,Men,0.1,0.4,0.5,0.2,0.2,0.6,0.5,Qualification,2005,2005-World Cup 8,Qualification,1.0,AGIRREBENGOA Aner - SPA
NIOL Laurent - FRA - World Cup 1 - 2005 - Final 1,82.9,8,Men,4.5,4.4,4.4,4.3,4.4,2.1,2.2,Finals,2005,2005-World Cup 1,Final 1,0.7,NIOL Laurent - FRA
FISHER Nick - AUS - World Cup 8 - 2005 - Qualification,41.73,36,Men,2.0,2.6,1.7,1.7,1.5,2.0,2.1,Qualification,2005,2005-World Cup 8,Qualification,1.0,FISHER Nick - AUS
GALLI Simone - ITA - World Cup 8 - 2005 - Qualification,65.93,29,Men,3.7,3.6,4.0,4.0,3.9,1.9,2.0,Qualification,2005,2005-World Cup 8,Qualification,1.0,GALLI Simone - ITA
BABIC David - USA - World Cup 3 - 2005 - Qualification,78.4,21,Men,4.0,3.5,4.0,4.0,4.1,1.7,1.8,Qualification,2005,2005-World Cup 3,Qualification,,BABIC David - USA
FORTKORD Fredrik - SWE - World Cup 6 - 2005 - Qualification,77.23,21,Men,4.2,4.3,4.2,4.4,4.2,1.4,1.9,Qualification,2005,2005-World Cup 6,Qualification,7.0,FORTKORD Fredrik - SWE
CABRAL Travis Antone - USA - World Cup 5 - 2005 - Qualification,76.9,5,Men,4.3,4.4,4.2,4.2,4.4,1.7,1.7,Qualification,2005,2005-World Cup 5,Qualification,4.0,CABRAL Travis Antone - USA
TANNER Warren - CAN - World Cup 6 - 2005 - Final 1,78.07,16,Men,4.0,4.3,4.1,4.1,3.9,2.0,1.8,Finals,2005,2005-World Cup 6,Final 1,7.0,TANNER Warren - CAN
BEGG SMITH Jason - AUS - World Cup 7 - 2005 - Qualification,69.5,38,Men,4.0,3.7,3.7,4.2,4.0,1.7,1.7,Qualification,2005,2005-World Cup 7,Qualification,4.4,BEGG SMITH Jason - AUS
MAYER Travis - USA - World Championships - 2005 - Qualification,79.97,17,Men,4.2,4.2,4.1,4.2,3.8,1.9,1.7,Qualification,2005,2005-World Championships,Qualification,3.5,MAYER Travis - USA
COLAS Guilbaut - FRA - World Cup 8 - 2005 - Qualification,79.47,8,Men,3.9,4.3,4.2,4.3,4.3,2.1,2.1,Qualification,2005,2005-World Cup 8,Qualification,1.0,COLAS Guilbaut - FRA
OVEN Silvo - SLO - World Championships - 2005 - Qualification,54.3,46,Men,2.7,3.1,3.0,3.2,3.2,0.9,0.8,Qualification,2005,2005-World Championships,Qualification,3.5,OVEN Silvo - SLO
BEGG SMITH Dale - AUS - World Cup 3 - 2005 - Qualification,79.5,18,Men,4.3,4.3,4.0,4.2,4.3,1.8,1.5,Qualification,2005,2005-World Cup 3,Qualification,,BEGG SMITH Dale - AUS
AGNARD Stephane - CAN - World Cup 6 - 2005 - Final 1,80.5,14,Men,4.5,4.3,4.2,4.4,4.2,2.0,2.0,Finals,2005,2005-World Cup 6,Final 1,7.0,AGNARD Stephane - CAN
MUSTONEN Sami - FIN - World Cup 6 - 2005 - Final 1,86.5,8,Men,4.8,4.5,4.6,4.6,4.6,1.6,2.1,Finals,2005,2005-World Cup 6,Final 1,7.0,MUSTONEN Sami - FIN
LAHTELA Janne - FIN - World Cup 3 - 2005 - Qualification,88.03,2,Men,4.8,4.6,4.4,4.5,4.4,2.3,2.2,Qualification,2005,2005-World Cup 3,Qualification,,LAHTELA Janne - FIN
FISHER Nick - AUS - World Cup 6 - 2005 - Qualification,75.9,30,Men,3.6,3.9,3.6,3.8,3.3,2.0,2.4,Qualification,2005,2005-World Cup 6,Qualification,7.0,FISHER Nick - AUS
FORTKORD Fredrik - SWE - World Cup 7 - 2005 - Qualification,74.23,28,Men,3.9,4.2,4.1,4.0,3.9,1.9,1.7,Qualification,2005,2005-World Cup 7,Qualification,4.4,FORTKORD Fredrik - SWE
BEGG SMITH Dale - AUS - World Cup 8 - 2005 - Final 1,83.43,5,Men,4.7,4.4,4.6,4.7,4.7,2.4,2.2,Finals,2005,2005-World Cup 8,Final 1,1.0,BEGG SMITH Dale - AUS
BABIC David - USA - World Cup 8 - 2005 - Qualification,75.73,14,Men,4.3,4.3,4.3,3.8,4.1,1.8,1.8,Qualification,2005,2005-World Cup 8,Qualification,1.0,BABIC David - USA
BLOOM Jeremy - USA - World Cup 7 - 2005 - Qualification,89.5,1,Men,5.0,4.9,4.9,4.8,4.9,2.1,2.1,Qualification,2005,2005-World Cup 7,Qualification,4.4,BLOOM Jeremy - USA
WEBER Grischa - GER - World Cup 6 - 2005 - Qualification,76.87,23,Men,4.2,4.3,4.0,4.2,3.9,1.9,2.4,Qualification,2005,2005-World Cup 6,Qualification,7.0,WEBER Grischa - GER
HOFSTETTER Marco - SUI - World Cup 7 - 2005 - Qualification,76.2,23,Men,4.5,4.1,4.3,4.1,4.4,1.9,1.7,Qualification,2005,2005-World Cup 7,Qualification,4.4,HOFSTETTER Marco - SUI
SHARIFULLIN Ruslan - RUS - World Cup 7 - 2005 - Qualification,77.87,19,Men,3.7,3.8,4.3,3.9,4.1,1.8,2.0,Qualification,2005,2005-World Cup 7,Qualification,4.4,SHARIFULLIN Ruslan - RUS
ROBERTS Nathan - USA - World Championships - 2005 - Final,89.67,1,Men,4.7,4.7,4.7,4.7,4.6,2.4,2.5,Finals,2005,2005-World Championships,Final,3.7,ROBERTS Nathan - USA
DAWSON Toby - USA - World Cup 8 - 2005 - Qualification,80.0,5,Men,4.5,4.5,4.5,4.2,4.3,2.3,2.2,Qualification,2005,2005-World Cup 8,Qualification,1.0,DAWSON Toby - USA
RONKAINEN Mikko - FIN - World Cup 5 - 2005 - Qualification,79.5,2,Men,4.6,4.5,4.5,4.6,4.4,1.6,1.7,Qualification,2005,2005-World Cup 5,Qualification,4.0,RONKAINEN Mikko - FIN
THERRIEN Jean Francois - CAN - World Cup 2 - 2005 - Final 1,80.5,8,Men,4.2,4.3,4.3,4.6,4.4,1.9,1.6,Finals,2005,2005-World Cup 2,Final 1,,THERRIEN Jean Francois - CAN
ROBERTS Nathan - USA - World Cup 3 - 2005 - Qualification,81.43,10,Men,4.3,4.3,4.2,4.3,4.3,2.1,2.0,Qualification,2005,2005-World Cup 3,Qualification,,ROBERTS Nathan - USA
MUSTONEN Sami - FIN - World Cup 8 - 2005 - Qualification,80.43,4,Men,4.7,4.7,4.4,4.4,4.2,1.7,1.8,Qualification,2005,2005-World Cup 8,Qualification,1.0,MUSTONEN Sami - FIN
BLOECHL Gerhard - GER - World Cup 5 - 2005 - Qualification,69.33,20,Men,3.9,4.1,4.1,3.8,4.0,1.9,1.6,Qualification,2005,2005-World Cup 5,Qualification,4.0,BLOECHL Gerhard - GER
BABIC David - USA - World Cup 4 - 2005 - Final 1,78.73,14,Men,4.6,4.0,3.5,4.2,4.3,2.0,2.0,Finals,2005,2005-World Cup 4,Final 1,,BABIC David - USA
TYUMENTSEV Vladimir - RUS - World Cup 6 - 2005 - Qualification,61.93,39,Men,3.5,3.7,3.4,3.7,3.7,0.1,0.1,Qualification,2005,2005-World Cup 6,Qualification,7.0,TYUMENTSEV Vladimir - RUS
PEGORARI Mattia - ITA - World Cup 1 - 2005 - Qualification,64.1,38,Men,3.0,3.8,3.1,3.4,3.1,1.9,2.2,Qualification,2005,2005-World Cup 1,Qualification,0.7,PEGORARI Mattia - ITA
WONG Chris - CAN - World Cup 2 - 2005 - Qualification,70.27,31,Men,3.7,3.9,3.9,3.6,3.8,1.7,1.3,Qualification,2005,2005-World Cup 2,Qualification,,WONG Chris - CAN
MOREAU Marc Andre - CAN - World Cup 7 - 2005 - Qualification,81.33,12,Men,4.3,4.3,4.5,4.5,4.1,2.0,1.9,Qualification,2005,2005-World Cup 7,Qualification,4.4,MOREAU Marc Andre - CAN
COLAS Guilbaut - FRA - World Cup 4 - 2005 - Final 1,82.17,8,Men,4.8,4.3,3.8,4.0,4.3,2.1,2.2,Finals,2005,2005-World Cup 4,Final 1,,COLAS Guilbaut - FRA
ROUSSEAU Pierre Alexandre - CAN - World Cup 3 - 2005 - Final 1,81.67,9,Men,4.4,4.2,4.2,4.3,4.4,2.1,2.0,Finals,2005,2005-World Cup 3,Final 1,,ROUSSEAU Pierre Alexandre - CAN
BABIC David - USA - World Cup 1 - 2005 - Final 1,82.0,10,Men,4.3,3.8,4.3,4.4,4.1,2.3,2.3,Finals,2005,2005-World Cup 1,Final 1,0.7,BABIC David - USA
BATES Simon - GBR - World Cup 5 - 2005 - Qualification,53.33,34,Men,3.6,3.7,3.9,3.3,3.4,1.1,0.9,Qualification,2005,2005-World Cup 5,Qualification,4.0,BATES Simon - GBR
