Athlete_Comp,Athlete_name,Gender,age_yrs,Nation,Judge_1_Score,Judge_2_Score,Judge_3_Score,Judge_4_Score,Judge_5_Score,Judge_6_Score_1,Judge_7_Score_1,Major_Finalist,Major_Medalist,Olympic_Finalist,Olympic_Medalist,Temp_Snow,Temp_Air,Wind,Season,Season_Comp,Round,Metric,Finish
SUMIYOSHI Kisara - JPN - World Cup 7 - 2019 - Qualification 1,SUMIYOSHI Kisara - JPN,Women,20.0,JPN,16.5,16.2,16.4,16.5,16.5,6.8,7.1,0,0,0,0,-1.0,-3.0,0.0,2019,2019-World Cup 7,Qualification 1,74.95,8
GRASEMANN Laura - GER - World Cup 5 - 2019 - Final 1,GRASEMANN Laura - GER,Women,28.0,GER,15.0,15.2,14.7,15.0,15.1,5.6,6.2,0,0,0,0,-3.0,-19.0,0.0,2019,2019-World Cup 5,Final 1,73.5,3
MARQUIS Philippe - CAN - World Championships - 2019 - Final 1,MARQUIS Philippe - CAN,Men,31.0,CAN,17.0,17.2,17.0,16.7,16.7,9.0,9.2,1,0,0,0,-1.0,-9.0,0.0,2019,2019-World Championships,Final 1,79.64,5
SALONEN Jimi - FIN - World Cup 4 - 2019 - Qualification 1,SALONEN Jimi - FIN,Men,26.0,FIN,16.6,16.2,15.4,16.4,16.3,7.8,8.3,0,0,0,0,-4.0,-18.0,0.0,2019,2019-World Cup 4,Qualification 1,70.3,31
CHAPMAN DAVIES Rohan - AUS - World Championships - 2019 - Qualification 1,CHAPMAN DAVIES Rohan - AUS,Men,29.0,AUS,15.8,15.5,15.6,17.4,16.3,7.6,7.8,0,0,0,0,-1.0,-6.0,0.0,2019,2019-World Championships,Qualification 1,70.3,20
GALYSHEVA Yulia - KAZ - World Cup 6 - 2019 - Final 2,GALYSHEVA Yulia - KAZ,Women,28.0,KAZ,15.3,15.9,17.2,16.4,16.0,8.9,8.9,1,1,1,1,0.0,0.0,0.0,2019,2019-World Cup 6,Final 2,76.92,3
SUMIYOSHI Kisara - JPN - World Cup 6 - 2019 - Final 1,SUMIYOSHI Kisara - JPN,Women,20.0,JPN,15.8,15.8,14.7,15.5,15.6,7.6,6.8,0,0,0,0,0.0,0.0,0.0,2019,2019-World Cup 6,Final 1,72.29,7
JOHNSON Tess - USA - World Cup 4 - 2019 - Qualification 1,JOHNSON Tess - USA,Women,20.0,USA,15.1,15.3,14.9,14.7,15.2,8.1,8.3,0,0,0,0,-4.0,-18.0,0.0,2019,2019-World Cup 4,Qualification 1,70.45,5
SUMMERS Brodie - AUS - World Championships - 2019 - Qualification 1,SUMMERS Brodie - AUS,Men,27.0,AUS,15.8,15.0,15.1,14.5,15.8,7.8,8.0,0,0,0,0,-1.0,-6.0,0.0,2019,2019-World Championships,Qualification 1,68.92,26
LAFFONT Perrine - FRA - World Cup 7 - 2019 - Final 2,LAFFONT Perrine - FRA,Women,22.0,FRA,16.9,16.8,17.0,17.0,17.1,8.4,8.2,1,1,1,1,-1.0,-3.0,0.0,2019,2019-World Cup 7,Final 2,79.11,2
REIKHERD Dmitriy - KAZ - World Cup 1 - 2019 - Qualification 1,REIKHERD Dmitriy - KAZ,Men,31.0,KAZ,17.7,17.2,17.0,17.4,17.0,8.5,9.2,1,0,1,0,0.0,-3.0,0.0,2019,2019-World Cup 1,Qualification 1,81.86,3
AMUNDSEN Aurora - NOR - World Cup 5 - 2019 - Qualification 1,AMUNDSEN Aurora - NOR,Women,24.0,NOR,13.9,13.3,13.2,14.0,14.0,4.2,5.0,0,0,0,0,-3.0,-19.0,0.0,2019,2019-World Cup 5,Qualification 1,58.22,25
WALCZYK Dylan - USA - World Cup 7 - 2019 - Final 1,WALCZYK Dylan - USA,Men,27.0,USA,18.1,17.0,16.6,17.0,16.9,9.0,9.1,0,0,0,0,-1.0,-3.0,0.0,2019,2019-World Cup 7,Final 1,79.93,8
GIACCIO Olivia - USA - World Championships - 2019 - Qualification 1,GIACCIO Olivia - USA,Women,20.0,USA,15.8,15.5,15.1,14.9,14.8,1.8,1.6,0,0,0,0,-1.0,-6.0,0.0,2019,2019-World Championships,Qualification 1,21.71,25
DUMAIS Laurent - CAN - World Cup 1 - 2019 - Final 1,DUMAIS Laurent - CAN,Men,24.0,CAN,17.2,17.3,17.7,17.4,17.5,7.9,7.4,0,0,0,0,-1.0,-3.0,0.0,2019,2019-World Cup 1,Final 1,78.37,11
SMIRNOVA Anastasiia - RUS - World Cup 4 - 2019 - Qualification 1,SMIRNOVA Anastasiia - RUS,Women,18.0,RUS,14.4,15.0,13.8,15.8,15.3,7.1,7.3,1,0,0,0,-4.0,-18.0,0.0,2019,2019-World Cup 4,Qualification 1,68.2,9
HOSHINO Junko - JPN - World Cup 5 - 2019 - Final 1,HOSHINO Junko - JPN,Women,31.0,JPN,15.2,14.2,15.0,14.9,14.9,7.7,7.9,0,0,0,0,-3.0,-19.0,0.0,2019,2019-World Cup 5,Final 1,68.2,13
PENTTALA Jussi - FIN - World Championships - 2019 - Qualification 1,PENTTALA Jussi - FIN,Men,27.0,FIN,15.8,14.6,14.8,15.4,15.6,6.8,6.6,0,0,0,0,-1.0,-6.0,0.0,2019,2019-World Championships,Qualification 1,68.2,27
PENTTALA Jussi - FIN - World Championships - 2019 - Qualification 2,PENTTALA Jussi - FIN,Men,27.0,FIN,14.9,13.4,14.6,14.1,15.2,6.4,6.6,0,0,0,0,0.0,-6.0,0.0,2019,2019-World Championships,Qualification 2,56.51,14
HORISHIMA Ikuma - JPN - World Cup 1 - 2019 - Final 1,HORISHIMA Ikuma - JPN,Men,23.0,JPN,17.0,17.5,17.5,17.4,17.4,8.3,7.7,1,1,0,0,-1.0,-3.0,0.0,2019,2019-World Cup 1,Final 1,81.14,6
FJALLSTROM Ludvig - SWE - World Cup 7 - 2019 - Final 1,FJALLSTROM Ludvig - SWE,Men,27.0,SWE,17.2,17.2,17.2,17.0,17.8,9.3,9.2,0,0,0,0,-1.0,-3.0,0.0,2019,2019-World Cup 7,Final 1,81.14,6
NOVITCKII Nikita - RUS - World Championships - 2019 - Qualification 2,NOVITCKII Nikita - RUS,Men,20.0,RUS,14.5,12.5,14.6,16.0,14.8,6.2,6.0,0,0,0,0,0.0,-6.0,0.0,2019,2019-World Championships,Qualification 2,36.95,22
AMRENOVA Ayaulym - KAZ - World Championships - 2019 - Qualification 2,AMRENOVA Ayaulym - KAZ,Women,19.0,KAZ,11.8,15.5,12.5,12.0,13.8,4.4,4.1,0,0,0,0,-1.0,-6.0,0.0,2019,2019-World Championships,Qualification 2,44.53,11
KAUF Jaelin - USA - World Cup 5 - 2019 - Final 1,KAUF Jaelin - USA,Women,24.0,USA,15.2,15.8,15.6,15.3,17.0,5.0,6.0,1,0,0,0,-3.0,-19.0,0.0,2019,2019-World Cup 5,Final 1,71.23,6
MAKHNEV Andrei - RUS - World Cup 4 - 2019 - Qualification 1,MAKHNEV Andrei - RUS,Men,23.0,RUS,15.3,16.0,16.0,16.3,15.9,7.9,7.8,0,0,0,0,-4.0,-18.0,0.0,2019,2019-World Cup 4,Qualification 1,71.23,28
ELOFSSON Felix - SWE - World Cup 2 - 2019 - Qualification 1,ELOFSSON Felix - SWE,Men,25.0,SWE,17.0,16.8,16.4,17.1,16.4,7.7,7.8,0,0,0,0,-3.0,-12.0,0.0,2019,2019-World Cup 2,Qualification 1,79.76,6
FJALLSTROM Ludvig - SWE - World Cup 1 - 2019 - Final 1,FJALLSTROM Ludvig - SWE,Men,27.0,SWE,17.2,17.4,17.9,17.8,17.4,8.6,8.0,0,0,0,0,-1.0,-3.0,0.0,2019,2019-World Cup 1,Final 1,81.09,7
DUFOUR LAPOINTE Chloe - CAN - World Cup 5 - 2019 - Qualification 1,DUFOUR LAPOINTE Chloe - CAN,Women,29.0,CAN,17.1,17.3,16.0,15.9,17.2,6.8,7.1,1,1,1,1,-3.0,-19.0,0.0,2019,2019-World Cup 5,Qualification 1,75.26,3
VOUTILAINEN Riikka - FIN - World Cup 1 - 2019 - Qualification 2,VOUTILAINEN Riikka - FIN,Women,18.0,FIN,12.8,12.5,12.9,9.9,13.0,5.0,5.5,0,0,0,0,-1.0,-3.0,0.0,2019,2019-World Cup 1,Qualification 2,24.0,18
MAKHNEV Andrei - RUS - World Championships - 2019 - Qualification 1,MAKHNEV Andrei - RUS,Men,23.0,RUS,14.3,16.6,16.0,16.6,16.7,6.0,5.5,0,0,0,0,-1.0,-6.0,0.0,2019,2019-World Championships,Qualification 1,71.31,15
GERKEN SCHOFIELD Thomas - GBR - World Cup 4 - 2019 - Qualification 1,GERKEN SCHOFIELD Thomas - GBR,Men,22.0,GBR,15.6,15.8,15.2,16.2,15.9,7.5,7.5,0,0,0,0,-4.0,-18.0,0.0,2019,2019-World Cup 4,Qualification 1,73.95,18
SMIRNOVA Anastasiia - RUS - World Cup 2 - 2019 - Qualification 1,SMIRNOVA Anastasiia - RUS,Women,18.0,RUS,16.0,15.5,15.5,16.8,16.5,4.0,4.0,1,0,0,0,-3.0,-12.0,0.0,2019,2019-World Cup 2,Qualification 1,69.09,16
MARQUIS Philippe - CAN - World Cup 6 - 2019 - Final 2,MARQUIS Philippe - CAN,Men,31.0,CAN,17.5,17.6,17.8,17.7,17.5,8.9,9.1,1,0,0,0,0.0,0.0,0.0,2019,2019-World Cup 6,Final 2,83.67,2
CAVET Benjamin - FRA - World Cup 5 - 2019 - Final 2,CAVET Benjamin - FRA,Men,26.0,FRA,17.8,17.0,16.6,16.8,17.4,7.9,8.5,1,1,0,0,-3.0,-19.0,0.0,2019,2019-World Cup 5,Final 2,81.63,5
JOHNSON Tess - USA - World Cup 7 - 2019 - Final 1,JOHNSON Tess - USA,Women,20.0,USA,16.4,16.3,16.3,15.8,16.2,7.7,7.6,0,0,0,0,-1.0,-3.0,0.0,2019,2019-World Cup 7,Final 1,74.12,9
WALCZYK Dylan - USA - World Championships - 2019 - Qualification 2,WALCZYK Dylan - USA,Men,27.0,USA,14.5,14.0,16.1,14.8,12.2,7.7,7.9,0,0,0,0,0.0,-6.0,0.0,2019,2019-World Championships,Qualification 2,19.59,26
KOYAMA Takashi - JPN - World Cup 6 - 2019 - Qualification 1,KOYAMA Takashi - JPN,Men,22.0,JPN,16.0,16.3,16.4,15.2,15.7,7.4,8.0,0,0,0,0,-2.0,2.0,0.0,2019,2019-World Cup 6,Qualification 1,72.57,20
SEO Myung Joon - KOR - World Cup 4 - 2019 - Qualification 1,SEO Myung Joon - KOR,Men,28.0,KOR,15.0,14.5,14.8,14.9,15.2,8.1,8.5,0,0,0,0,-4.0,-18.0,0.0,2019,2019-World Cup 4,Qualification 1,68.61,38
TOMITAKA Hinako - JPN - World Cup 2 - 2019 - Final 1,TOMITAKA Hinako - JPN,Women,20.0,JPN,14.6,14.5,15.0,15.0,14.6,6.5,6.8,0,0,0,0,-3.0,-12.0,0.0,2019,2019-World Cup 2,Final 1,68.56,11
SCHWINGHAMMER Maia - CAN - World Championships - 2019 - Qualification 1,SCHWINGHAMMER Maia - CAN,Women,19.0,CAN,15.5,16.5,14.7,16.2,14.5,5.2,5.5,0,0,0,0,-1.0,-6.0,0.0,2019,2019-World Championships,Qualification 1,64.47,8
SUIKKARI Johannes - FIN - World Cup 6 - 2019 - Qualification 1,SUIKKARI Johannes - FIN,Men,24.0,FIN,13.7,16.0,12.3,13.5,14.0,5.5,5.4,0,0,0,0,-2.0,2.0,0.0,2019,2019-World Cup 6,Qualification 1,57.1,41
KANNINEN Topi - FIN - World Cup 7 - 2019 - Qualification 1,KANNINEN Topi - FIN,Men,25.0,FIN,15.5,14.3,14.7,14.6,14.4,7.0,6.7,0,0,0,0,-1.0,-3.0,0.0,2019,2019-World Cup 7,Qualification 1,64.58,28
KOBER Jordan - CAN - World Cup 5 - 2019 - Qualification 1,KOBER Jordan - CAN,Men,24.0,CAN,14.2,15.9,14.9,15.3,15.9,6.5,5.9,0,0,0,0,-3.0,-19.0,0.0,2019,2019-World Cup 5,Qualification 1,69.12,29
HARA Daichi - JPN - World Cup 3 - 2019 - Qualification 1,HARA Daichi - JPN,Men,23.0,JPN,17.0,15.8,16.4,17.0,17.0,7.5,8.3,1,1,1,1,-1.0,-3.0,0.0,2019,2019-World Cup 3,Qualification 1,75.41,8
JENSON Alex - USA - World Cup 7 - 2019 - Final 1,JENSON Alex - USA,Women,25.0,USA,15.8,16.0,15.7,16.0,15.6,6.8,6.7,0,0,0,0,-1.0,-3.0,0.0,2019,2019-World Cup 7,Final 1,75.41,7
KANNINEN Topi - FIN - World Cup 5 - 2019 - Qualification 1,KANNINEN Topi - FIN,Men,25.0,FIN,15.4,14.8,14.6,14.5,14.7,5.9,4.7,0,0,0,0,-3.0,-19.0,0.0,2019,2019-World Cup 5,Qualification 1,63.49,38
SMIRNOVA Anastasiia - RUS - World Cup 5 - 2019 - Qualification 1,SMIRNOVA Anastasiia - RUS,Women,18.0,RUS,11.7,15.1,13.6,14.4,14.7,7.6,6.7,1,0,0,0,-3.0,-19.0,0.0,2019,2019-World Cup 5,Qualification 1,62.19,22
GIACCIO Olivia - USA - World Cup 1 - 2019 - Qualification 1,GIACCIO Olivia - USA,Women,20.0,USA,14.8,14.9,14.8,16.4,15.0,7.0,7.3,0,0,0,0,-1.0,-3.0,0.0,2019,2019-World Cup 1,Qualification 1,67.55,18
ELOFSSON Felix - SWE - World Cup 6 - 2019 - Final 1,ELOFSSON Felix - SWE,Men,25.0,SWE,16.5,16.6,17.2,17.2,17.3,6.9,6.5,0,0,0,0,0.0,0.0,0.0,2019,2019-World Cup 6,Final 1,77.97,8
THEOCHARIS Sacha - FRA - World Cup 7 - 2019 - Final 1,THEOCHARIS Sacha - FRA,Men,30.0,FRA,16.3,16.5,16.4,16.5,16.3,9.3,9.7,0,0,0,0,-1.0,-3.0,0.0,2019,2019-World Cup 7,Final 1,78.87,9
GRAHAM Matt - AUS - World Cup 4 - 2019 - Final 2,GRAHAM Matt - AUS,Men,26.0,AUS,17.0,17.2,17.0,17.0,17.6,7.8,7.7,1,1,1,1,-2.0,-6.0,0.0,2019,2019-World Cup 4,Final 2,80.94,3
WILSON Bradley - USA - World Cup 7 - 2019 - Final 1,WILSON Bradley - USA,Men,28.0,USA,17.7,17.3,17.6,17.3,17.1,8.0,8.8,1,0,0,0,-1.0,-3.0,0.0,2019,2019-World Cup 7,Final 1,80.94,7
AMRENOVA Ayaulym - KAZ - World Cup 2 - 2019 - Qualification 1,AMRENOVA Ayaulym - KAZ,Women,19.0,KAZ,16.5,14.1,15.0,14.9,13.0,3.8,4.4,0,0,0,0,-3.0,-12.0,0.0,2019,2019-World Cup 2,Qualification 1,16.34,28
HORISHIMA Ikuma - JPN - World Cup 5 - 2019 - Qualification 1,HORISHIMA Ikuma - JPN,Men,23.0,JPN,17.0,18.2,17.7,17.5,18.2,7.7,7.9,1,1,0,0,-3.0,-19.0,0.0,2019,2019-World Cup 5,Qualification 1,84.04,1
LENVERS Jeremy - FRA - World Cup 5 - 2019 - Qualification 1,LENVERS Jeremy - FRA,Men,24.0,FRA,15.3,14.7,14.7,15.0,14.3,4.3,6.2,0,0,0,0,-3.0,-19.0,0.0,2019,2019-World Cup 5,Qualification 1,63.36,40
CAVET Benjamin - FRA - World Cup 7 - 2019 - Qualification 1,CAVET Benjamin - FRA,Men,26.0,FRA,17.3,17.1,17.2,17.4,17.0,7.8,8.1,1,1,0,0,-1.0,-3.0,0.0,2019,2019-World Cup 7,Qualification 1,79.12,3
GEBERT Alexandr - KAZ - World Cup 7 - 2019 - Qualification 1,GEBERT Alexandr - KAZ,Men,22.0,KAZ,14.7,15.4,13.6,13.8,16.0,8.4,8.3,0,0,0,0,-1.0,-3.0,0.0,2019,2019-World Cup 7,Qualification 1,65.65,25
ASH Sophie - AUS - World Championships - 2019 - Final 1,ASH Sophie - AUS,Women,24.0,AUS,14.2,15.4,14.4,15.3,14.0,5.4,5.8,0,0,0,0,-1.0,-9.0,0.0,2019,2019-World Championships,Final 1,59.18,15
DUFOUR LAPOINTE Justine - CAN - World Cup 1 - 2019 - Final 2,DUFOUR LAPOINTE Justine - CAN,Women,26.0,CAN,15.9,16.0,16.2,16.6,16.2,6.4,6.2,1,1,1,1,-1.0,-3.0,0.0,2019,2019-World Cup 1,Final 2,73.49,6
GERKEN SCHOFIELD Thomas - GBR - World Cup 3 - 2019 - Qualification 1,GERKEN SCHOFIELD Thomas - GBR,Men,22.0,GBR,16.5,16.3,16.0,15.3,15.6,6.5,6.1,0,0,0,0,-1.0,-3.0,0.0,2019,2019-World Cup 3,Qualification 1,71.97,24
WILLIS Wil - GBR - World Championships - 2019 - Qualification 2,WILLIS Wil - GBR,Men,23.0,GBR,14.3,15.5,13.8,13.7,14.8,4.8,4.8,0,0,0,0,0.0,-6.0,0.0,2019,2019-World Championships,Qualification 2,60.12,13
KINGSBURY Mikael - CAN - World Championships - 2019 - Final 2,KINGSBURY Mikael - CAN,Men,28.0,CAN,18.0,17.9,18.2,18.5,18.0,7.4,8.0,1,1,1,1,-1.0,-9.0,0.0,2019,2019-World Championships,Final 2,84.89,1
ANDISON Robbie - CAN - World Cup 3 - 2019 - Qualification 1,ANDISON Robbie - CAN,Men,23.0,CAN,12.8,14.2,12.9,11.5,14.1,6.9,5.9,0,0,0,0,-1.0,-3.0,0.0,2019,2019-World Cup 3,Qualification 1,60.31,45
KARIOTIS Jack - USA - World Cup 1 - 2019 - Qualification 2,KARIOTIS Jack - USA,Men,23.0,USA,16.0,15.8,15.6,16.4,16.4,6.9,6.3,0,0,0,0,-1.0,-3.0,0.0,2019,2019-World Cup 1,Qualification 2,72.85,10
KINGSBURY Mikael - CAN - World Cup 6 - 2019 - Final 2,KINGSBURY Mikael - CAN,Men,28.0,CAN,18.4,18.4,19.1,19.0,18.2,8.0,7.9,1,1,1,1,0.0,0.0,0.0,2019,2019-World Cup 6,Final 2,86.4,1
DUFOUR LAPOINTE Chloe - CAN - World Cup 3 - 2019 - Final 1,DUFOUR LAPOINTE Chloe - CAN,Women,29.0,CAN,17.0,16.3,16.0,16.0,15.9,8.0,7.3,1,1,1,1,-1.0,1.0,0.0,2019,2019-World Cup 3,Final 1,73.09,8
WILSON Bradley - USA - World Cup 1 - 2019 - Qualification 1,WILSON Bradley - USA,Men,28.0,USA,16.8,17.0,16.6,16.2,16.2,7.8,7.8,1,0,0,0,0.0,-3.0,0.0,2019,2019-World Cup 1,Qualification 1,75.7,15
FUJIKI Goshin - JPN - World Cup 1 - 2019 - Qualification 1,FUJIKI Goshin - JPN,Men,23.0,JPN,16.0,16.4,16.0,16.4,16.2,7.0,6.8,0,0,0,0,0.0,-3.0,0.0,2019,2019-World Cup 1,Qualification 1,73.09,23
SUMIYOSHI Kisara - JPN - World Cup 7 - 2019 - Final 1,SUMIYOSHI Kisara - JPN,Women,20.0,JPN,15.8,15.8,15.5,15.6,15.9,7.3,8.0,0,0,0,0,-1.0,-3.0,0.0,2019,2019-World Cup 7,Final 1,70.85,13
GAGNON Sofiane - CAN - World Championships - 2019 - Final 1,GAGNON Sofiane - CAN,Women,21.0,CAN,15.9,16.3,16.0,16.4,15.5,4.8,5.8,0,0,0,0,-1.0,-9.0,0.0,2019,2019-World Championships,Final 1,67.73,10
DUFOUR LAPOINTE Chloe - CAN - World Cup 1 - 2019 - Qualification 2,DUFOUR LAPOINTE Chloe - CAN,Women,29.0,CAN,15.4,15.1,14.4,14.4,15.5,7.4,7.2,1,1,1,1,-1.0,-3.0,0.0,2019,2019-World Cup 1,Qualification 2,67.58,10
KELLY Brenden - CAN - World Cup 7 - 2019 - Qualification 1,KELLY Brenden - CAN,Men,25.0,CAN,15.1,15.6,16.1,16.0,15.8,4.5,4.3,0,0,0,0,-1.0,-3.0,0.0,2019,2019-World Cup 7,Qualification 1,67.58,24
KINGSBURY Mikael - CAN - World Cup 2 - 2019 - Final 2,KINGSBURY Mikael - CAN,Men,28.0,CAN,18.7,19.0,19.3,19.2,18.8,9.0,8.8,1,1,1,1,-3.0,-12.0,0.0,2019,2019-World Cup 2,Final 2,90.31,1
JENSON Alex - USA - World Cup 6 - 2019 - Final 1,JENSON Alex - USA,Women,25.0,USA,13.5,12.9,14.9,15.1,15.2,7.5,7.6,0,0,0,0,0.0,0.0,0.0,2019,2019-World Cup 6,Final 1,68.38,14
WOODS TOPALOVIC Cooper - AUS - World Cup 3 - 2019 - Qualification 1,WOODS TOPALOVIC Cooper - AUS,Men,20.0,AUS,15.1,14.9,15.4,13.9,14.9,7.6,8.2,0,0,0,0,-1.0,-3.0,0.0,2019,2019-World Cup 3,Qualification 1,66.3,38
WOODS TOPALOVIC Cooper - AUS - World Cup 4 - 2019 - Qualification 1,WOODS TOPALOVIC Cooper - AUS,Men,20.0,AUS,15.1,16.1,15.0,15.5,16.3,8.8,8.6,0,0,0,0,-4.0,-18.0,0.0,2019,2019-World Cup 4,Qualification 1,69.76,34
ANTHONY Jakara - AUS - World Cup 2 - 2019 - Qualification 1,ANTHONY Jakara - AUS,Women,22.0,AUS,18.1,18.1,18.1,17.3,17.1,9.2,9.2,1,1,1,0,-3.0,-12.0,0.0,2019,2019-World Cup 2,Qualification 1,83.74,2
JENSON Alex - USA - World Cup 5 - 2019 - Qualification 1,JENSON Alex - USA,Women,25.0,USA,14.0,14.2,14.3,14.1,13.9,2.8,2.9,0,0,0,0,-3.0,-19.0,0.0,2019,2019-World Cup 5,Qualification 1,61.81,23
MCQUINN George - USA - World Cup 7 - 2019 - Qualification 1,MCQUINN George - USA,Men,22.0,USA,16.4,16.5,15.3,15.2,15.2,7.4,7.3,0,0,0,0,-1.0,-3.0,0.0,2019,2019-World Cup 7,Qualification 1,61.81,30
KINGSBURY Mikael - CAN - World Cup 5 - 2019 - Qualification 1,KINGSBURY Mikael - CAN,Men,28.0,CAN,18.1,18.4,18.0,18.5,18.1,6.6,7.0,1,1,1,1,-3.0,-19.0,0.0,2019,2019-World Cup 5,Qualification 1,80.78,2
HOSHINO Junko - JPN - World Championships - 2019 - Qualification 1,HOSHINO Junko - JPN,Women,31.0,JPN,14.1,11.5,13.1,11.7,13.8,6.8,6.7,0,0,0,0,-1.0,-6.0,0.0,2019,2019-World Championships,Qualification 1,39.06,21
BAILEY Hunter - USA - World Cup 3 - 2019 - Final 1,BAILEY Hunter - USA,Men,24.0,USA,16.2,16.5,16.2,16.8,16.0,8.4,8.7,0,0,0,0,-1.0,1.0,0.0,2019,2019-World Cup 3,Final 1,76.83,5
MATHESON James - AUS - World Cup 3 - 2019 - Qualification 1,MATHESON James - AUS,Men,25.0,AUS,17.5,16.9,15.8,16.7,16.0,8.5,8.6,0,0,0,0,-1.0,-3.0,0.0,2019,2019-World Cup 3,Qualification 1,75.09,11
SOAR Hannah - USA - World Cup 5 - 2019 - Qualification 1,SOAR Hannah - USA,Women,21.0,USA,15.3,14.5,14.6,14.7,15.1,5.6,6.8,0,0,0,0,-3.0,-19.0,0.0,2019,2019-World Cup 5,Qualification 1,68.33,12
GIACCIO Olivia - USA - World Cup 1 - 2019 - Qualification 2,GIACCIO Olivia - USA,Women,20.0,USA,15.9,14.5,15.5,15.2,15.5,6.9,7.4,0,0,0,0,-1.0,-3.0,0.0,2019,2019-World Cup 1,Qualification 2,71.9,3
WALLBERG Thea - SWE - World Championships - 2019 - Qualification 1,WALLBERG Thea - SWE,Women,18.0,SWE,13.6,14.0,13.8,14.5,14.6,4.2,4.4,0,0,0,0,-1.0,-6.0,0.0,2019,2019-World Championships,Qualification 1,56.59,13
SEO Jee Won - KOR - World Cup 4 - 2019 - Qualification 1,SEO Jee Won - KOR,Women,26.0,KOR,14.5,14.0,14.0,14.3,14.2,6.0,5.8,0,0,0,0,-4.0,-18.0,0.0,2019,2019-World Cup 4,Qualification 1,59.43,22
CHUNLAUD Kerrian - CAN - World Cup 1 - 2019 - Qualification 1,CHUNLAUD Kerrian - CAN,Men,27.0,CAN,16.5,16.3,16.4,17.0,15.8,7.8,7.2,0,0,0,0,0.0,-3.0,0.0,2019,2019-World Cup 1,Qualification 1,74.92,18
KOLMAKOV Pavel - KAZ - World Cup 4 - 2019 - Final 1,KOLMAKOV Pavel - KAZ,Men,24.0,KAZ,17.0,17.0,15.7,16.1,16.2,7.2,7.2,0,0,0,0,-2.0,-6.0,0.0,2019,2019-World Cup 4,Final 1,78.48,7
WALCZYK Dylan - USA - World Cup 5 - 2019 - Qualification 1,WALCZYK Dylan - USA,Men,27.0,USA,16.9,16.8,15.6,15.8,16.4,3.8,3.9,0,0,0,0,-3.0,-19.0,0.0,2019,2019-World Cup 5,Qualification 1,67.84,32
RADWAY Kenzie - USA - World Cup 4 - 2019 - Qualification 1,RADWAY Kenzie - USA,Women,17.0,USA,14.0,14.2,13.7,14.6,13.9,5.2,6.0,0,0,0,0,-4.0,-18.0,0.0,2019,2019-World Cup 4,Qualification 1,55.17,29
DUFOUR LAPOINTE Chloe - CAN - World Cup 7 - 2019 - Final 1,DUFOUR LAPOINTE Chloe - CAN,Women,29.0,CAN,15.9,16.2,15.6,16.0,16.4,4.8,5.0,1,1,1,1,-1.0,-3.0,0.0,2019,2019-World Cup 7,Final 1,70.18,15
LAFFONT Perrine - FRA - World Cup 7 - 2019 - Qualification 1,LAFFONT Perrine - FRA,Women,22.0,FRA,16.6,17.2,16.2,16.4,15.9,7.5,7.3,1,1,1,1,-1.0,-3.0,0.0,2019,2019-World Cup 7,Qualification 1,72.33,12
ANTHONY Jakara - AUS - World Cup 6 - 2019 - Final 1,ANTHONY Jakara - AUS,Women,22.0,AUS,16.8,16.6,16.5,17.2,17.1,7.9,7.6,1,1,1,0,0.0,0.0,0.0,2019,2019-World Cup 6,Final 1,76.12,4
ELOFSSON Felix - SWE - World Cup 7 - 2019 - Qualification 1,ELOFSSON Felix - SWE,Men,25.0,SWE,15.9,16.0,15.4,15.0,15.2,4.3,4.4,0,0,0,0,-1.0,-3.0,0.0,2019,2019-World Cup 7,Qualification 1,55.77,32
ANDRINGA Casey - USA - World Cup 3 - 2019 - Qualification 1,ANDRINGA Casey - USA,Men,25.0,USA,16.1,17.0,16.3,15.9,16.9,7.7,7.6,1,0,1,0,-1.0,-3.0,0.0,2019,2019-World Cup 3,Qualification 1,74.96,12
TOMITAKA Hinako - JPN - World Cup 5 - 2019 - Qualification 1,TOMITAKA Hinako - JPN,Women,20.0,JPN,15.1,15.8,15.0,14.5,14.8,6.3,4.6,0,0,0,0,-3.0,-19.0,0.0,2019,2019-World Cup 5,Qualification 1,65.71,16
DUFRESNE Gabriel - CAN - World Cup 5 - 2019 - Qualification 1,DUFRESNE Gabriel - CAN,Men,24.0,CAN,15.9,14.4,15.2,15.4,15.0,6.3,6.6,0,0,0,0,-3.0,-19.0,0.0,2019,2019-World Cup 5,Qualification 1,68.6,30
DUFOUR LAPOINTE Justine - CAN - World Cup 5 - 2019 - Final 2,DUFOUR LAPOINTE Justine - CAN,Women,26.0,CAN,16.3,15.9,15.1,15.3,16.4,8.0,7.0,1,1,1,1,-3.0,-19.0,0.0,2019,2019-World Cup 5,Final 2,73.67,3
ANDRINGA Jesse - USA - World Cup 6 - 2019 - Qualification 1,ANDRINGA Jesse - USA,Men,23.0,USA,16.9,17.4,15.8,15.1,15.5,7.0,6.7,0,0,0,0,-2.0,2.0,0.0,2019,2019-World Cup 6,Qualification 1,73.67,17
GALYSHEVA Yulia - KAZ - World Cup 1 - 2019 - Final 2,GALYSHEVA Yulia - KAZ,Women,28.0,KAZ,16.2,16.8,16.7,16.6,16.9,9.1,8.5,1,1,1,1,-1.0,-3.0,0.0,2019,2019-World Cup 1,Final 2,81.48,2
